from	from	from
:	:	:
rob@rjck.uucp	rob@rjck.uucp	rob@rjck.uucp
(	(	(
robert	robert	robert
j	j	j
.	.	.
c	c	c
.	.	.
kyanko	kyanko	kyanko
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
vga	vga	vga
640x400	640x400	640x400
graphics	graphic	graphic
mode	mode	mode

distribution	distribut	distribution
:	:	:
world	world	world

organization	organ	organization
:	:	:
neptune	neptun	neptune
software	softwar	software
inc	inc	inc

lines	line	line
:	:	:
26	26	26

dutc0006@student.tc.umn.edu	dutc0006@student.tc.umn.edu	dutc0006@student.tc.umn.edu
writes	write	writes
in	in	in
article	articl	article
<	<	<
c5g7qb.bmp@news2.cis.umn.edu	c5g7qb.bmp@news2.cis.umn.edu	c5g7qb.bmp@news2.cis.umn.edu
>	>	>
:	:	:

>	>	>
>	>	>

>	>	>
>	>	>
some	some	some
vesa	vesa	vesa
bios	bio	bios
'	'	'
s	s	s
support	support	support
this	this	this
mode	mode	mode
(	(	(
0x100	0x100	0x100
)	)	)
.	.	.

and	and	and
*	*	*
any	ani	any
*	*	*
vga	vga	vga
should	should	should
be	be	be
able	abl	able
to	to	to

>	>	>
>	>	>
support	support	support
this	this	this
(	(	(
640x480	640x480	640x480
by	by	by
256	256	256
colors	color	color
)	)	)
since	sinc	since
it	it	it
only	onli	only
requires	requir	requires
256	256	256
,	,	,
000	000	000
bytes	byte	byte
.	.	.

>	>	>
>	>	>
my	my	my
8514	8514	8514
/	/	/
a	a	a
vesa	vesa	vesa
tsr	tsr	tsr
supports	support	support
this	this	this
;	;	;
it	it	it
'	'	'
s	s	s
the	the	the
only	onli	only
vesa	vesa	vesa
mode	mode	mode
by	by	by
card	card	card
can	can	can
support	support	support

>	>	>
>	>	>
due	due	due
to	to	to
8514	8514	8514
/	/	/
a	a	a
restrictions	restrict	restriction
.	.	.

(	(	(
a	a	a
wd	wd	wd
/	/	/
paradise	paradis	paradise
)	)	)

>	>	>
>	>	>

>	>	>
>	>	>
-	-	-
-	-	-

>	>	>
>	>	>
i	i	i
am	am	am
not	not	not
responsible	respons	responsible
for	for	for
anything	anyth	anything
i	i	i
do	do	do
or	or	or
say	say	say
-	-	-
-	-	-
i	i	i
'	'	'
m	m	m
just	just	just
an	an	an
opinion	opinion	opinion
.	.	.

>	>	>
>	>	>
robert	robert	robert
j	j	j
.	.	.
c	c	c
.	.	.
kyanko	kyanko	kyanko
(	(	(
rob@rjck.uucp	rob@rjck.uucp	rob@rjck.uucp
)	)	)

>	>	>

>	>	>
ahh	ahh	ahh
no	no	no
.	.	.

possibly	possibl	possibly
you	you	you
punched	punch	punched
in	in	in
the	the	the
wrong	wrong	wrong
numbers	number	number
on	on	on
your	your	your

>	>	>
calculator	calcul	calculator
.	.	.

256	256	256
color	color	color
modes	mode	mode
take	take	take
a	a	a
byte	byte	byte
per	per	per
pixel	pixel	pixel
so	so	so
640	640	640
time	time	time
480	480	480
is	is	is

>	>	>
307	307	307
,	,	,
200	200	200
which	which	which
is	is	is
300k	300k	300k
to	to	to
be	be	be
exact	exact	exact
.	.	.

640x400x256	640x400x256	640x400x256
only	onli	only
takes	take	take
250k	250k	250k
but	but	but
i	i	i

>	>	>
don	don	don
'	'	'
t	t	t
think	think	think
it	it	it
is	is	is
a	a	a
bios	bio	bios
mode	mode	mode
.	.	.

i	i	i
wouldn	wouldn	wouldn
'	'	'
t	t	t
bet	bet	bet
that	that	that
all	all	all
vga	vga	vga
cards	card	card
can	can	can
do	do	do

>	>	>
that	that	that
either	either	either
.	.	.

if	if	if
a	a	a
vga	vga	vga
card	card	card
has	has	ha
512k	512k	512k
i	i	i
bet	bet	bet
it	it	it
can	can	can
do	do	do
both	both	both
640x400	640x400	640x400
and	and	and

>	>	>
640x480	640x480	640x480
.	.	.

that	that	that
by	by	by
definition	definit	definition
is	is	is
svga	svga	svga
,	,	,
though	though	though
not	not	not
very	veri	very
high	high	high
svga	svga	svga
.	.	.

>	>	>

yes	yes	yes
,	,	,
i	i	i
did	did	did
punch	punch	punch
in	in	in
the	the	the
wrong	wrong	wrong
numbers	number	number
(	(	(
working	work	working
too	too	too
many	mani	many
late	late	late
nites	nite	nites
)	)	)
.	.	.

i	i	i
intended	intend	intended
on	on	on
stating	state	stating
640x400	640x400	640x400
is	is	is
256	256	256
,	,	,
000	000	000
bytes	byte	byte
.	.	.

it	it	it
'	'	'
s	s	s
not	not	not
in	in	in
the	the	the
bios	bio	bios
,	,	,
just	just	just
my	my	my
vesa	vesa	vesa
tsr	tsr	tsr
.	.	.

-	-	-
-	-	-
i	i	i
am	am	am
not	not	not
responsible	respons	responsible
for	for	for
anything	anyth	anything
i	i	i
do	do	do
or	or	or
say	say	say
-	-	-
-	-	-
i	i	i
'	'	'
m	m	m
just	just	just
an	an	an
opinion	opinion	opinion
.	.	.

robert	robert	robert
j	j	j
.	.	.
c	c	c
.	.	.
kyanko	kyanko	kyanko
(	(	(
rob@rjck.uucp	rob@rjck.uucp	rob@rjck.uucp
)	)	)
