from	from	from
:	:	:
zyeh@caspian.usc.edu	zyeh@caspian.usc.edu	zyeh@caspian.usc.edu
(	(	(
zhenghao	zhenghao	zhenghao
yeh	yeh	yeh
)	)	)

subject	subject	subject
:	:	:
ellipse	ellips	ellipse
from	from	from
its	it	it
offset	offset	offset

organization	organ	organization
:	:	:
university	univers	university
of	of	of
southern	southern	southern
california	california	california
,	,	,
los	los	los
angeles	angel	angeles
,	,	,
ca	ca	ca

lines	line	line
:	:	:
17	17	17

distribution	distribut	distribution
:	:	:
world	world	world

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
caspian	caspian	caspian
.	.	.
usc	usc	usc
.	.	.
edu	edu	edu

keywords	keyword	keywords
:	:	:
ellipse	ellips	ellipse

hi	hi	hi
!	!	!

everyone	everyon	everyone
,	,	,
since	sinc	since
some	some	some
people	peopl	people
quickly	quick	quickly
solved	solv	solved
the	the	the
problem	problem	problem
of	of	of
determining	determin	determining
a	a	a
sphere	sphere	sphere
from	from	from
4	4	4
points	point	point
,	,	,
i	i	i
suddenly	sudden	suddenly
recalled	recal	recalled
a	a	a
problem	problem	problem
which	which	which
is	is	is
how	how	how
to	to	to
find	find	find
the	the	the
ellipse	ellips	ellipse
from	from	from
its	it	it
offset	offset	offset
.	.	.

for	for	for
example	exampl	example
,	,	,
given	given	given
5	5	5
points	point	point
on	on	on
the	the	the
offset	offset	offset
,	,	,
can	can	can
you	you	you
find	find	find
the	the	the
original	origin	original
ellipse	ellips	ellipse
analytically	analyt	analytically
?	?	?

i	i	i
spent	spent	spent
two	two	two
months	month	month
solving	solv	solving
this	this	this
problem	problem	problem
by	by	by
using	use	using
analytical	analyt	analytical
method	method	method
last	last	last
year	year	year
,	,	,
but	but	but
i	i	i
failed	fail	failed
.	.	.

under	under	under
the	the	the
pressure	pressur	pressure
,	,	,
i	i	i
had	had	had
to	to	to
use	use	use
other	other	other
method	method	method
-	-	-
nonlinear	nonlinear	nonlinear
programming	program	programming
technique	techniqu	technique
to	to	to
deal	deal	deal
with	with	with
this	this	this
problem	problem	problem
approximately	approxim	approximately
.	.	.

any	ani	any
ideas	idea	idea
will	will	will
be	be	be
greatly	great	greatly
appreciated	appreci	appreciated
.	.	.

please	pleas	please
post	post	post
here	here	here
,	,	,
let	let	let
the	the	the
others	other	others
share	share	share
our	our	our
interests	interest	interest
.	.	.

yeh	yeh	yeh
usc	usc	usc
