from	from	from
:	:	:
jk87377@lehtori.cc.tut.fi	jk87377@lehtori.cc.tut.fi	jk87377@lehtori.cc.tut.fi
(	(	(
kouhia	kouhia	kouhia
juhana	juhana	juhana
)	)	)

subject	subject	subject
:	:	:
xv	xv	xv
problems	problem	problem

organization	organ	organization
:	:	:
tampere	tamper	tampere
university	univers	university
of	of	of
technology	technolog	technology

lines	line	line
:	:	:
113	113	113

distribution	distribut	distribution
:	:	:
world	world	world

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
cc	cc	cc
.	.	.
tut	tut	tut
.	.	.
fi	fi	fi

[	[	[
please	pleas	please
,	,	,
note	note	note
the	the	the
newsgroups	newsgroup	newsgroups
.	.	.
]	]	]

recent	recent	recent
discussion	discuss	discussion
about	about	about
xv	xv	xv
'	'	'
s	s	s
problems	problem	problem
were	were	were
held	held	held
in	in	in
some	some	some
newsgroup	newsgroup	newsgroup
.	.	.

here	here	here
is	is	is
some	some	some
text	text	text
users	user	user
of	of	of
xv	xv	xv
might	might	might
find	find	find
interesting	interest	interesting
.	.	.

i	i	i
have	have	have
added	ad	added
more	more	more
to	to	to
text	text	text
to	to	to
this	this	this
collection	collect	collection
article	articl	article
,	,	,
so	so	so
read	read	read
on	on	on
,	,	,
even	even	even
you	you	you
so	so	so
my	my	my
articles	articl	article
a	a	a
while	while	while
ago	ago	ago
.	.	.

i	i	i
hope	hope	hope
author	author	author
of	of	of
xv	xv	xv
corrects	correct	corrects
those	those	those
problems	problem	problem
as	as	a
best	best	best
he	he	he
can	can	can
,	,	,
so	so	so
fine	fine	fine
program	program	program
xv	xv	xv
is	is	is
that	that	that
it	it	it
is	is	is
worth	worth	worth
of	of	of
improving	improv	improving
.	.	.

(	(	(
i	i	i
have	have	have
also	also	also
minor	minor	minor
ideas	idea	idea
for	for	for
24bit	24bit	24bit
xv	xv	xv
,	,	,
e	e	e
-	-	-
mail	mail	mail
me	me	me
for	for	for
them	them	them
.	.	.
)	)	)

any	ani	any
misundertanding	misundertand	misundertanding
of	of	of
mine	mine	mine
is	is	is
understandable	understand	understandable
.	.	.

juhana	juhana	juhana
kouhia	kouhia	kouhia

=	=	=
=	=	=
clip	clip	clip
=	=	=
=	=	=

[	[	[
.	.	.
.	.	.
deleted	delet	deleted
.	.	.
.	.	.
]	]	]

note	note	note
that	that	that
'	'	'
xv	xv	xv
'	'	'
saves	save	save
only	onli	only
8bit	8bit	8bit
/	/	/
rasterized	raster	rasterized
images	imag	image
;	;	;
that	that	that
means	mean	mean
that	that	that
the	the	the
saved	save	saved
jpegs	jpeg	jpegs
are	are	are
just	just	just
like	like	like
jpeg	jpeg	jpeg
-	-	-
to	to	to
-	-	-
gif	gif	gif
-	-	-
to	to	to
-	-	-
jpeg	jpeg	jpeg
quality	qualiti	quality
.	.	.

also	also	also
,	,	,
there	there	there
'	'	'
s	s	s
three	three	three
kind	kind	kind
of	of	of
8bit	8bit	8bit
quantizers	quantize	quantizers
;	;	;
your	your	your
final	final	final
image	imag	image
quality	qualiti	quality
depends	depend	depends
on	on	on
them	them	them
too	too	too
.	.	.

this	this	this
were	were	were
the	the	the
situation	situat	situation
when	when	when
i	i	i
read	read	read
jpeg	jpeg	jpeg
faq	faq	faq
a	a	a
while	while	while
ago	ago	ago
.	.	.

imho	imho	imho
,	,	,
it	it	it
is	is	is
design	design	design
error	error	error
of	of	of
'	'	'
xv	xv	xv
'	'	'
;	;	;
there	there	there
should	should	should
not	not	not
be	be	be
such	such	such
confusing	confus	confusing
errors	error	error
in	in	in
programs	program	program
.	.	.

there	there	there
'	'	'
s	s	s
two	two	two
errors	error	error
:	:	:

-	-	-
xv	xv	xv
allows	allow	allows
the	the	the
saving	save	saving
of	of	of
8bit	8bit	8bit
/	/	/
rasterized	raster	rasterized
image	imag	image
as	as	a
jpeg	jpeg	jpeg
even	even	even
the	the	the

original	origin	original
is	is	is
24bit	24bit	24bit
-	-	-
-	-	-
saving	save	saving
8bit	8bit	8bit
/	/	/
rasterized	raster	rasterized
image	imag	image
instead	instead	instead
of	of	of

original	origin	original
24bit	24bit	24bit
should	should	should
be	be	be
a	a	a
special	special	special
case	case	case

-	-	-
xv	xv	xv
allows	allow	allows
saving	save	saving
the	the	the
8bit	8bit	8bit
/	/	/
rasterized	raster	rasterized
image	imag	image
made	made	made
with	with	with
any	ani	any
