from	from	from
:	:	:
prestonm@cs.man.ac.uk	prestonm@cs.man.ac.uk	prestonm@cs.man.ac.uk
(	(	(
martin	martin	martin
preston	preston	preston
)	)	)

subject	subject	subject
:	:	:
problems	problem	problem
grabbing	grab	grabbing
a	a	a
block	block	block
of	of	of
a	a	a
starbase	starbas	starbase
screen	screen	screen
.	.	.

keywords	keyword	keywords
:	:	:
starbase	starbas	starbase
,	,	,
hp	hp	hp

lines	line	line
:	:	:
26	26	26

at	at	at
the	the	the
moment	moment	moment
i	i	i
'	'	'
m	m	m
trying	tri	trying
to	to	to
grab	grab	grab
a	a	a
portion	portion	portion
of	of	of
a	a	a
starbase	starbas	starbase
screen	screen	screen
,	,	,
and	and	and
store	store	store
it	it	it
in	in	in
an	an	an
area	area	area
of	of	of
memory	memori	memory
.	.	.

the	the	the
data	data	data
needs	need	need
to	to	to
be	be	be
in	in	in
a	a	a
24	24	24
-	-	-
bit	bit	bit
format	format	format
(	(	(
which	which	which
shouldn	shouldn	shouldn
'	'	'
t	t	t
be	be	be
a	a	a
problem	problem	problem
as	as	a
the	the	the
app	app	app
is	is	is
running	run	running
on	on	on
a	a	a
24	24	24
bit	bit	bit
screen	screen	screen
)	)	)
,	,	,
though	though	though
i	i	i
'	'	'
m	m	m
not	not	not
too	too	too
fussy	fussi	fussy
about	about	about
the	the	the
exact	exact	exact
format	format	format
.	.	.

(	(	(
i	i	i
actually	actual	actually
intend	intend	intend
to	to	to
write	write	write
the	the	the
data	data	data
out	out	out
as	as	a
a	a	a
tiff	tiff	tiff
but	but	but
that	that	that
bits	bit	bit
not	not	not
the	the	the
problem	problem	problem
)	)	)

does	doe	doe
anyone	anyon	anyone
out	out	out
there	there	there
know	know	know
how	how	how
to	to	to
grab	grab	grab
a	a	a
portion	portion	portion
of	of	of
the	the	the
screen	screen	screen
?	?	?

the	the	the
block_read	block_read	block_read
call	call	call
seems	seem	seems
to	to	to
grab	grab	grab
the	the	the
screen	screen	screen
,	,	,
but	but	but
not	not	not
in	in	in
24	24	24
bit	bit	bit
colour	colour	colour
,	,	,
whatever	whatev	whatever
the	the	the
screen	screen	screen
/	/	/
window	window	window
type	type	type
i	i	i
get	get	get
1	1	1
byte	byte	byte
per	per	per
pixel	pixel	pixel
.	.	.

thanks	thank	thanks
in	in	in
advance	advanc	advance
,	,	,
martin	martin	martin

-	-	-
-	-	-

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-

|	|	|
martin	martin	martin
preston	preston	preston
,	,	,
(	(	(
m.preston@manchester.ac.uk	m.preston@manchester.ac.uk	m.preston@manchester.ac.uk
)	)	)
|	|	|
computer	comput	computer
graphics	graphic	graphic
|	|	|

|	|	|
computer	comput	computer
graphics	graphic	graphic
unit	unit	unit
,	,	,
manchester	manchest	manchester
computing	comput	computing
centre	centr	centre
,	,	,
|	|	|
is	is	is
just	just	just
|	|	|

|	|	|
university	univers	university
of	of	of
manchester	manchest	manchester
,	,	,
|	|	|
a	a	a
load	load	load
of	of	of
balls	ball	ball
.	.	.

|	|	|

|	|	|
manchester	manchest	manchester
,	,	,
u	u	u
.	.	.
k	k	k
.	.	.
,	,	,
m13	m13	m13
9pl	9pl	9pl
phone	phone	phone
:	:	:
061 275 6095	061 275 6095	061 275 6095
|	|	|
|	|	|

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
