from	from	from
:	:	:
fombaron@ufrima.imag.fr	fombaron@ufrima.imag.fr	fombaron@ufrima.imag.fr
(	(	(
fombaron	fombaron	fombaron
marc	marc	marc
)	)	)

subject	subject	subject
:	:	:
3d	3d	3d
-	-	-
studio	studio	studio
v2	v2	v2
.	.	.
01	01	01
:	:	:
any	ani	any
differences	differ	difference
with	with	with
previous	previous	previous
version	version	version

keywords	keyword	keywords
:	:	:
3d	3d	3d
studio	studio	studio
2	2	2
.	.	.
01	01	01

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
boole	bool	boole
-	-	-
imag	imag	imag

organization	organ	organization
:	:	:
university	univers	university
of	of	of
grenoble	grenobl	grenoble
(	(	(
france	franc	france
)	)	)

lines	line	line
:	:	:
9	9	9

are	are	are
there	there	there
significant	signific	significant
differences	differ	difference
between	between	between
v2	v2	v2
.	.	.
01	01	01
and	and	and
v2	v2	v2
.	.	.
00	00	00
?	?	?

thank	thank	thank
you	you	you
for	for	for
helping	help	helping

marc	marc	marc
.	.	.

-	-	-
-	-	-

_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
e	e	e
-	-	-
mail	mail	mail
:	:	:
marc.fombaron@ufrima.imag.fr	marc.fombaron@ufrima.imag.fr	marc.fombaron@ufrima.imag.fr

_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/

_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
marc	marc	marc
fombaron	fombaron	fombaron
.	.	.

_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
_	_	_
/	/	/
grenoble	grenobl	grenoble
.	.	.
