from	from	from
:	:	:
bob@hobbes.dtcc.edu	bob@hobbes.dtcc.edu	bob@hobbes.dtcc.edu
(	(	(
bob	bob	bob
rahe	rahe	rahe
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
top	top	top
ten	ten	ten
comments	comment	comment
overheard	overheard	overheard
in	in	in
the	the	the
secret	secret	secret
service	servic	service
lounge	loung	lounge

organization	organ	organization
:	:	:
delaware	delawar	delaware
technical	technic	technical
&	&	&
community	communiti	community
college	colleg	college

lines	line	line
:	:	:
18	18	18

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
hobbes	hobb	hobbes
.	.	.
dtcc	dtcc	dtcc
.	.	.
edu	edu	edu

in	in	in
article	articl	article
<	<	<
c52cli.g09@dscomsa.desy.de	c52cli.g09@dscomsa.desy.d	c52cli.g09@dscomsa.desy.de
>	>	>
hallam@zeus02.desy.de	hallam@zeus02.desy.d	hallam@zeus02.desy.de
writes	write	writes
:	:	:

>	>	>

>	>	>
in	in	in
article	articl	article
<	<	<
1phgakinn9pb@apache.dtcc.edu	1phgakinn9pb@apache.dtcc.edu	1phgakinn9pb@apache.dtcc.edu
>	>	>
,	,	,
bob@hobbes.dtcc.edu	bob@hobbes.dtcc.edu	bob@hobbes.dtcc.edu
(	(	(
bob	bob	bob
rahe	rahe	rahe
)	)	)
writes	write	writes
:	:	:

>	>	>
in	in	in
the	the	the
uk	uk	uk
there	there	there
is	is	is
a	a	a
tradition	tradit	tradition
of	of	of
old	old	old
retired	retir	retired
colnels	colnel	colnels
who	who	who
bore	bore	bore
the	the	the
dinner	dinner	dinner

>	>	>
guests	guest	guest
rigid	rigid	rigid
with	with	with
their	their	their
descriptions	descript	description
of	of	of
old	old	old
campagns	campagn	campagns
.	.	.

ed	ed	ed
is	is	is
clearly	clear	clearly
one	one	one

>	>	>
of	of	of
this	this	this
type	type	type
of	of	of
people	peopl	people
who	who	who
fails	fail	fails
to	to	to
see	see	see
when	when	when
a	a	a
joke	joke	joke
is	is	is
spent	spent	spent
.	.	.

you	you	you
are	are	are
hereby	herebi	hereby
authorized	author	authorized
not	not	not
to	to	to
laugh	laugh	laugh
.	.	.

by	by	by
special	special	special
dispensation	dispens	dispensation
of	of	of
her	her	her
hillariness	hillari	hillariness
.	.	.

this	this	this
offer	offer	offer
void	void	void
where	where	where
prohibited	prohibit	prohibited
by	by	by
law	law	law
,	,	,
consumer	consum	consumer
must	must	must
pay	pay	pay
applicable	applic	applicable
sales	sale	sale
tax	tax	tax
.	.	.
.	.	.
.	.	.
.	.	.
.	.	.

-	-	-
-	-	-

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-

|	|	|
bob	bob	bob
rahe	rahe	rahe
,	,	,
delaware	delawar	delaware
tech	tech	tech
&	&	&
comm	comm	comm
college	colleg	college
|	|	|
aids	aid	aid
,	,	,
drugs	drug	drug
,	,	,
abortion	abort	abortion
:	:	:
-	-	-
|	|	|

|	|	|
internet	internet	internet
:	:	:
bob@hobbes.dtcc.edu	bob@hobbes.dtcc.edu	bob@hobbes.dtcc.edu
|	|	|
-	-	-
don	don	don
'	'	'
t	t	t
liberals	liber	liberal
just	just	just
kill	kill	kill
you	you	you
?	?	?
|	|	|

|	|	|
ci	ci	ci
$	$	$
:	:	:
72406	72406	72406
,	,	,
525	525	525
genie	geni	genie
:	:	:
bob	bob	bob
.	.	.
rahe	rahe	rahe
|	|	|
save	save	save
whales	whale	whale
;	;	;
and	and	and
kill	kill	kill
babies	babi	baby
?	?	?

|	|	|

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
