from	from	from
:	:	:
goykhman@apollo.hp.com	goykhman@apollo.hp.com	goykhman@apollo.hp.com
(	(	(
red	red	red
herring	herring	herring
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
clinton	clinton	clinton
'	'	'
s	s	s
immunization	immun	immunization
program	program	program

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
dzoo	dzoo	dzoo
.	.	.
ch	ch	ch
.	.	.
apollo	apollo	apollo
.	.	.
hp	hp	hp
.	.	.
com	com	com

organization	organ	organization
:	:	:
hewlett	hewlett	hewlett
-	-	-
packard	packard	packard
company	compani	company
,	,	,
chelmsford	chelmsford	chelmsford
,	,	,
ma	ma	ma

lines	line	line
:	:	:
48	48	48

in	in	in
article	articl	article
<	<	<
1993apr15.215912.1807@martha.utcc.utk.edu	1993apr15.215912.1807@martha.utcc.utk.edu	1993apr15.215912.1807@martha.utcc.utk.edu
>	>	>
pa146008@utkvm1.utk.edu	pa146008@utkvm1.utk.edu	pa146008@utkvm1.utk.edu
(	(	(
david	david	david
veal	veal	veal
)	)	)
writes	write	writes
:	:	:

>	>	>
in	in	in
article	articl	article
<	<	<
c5jobh.7zt@apollo.hp.com	c5jobh.7zt@apollo.hp.com	c5jobh.7zt@apollo.hp.com
>	>	>
goykhman@apollo.hp.com	goykhman@apollo.hp.com	goykhman@apollo.hp.com
(	(	(
red	red	red
herring	herring	herring
)	)	)
writes	write	writes
:	:	:

>	>	>
>	>	>
in	in	in
article	articl	article
<	<	<
1993apr14.122758.11467@magnus.acs.ohio-state.edu	1993apr14.122758.11467@magnus.acs.ohio-state.edu	1993apr14.122758.11467@magnus.acs.ohio-state.edu
>	>	>
jlinder@magnus.acs.ohio-state.edu	jlinder@magnus.acs.ohio-state.edu	jlinder@magnus.acs.ohio-state.edu
(	(	(
jeffrey	jeffrey	jeffrey
s	s	s
linder	linder	linder
)	)	)
writes	write	writes
:	:	:

>	>	>
>	>	>
>	>	>
in	in	in
article	articl	article
<	<	<
c5fjsl.6is@ncratl.atlantaga.ncr.com	c5fjsl.6is@ncratl.atlantaga.ncr.com	c5fjsl.6is@ncratl.atlantaga.ncr.com
>	>	>
mwilson@ncratl.atlantaga.ncr	mwilson@ncratl.atlantaga.ncr	mwilson@ncratl.atlantaga.ncr
.	.	.
c	c	c

>	>	>
>	>	>
>	>	>
om	om	om
(	(	(
mark	mark	mark
wilson	wilson	wilson
)	)	)
writes	write	writes
:	:	:

>	>	>
>	>	>
>	>	>
>	>	>
on	on	on
the	the	the
news	news	news
last	last	last
night	night	night
clinton	clinton	clinton
was	was	wa
bashing	bash	bashing
the	the	the
republicans	republican	republican
for	for	for
stonewalling	stonewal	stonewalling

>	>	>
>	>	>
>	>	>
>	>	>
his	his	his
so	so	so
called	call	called
stimulus	stimulus	stimulus
package	packag	package
.	.	.

>	>	>
>	>	>
>	>	>
>	>	>
it	it	it
seems	seem	seems
that	that	that
one	one	one
small	small	small
item	item	item
within	within	within
this	this	this
package	packag	package
was	was	wa
going	go	going
to	to	to
pay	pay	pay
for	for	for
free	free	free

>	>	>
>	>	>
>	>	>
>	>	>
immunizations	immun	immunization
for	for	for
poor	poor	poor
kids	kid	kid
.	.	.

>	>	>
>	>	>
>	>	>

>	>	>
>	>	>
>	>	>
immunizations	immun	immunization
for	for	for
children	children	child
in	in	in
this	this	this
country	countri	country
are	are	are
already	alreadi	already
free	free	free
if	if	if
you	you	you
care	care	care
to	to	to

>	>	>
>	>	>
>	>	>
go	go	go
have	have	have
it	it	it
done	done	done
.	.	.

the	the	the
problem	problem	problem
is	is	is
not	not	not
the	the	the
cost	cost	cost
,	,	,
it	it	it
is	is	is
the	the	the
irresponible	irrespon	irresponible
parents	parent	parent

>	>	>
>	>	>
>	>	>
who	who	who
are	are	are
to	to	to
stupid	stupid	stupid
or	or	or
to	to	to
lazy	lazi	lazy
to	to	to
have	have	have
it	it	it
done	done	done
.	.	.

>	>	>
>	>	>

>	>	>
>	>	>
in	in	in
case	case	case
you	you	you
haven	haven	haven
'	'	'
t	t	t
noticed	notic	noticed
,	,	,
clintonites	clintonit	clintonites
are	are	are
pushing	push	pushing
a	a	a
universal	univers	universal
health	health	health

>	>	>
>	>	>
care	care	care
access	access	access
program	program	program
.	.	.

"	"	"
access	access	access
"	"	"
here	here	here
means	mean	mean
that	that	that
folks	folk	folk
who	who	who
do	do	do
not	not	not
give	give	give

>	>	>
>	>	>
a	a	a
damn	damn	damn
about	about	about
immunizing	immun	immunizing
their	their	their
children	children	child
will	will	will
have	have	have
health	health	health
care	care	care
services	servic	service

>	>	>
>	>	>
delivered	deliv	delivered
to	to	to
their	their	their
doorsteps	doorstep	doorstep
.	.	.

>	>	>

>	>	>
i	i	i
'	'	'
ve	ve	ve
read	read	read
about	about	about
more	more	more
than	than	than
a	a	a
few	few	few
of	of	of
these	these	these
programs	program	program
that	that	that
ran	ran	ran
into	into	into

>	>	>
problems	problem	problem
in	in	in
convincing	convinc	convincing
parents	parent	parent
to	to	to
get	get	get
their	their	their
children	children	child
immunized	immun	immunized
even	even	even

>	>	>
when	when	when
they	they	they
were	were	were
delivered	deliv	delivered
to	to	to
their	their	their
doorstep	doorstep	doorstep
.	.	.

(	(	(
i	i	i
don	don	don
'	'	'
t	t	t
know	know	know
,	,	,
maybe	mayb	maybe

>	>	>
that	that	that
sheet	sheet	sheet
they	they	they
have	have	have
to	to	to
be	be	be
informed	inform	informed
of	of	of
about	about	about
possible	possibl	possible
risks	risk	risk
,	,	,
side	side	side
-	-	-

>	>	>
effects	effect	effect
,	,	,
and	and	and
bad	bad	bad
reactions	reaction	reaction
scares	scare	scare
them	them	them
.	.	.
)	)	)

the	the	the
immunization	immun	immunization
program	program	program
is	is	is
just	just	just
a	a	a
"	"	"
useful	use	useful
first	first	first
step	step	step
"	"	"
.	.	.

among	among	among
other	other	other

things	thing	thing
,	,	,
the	the	the
money	money	money
will	will	will
go	go	go
to	to	to
pay	pay	pay
for	for	for
creating	creat	creating
and	and	and
maintaning	maintan	maintaning
a	a	a

a	a	a
computerized	computer	computerized
"	"	"
innoculation	innocul	innoculation
"	"	"
database	databas	database
on	on	on
all	all	all
u	u	u
.	.	.
s	s	s
.	.	.
children	children	child
.	.	.

(	(	(
code	code	code
-	-	-
named	name	named
big	big	big
mother	mother	mother
.	.	.
.	.	.
.	.	.

just	just	just
kidding	kid	kidding
,	,	,
the	the	the
name	name	name
will	will	will
be	be	be
children	children	child

defense	defens	defense
database	databas	database
,	,	,
or	or	or
something	someth	something
like	like	like
that	that	that
.	.	.
)	)	)

once	onc	once
the	the	the
money	money	money
is	is	is
spent	spent	spent
and	and	and
little	littl	little
or	or	or
no	no	no
tangible	tangibl	tangible
results	result	result
achieved	achiev	achieved
,	,	,

the	the	the
goverment	gover	goverment
will	will	will
have	have	have
to	to	to
start	start	start
knocking	knock	knocking
down	down	down
doors	door	door
,	,	,
in	in	in
some	some	some

neigborhoods	neigborhood	neigborhoods
,	,	,
and	and	and
bribe	bribe	bribe
parents	parent	parent
in	in	in
others	other	others
(	(	(
probably	probabl	probably
the	the	the
ones	one	one
that	that	that

are	are	are
paying	pay	paying
kids	kid	kid
for	for	for
attending	attend	attending
the	the	the
school	school	school
-	-	-
what	what	what
a	a	a
fantastic	fantast	fantastic
idea	idea	idea
!	!	!
)	)	)

>	>	>

>	>	>
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
