from	from	from
:	:	:
servis@author.ecn.purdue.edu	servis@author.ecn.purdue.edu	servis@author.ecn.purdue.edu
(	(	(
brian	brian	brian
k	k	k
servis	servi	servis
)	)	)

subject	subject	subject
:	:	:
books	book	book
for	for	for
writing	write	writing
thesis	thesi	thesis
in	in	in
wfw	wfw	wfw
?	?	?
?	?	?
?	?	?

keywords	keyword	keywords
:	:	:
wfw	wfw	wfw
,	,	,
thesis	thesi	thesis

organization	organ	organization
:	:	:
purdue	purdu	purdue
university	univers	university
engineering	engin	engineering
computer	comput	computer
network	network	network

lines	line	line
:	:	:
23	23	23

hi	hi	hi
,	,	,
i	i	i
was	was	wa
wondering	wonder	wondering
if	if	if
anyone	anyon	anyone
out	out	out
there	there	there
knows	know	know
of	of	of
any	ani	any
books	book	book
that	that	that
give	give	give
helpful	help	helpful
hints	hint	hint
and	and	and
tips	tip	tip
on	on	on
writing	write	writing
thesis	thesi	thesis
papers	paper	paper
in	in	in
wfw	wfw	wfw
.	.	.

i	i	i
know	know	know
about	about	about
the	the	the
dissertation	dissert	dissertation
template	templat	template
that	that	that
comes	come	come
with	with	with
word	word	word
but	but	but
i	i	i
want	want	want
more	more	more
.	.	.

i	i	i
would	would	would
like	like	like
to	to	to
have	have	have
tips	tip	tip
on	on	on
how	how	how
to	to	to
use	use	use
all	all	all
the	the	the
{	{	{
seq	seq	seq
.	.	.
.	.	.
.	.	.
}	}	}
,	,	,
{	{	{
bookmark	bookmark	bookmark
.	.	.
.	.	.
.	.	.
}	}	}
,	,	,
{	{	{
index	index	index
.	.	.
.	.	.
.	.	.
}	}	}
,	,	,
{	{	{
chapter	chapter	chapter
.	.	.
.	.	.
.	.	.
}	}	}
,	,	,
fields	field	field
that	that	that
are	are	are
available	avail	available
in	in	in
word	word	word
.	.	.

i	i	i
have	have	have
looked	look	looked
through	through	through
the	the	the
help	help	help
files	file	file
,	,	,
etc	etc	etc
.	.	.

but	but	but
they	they	they
really	realli	really
don	don	don
'	'	'
t	t	t
explain	explain	explain
a	a	a
whole	whole	whole
lot	lot	lot
.	.	.

i	i	i
will	will	will
post	post	post
the	the	the
