subject	subject	subject
:	:	:
re	re	re
:	:	:
postscript	postscript	postscript
view	view	view
for	for	for
dos	dos	do
or	or	or
windows	window	window
?	?	?

from	from	from
:	:	:
hjstein@sunrise.huji.ac.il	hjstein@sunrise.huji.ac.il	hjstein@sunrise.huji.ac.il
(	(	(
harvey	harvey	harvey
j	j	j
.	.	.

stein	stein	stein
)	)	)
distribution	distribut	distribution
:	:	:
world	world	world
organization	organ	organization
:	:	:
/	/	/
home	home	home
/	/	/
staff	staff	staff
/	/	/
hjstein	hjstein	hjstein
/	/	/
.	.	.
organization	organ	organization
nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
sunrise	sunris	sunrise
.	.	.
huji	huji	huji
.	.	.
ac	ac	ac
.	.	.
il	il	il
in	in	in
-	-	-
reply	repli	reply
-	-	-
to	to	to
:	:	:
paladin@world.std.com	paladin@world.std.com	paladin@world.std.com
'	'	'
s	s	s
message	messag	message
of	of	of
thu	thu	thu
,	,	,
8	8	8
apr	apr	apr
1993	1993	1993
21	21	21
:	:	:
40	40	40
:	:	:
44	44	44
gmt	gmt	gmt
lines	line	line
:	:	:
6	6	6

i	i	i
'	'	'
ve	ve	ve
been	been	been
using	use	using
version	version	version
2	2	2
.	.	.
5	5	5
.	.	.
2	2	2
of	of	of
ghostscript	ghostscript	ghostscript
,	,	,
and	and	and
i	i	i
'	'	'
m	m	m
quite	quit	quite
satisfied	satisfi	satisfied
with	with	with
it	it	it
.	.	.

there	there	there
are	are	are
,	,	,
actually	actual	actually
,	,	,
3	3	3
versions	version	version
:	:	:
a	a	a
plain	plain	plain
dos	dos	do
version	version	version
,	,	,
a	a	a
386	386	386
version	version	version
,	,	,
and	and	and
a	a	a
windows	window	window
version	version	version
.	.	.

harvey	harvey	harvey
stein	stein	stein
hjstein@math.huji.ac.il	hjstein@math.huji.ac.il	hjstein@math.huji.ac.il
