from	from	from
:	:	:
mscha@ctp.com	mscha@ctp.com	mscha@ctp.com
(	(	(
michael	michael	michael
schaap	schaap	schaap
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
windows	window	window
speaker	speaker	speaker
sound	sound	sound
driver	driver	driver

organization	organ	organization
:	:	:
ctp	ctp	ctp
inc	inc	inc
.	.	.

x	x	x
-	-	-
newsreader	newsread	newsreader
:	:	:
tin	tin	tin
[	[	[
version	version	version
1	1	1
.	.	.
1	1	1
pl6	pl6	pl6
]	]	]
lines	line	line
:	:	:
16	16	16

tony	toni	tony
s	s	s
annese	annes	annese
(	(	(
claebaur@shell.portal.com	claebaur@shell.portal.com	claebaur@shell.portal.com
)	)	)
wrote	wrote	wrote
:	:	:

:	:	:
in	in	in
article	articl	article
<	<	<
1993apr19.235430.6097@mnemosyne.cs.du.edu	1993apr19.235430.6097@mnemosyne.cs.du.edu	1993apr19.235430.6097@mnemosyne.cs.du.edu
>	>	>
alee@mnemosyne.cs.du.edu	alee@mnemosyne.cs.du.edu	alee@mnemosyne.cs.du.edu
(	(	(
alec	alec	alec
lee	lee	lee
)	)	)
writes	write	writes
:	:	:

:	:	:
>	>	>
is	is	is
there	there	there
an	an	an
ftp	ftp	ftp
site	site	site
where	where	where
i	i	i
can	can	can
get	get	get
the	the	the
ms	ms	m
speaker	speaker	speaker
sound	sound	sound
driver	driver	driver
?	?	?

there	there	there
'	'	'
s	s	s

:	:	:
>	>	>
a	a	a
"	"	"
sound	sound	sound
.	.	.
exe	exe	exe
"	"	"
file	file	file
that	that	that
claims	claim	claim
to	to	to
be	be	be
the	the	the
driver	driver	driver
but	but	but
i	i	i
'	'	'
m	m	m
suspicious	suspici	suspicious
since	sinc	since

:	:	:
>	>	>
it	it	it
'	'	'
s	s	s
not	not	not
a	a	a
.	.	.
drv	drv	drv
file	file	file
.	.	.

:	:	:

:	:	:
thats	that	thats
the	the	the
file	file	file
.	.	.
.	.	.
.	.	.

it	it	it
'	'	'
s	s	s
a	a	a
self	self	self
-	-	-
extracting	extract	extracting
archive	archiv	archive
.	.	.

(	(	(
run	run	run
it	it	it
and	and	and
it	it	it
extracts	extract	extract
a	a	a
.	.	.
drv	drv	drv
file	file	file
.	.	.
)	)	)

michael	michael	michael

-	-	-
-	-	-

\	\	\
/	/	/
groeten	groeten	groeten
uit	uit	uit
|	|	|
o	o	o
|	|	|
/	/	/
/	/	/
/	/	/
/	/	/
/	/	/
/	/	/
michael	michael	michael
schaap	schaap	schaap
/	/	/
\	\	\
/	/	/
\	\	\

o	o	o
nederland	nederland	nederland
\	\	\
_	_	_
/	/	/
|	|	|
t	t	t
p	p	p
|	|	|
\	\	\
mscha@ctp.com	mscha@ctp.com	mscha@ctp.com
/	/	/
/	/	/
_	_	_
\	\	\
ctp	ctp	ctp

/	/	/
|	|	|
\	\	\
(	(	(
)	)	)
-	-	-
-	-	-
-	-	-
-	-	-
^	^	^
|	|	|
|	|	|
sherrif	sherrif	sherrif
|	|	|
/	/	/
__________________________	__________________________	__________________________
\	\	\
/	/	/
/	/	/
inc	inc	inc
.	.	.

_	_	_
|	|	|
_	_	_
\	\	\
_____	_____	_____
/	/	/
\	\	\
|	|	|
/	/	/
\	\	\
_	_	_
|	|	|
_dept	_dept	_dept
.	.	.
_	_	_
|	|	|
_	_	_
/	/	/
damn	damn	damn
good	good	good
coffee	coffe	coffee
!	!	!

and	and	and
hot	hot	hot
!	!	!

\	\	\
/	/	/
\	\	\
/	/	/
