from	from	from
:	:	:
paladin@world.std.com	paladin@world.std.com	paladin@world.std.com
(	(	(
thomas	thoma	thomas
g	g	g
schlatter	schlatter	schlatter
)	)	)

subject	subject	subject
:	:	:
looking	look	looking
for	for	for
tom	tom	tom
haapanen	haapanen	haapanen

organization	organ	organization
:	:	:
the	the	the
world	world	world
public	public	public
access	access	access
unix	unix	unix
,	,	,
brookline	brooklin	brookline
,	,	,
ma	ma	ma

lines	line	line
:	:	:
11	11	11

i	i	i
'	'	'
m	m	m
trying	tri	trying
to	to	to
find	find	find
tom	tom	tom
haapanen	haapanen	haapanen
,	,	,
formerly	former	formerly
tom@wes.on.ca	tom@wes.on.ca	tom@wes.on.ca
who	who	who
was	was	wa
the	the	the
keeper	keeper	keeper
of	of	of
the	the	the
faq	faq	faq
for	for	for
this	this	this
newsgroup	newsgroup	newsgroup
.	.	.

he	he	he
was	was	wa
working	work	working
at	at	at
watrerloo	watrerloo	watrerloo
engineering	engin	engineering
software	softwar	software
,	,	,
but	but	but
netfind	netfind	netfind
can	can	can
'	'	'
t	t	t
even	even	even
find	find	find
that	that	that
(	(	(
but	but	but
it	it	it
may	may	may
have	have	have
been	been	been
a	a	a
uucp	uucp	uucp
connection	connect	connection
)	)	)
.	.	.

if	if	if
anyone	anyon	anyone
knows	know	know
how	how	how
to	to	to
contact	contact	contact
tom	tom	tom
,	,	,
please	pleas	please
let	let	let
me	me	me
know	know	know
.	.	.

thanks	thank	thanks
,	,	,
tom	tom	tom
schlatter	schlatter	schlatter
paladin@world.std.com	paladin@world.std.com	paladin@world.std.com
