subject	subject	subject
:	:	:
re	re	re
:	:	:
need	need	need
longer	longer	longer
filenames	filenam	filename

from	from	from
:	:	:
maystonr@grace.cri.nz	maystonr@grace.cri.nz	maystonr@grace.cri.nz
(	(	(
richard	richard	richard
mayston	mayston	mayston
)	)	)

distribution	distribut	distribution
:	:	:
world	world	world

organization	organ	organization
:	:	:
industrial	industri	industrial
research	research	research
ltd	ltd	ltd
.	.	.
,	,	,
new	new	new
zealand	zealand	zealand
.	.	.

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
rmayston	rmayston	rmayston
.	.	.
grace	grace	grace
.	.	.
cri	cri	cri
.	.	.
nz	nz	nz

lines	line	line
:	:	:
10	10	10

in	in	in
article	articl	article
<	<	<
765461d518325t9@infoserv.com	765461d518325t9@infoserv.com	765461d518325t9@infoserv.com
>	>	>
hfeldman@infoserv.com	hfeldman@infoserv.com	hfeldman@infoserv.com
(	(	(
howard	howard	howard
mitchell	mitchel	mitchell
feldman	feldman	feldman
)	)	)
writes	write	writes
:	:	:

>	>	>
in	in	in
<	<	<
1993apr19.211044.28763@guinness.idbsu.edu	1993apr19.211044.28763@guinness.idbsu.edu	1993apr19.211044.28763@guinness.idbsu.edu
>	>	>
,	,	,
lhighley@gozer.idbsu.edu	lhighley@gozer.idbsu.edu	lhighley@gozer.idbsu.edu
(	(	(
larry	larri	larry
paul	paul	paul
highley	highley	highley
)	)	)
wrote	wrote	wrote
:	:	:

>	>	>
>	>	>

>	>	>
>	>	>

>	>	>
>	>	>
is	is	is
there	there	there
a	a	a
utility	util	utility
out	out	out
there	there	there
that	that	that
will	will	will
let	let	let
me	me	me
use	use	use
filenames	filenam	filename
longer	longer	longer
than	than	than

>	>	>
>	>	>
the	the	the
standard	standard	standard
8	8	8
.	.	.
3	3	3
format	format	format
.	.	.

>	>	>
yep	yep	yep
,	,	,
it	it	it
'	'	'
s	s	s
called	call	called
os2	os2	os2
!	!	!
