from	from	from
:	:	:
tonyd@ssc60.sbwk.nj.us	tonyd@ssc60.sbwk.nj.us	tonyd@ssc60.sbwk.nj.us
(	(	(
tony	toni	tony
debari	debari	debari
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
filemanager	filemanag	filemanager
:	:	:
strange	strang	strange
sizes	size	size
in	in	in
summary	summari	summary
line	line	line

organization	organ	organization
:	:	:
lost	lost	lost
in	in	in
space	space	space

lines	line	line
:	:	:
32	32	32

in	in	in
<	<	<
1993apr21.143250.14692@bmers145.bnr.ca	1993apr21.143250.14692@bmers145.bnr.ca	1993apr21.143250.14692@bmers145.bnr.ca
>	>	>
masika@bnr.ca	masika@bnr.ca	masika@bnr.ca
(	(	(
nicholas	nichola	nicholas
masika	masika	masika
)	)	)
writes	write	writes
:	:	:

>	>	>
i	i	i
have	have	have
just	just	just
noticed	notic	noticed
my	my	my
filemanager	filemanag	filemanager
doing	do	doing
something	someth	something
strange	strang	strange
recently	recent	recently
.	.	.

>	>	>
usually	usual	usually
,	,	,
the	the	the
line	line	line
at	at	at
the	the	the
bottom	bottom	bottom
of	of	of
the	the	the
filemanager	filemanag	filemanager
(	(	(
the	the	the
status	status	status
bar	bar	bar
,	,	,
i	i	i

>	>	>
guess	guess	guess
)	)	)
displays	display	display
the	the	the
total	total	total
disk	disk	disk
space	space	space
and	and	and
the	the	the
total	total	total
number	number	number
of	of	of
bytes	byte	byte
for	for	for

>	>	>
the	the	the
current	current	current
selection	select	selection
.	.	.

if	if	if
i	i	i
select	select	select
a	a	a
whole	whole	whole
bunch	bunch	bunch
of	of	of
files	file	file
,	,	,
i	i	i
will	will	will
get	get	get

>	>	>
an	an	an
exact	exact	exact
byte	byte	byte
count	count	count
.	.	.

>	>	>
recently	recent	recently
,	,	,
i	i	i
notice	notic	notice
it	it	it
incorrectly	incorrect	incorrectly
displays	display	display
this	this	this
count	count	count
;	;	;
it	it	it
'	'	'
s	s	s
truncating	truncat	truncating
!	!	!

>	>	>
if	if	if
i	i	i
select	select	select
a	a	a
file	file	file
that	that	that
is	is	is
,	,	,
say	say	say
,	,	,
532	532	532
bytes	byte	byte
,	,	,
it	it	it
correctly	correct	correctly
displays	display	display
'	'	'
532	532	532
bytes	byte	byte
'	'	'
.	.	.

>	>	>
if	if	if
i	i	i
select	select	select
select	select	select
a	a	a
file	file	file
that	that	that
is	is	is
23	23	23
,	,	,
482	482	482
bytes	byte	byte
,	,	,
it	it	it
displays	display	display
'	'	'
23	23	23
bytes	byte	byte
'	'	'
,	,	,

>	>	>
not	not	not
23	23	23
kbytes	kbyte	kbytes
,	,	,
just	just	just
23	23	23
bytes	byte	byte
!	!	!

if	if	if
i	i	i
select	select	select
893	893	893
,	,	,
352	352	352
it	it	it
will	will	will
report	report	report
only	onli	only

>	>	>
893	893	893
bytes	byte	byte
in	in	in
the	the	the
selection	select	selection
.	.	.

if	if	if
i	i	i
select	select	select
over	over	over
a	a	a
meg	meg	meg
worth	worth	worth
of	of	of
files	file	file
,	,	,
say	say	say

>	>	>
3	3	3
,	,	,
356	356	356
,	,	,
345	345	345
it	it	it
reports	report	report
3	3	3
bytes	byte	byte
!	!	!

it	it	it
'	'	'
s	s	s
as	as	a
if	if	if
it	it	it
'	'	'
s	s	s
got	got	got
a	a	a
problem	problem	problem
with	with	with
displaying	display	displaying

>	>	>
more	more	more
than	than	than
3	3	3
characters	charact	character
!	!	!

>	>	>
my	my	my
system	system	system
:	:	:
486dx	486dx	486dx
/	/	/
33	33	33
,	,	,
8m	8m	8m
memory	memori	memory
,	,	,
stacker	stacker	stacker
3	3	3
.	.	.
0	0	0
,	,	,
dos	dos	do
5	5	5
,	,	,
win	win	win
3	3	3
.	.	.
1	1	1
.	.	.
i	i	i
'	'	'
ve	ve	ve
run	run	run

