from	from	from
:	:	:
avinash@silver.lcs.mit.edu	avinash@silver.lcs.mit.edu	avinash@silver.lcs.mit.edu
(	(	(
avinash	avinash	avinash
chopde	chopd	chopde
)	)	)

subject	subject	subject
:	:	:
truetype	truetyp	truetype
fonts	font	font
that	that	that
display	display	display
but	but	but
do	do	do
not	not	not
print	print	print
.	.	.

organization	organ	organization
:	:	:
mit	mit	mit
laboratory	laboratori	laboratory
for	for	for
computer	comput	computer
science	scienc	science

distribution	distribut	distribution
:	:	:
na	na	na

lines	line	line
:	:	:
18	18	18

i	i	i
just	just	just
installed	instal	installed
a	a	a
new	new	new
truetype	truetyp	truetype
font	font	font
under	under	under
ms	ms	m
-	-	-
windows	window	window
3	3	3
.	.	.
1	1	1
but	but	but
though	though	though
all	all	all
the	the	the
applications	applic	application
display	display	display
the	the	the
font	font	font
correctly	correct	correctly
on	on	on
the	the	the
screen	screen	screen
,	,	,
quite	quit	quite
a	a	a
few	few	few
of	of	of
them	them	them
fail	fail	fail
to	to	to
print	print	print
out	out	out
the	the	the
document	document	document
correctly	correct	correctly

(	(	(
on	on	on
a	a	a
laserjet	laserjet	laserjet
4	4	4
-	-	-
non	non	non
-	-	-
postscript	postscript	postscript
printer	printer	printer
)	)	)
.	.	.

when	when	when
i	i	i
use	use	use
the	the	the
font	font	font
in	in	in
coreldraw	coreldraw	coreldraw
,	,	,
the	the	the
document	document	document
prints	print	print
correctly	correct	correctly
,	,	,
so	so	so
i	i	i
assume	assum	assume
coreldraw	coreldraw	coreldraw
knows	know	know
that	that	that
the	the	the
font	font	font
has	has	ha
to	to	to
be	be	be
downloaded	download	downloaded
to	to	to
the	the	the
printer	printer	printer
.	.	.

but	but	but
when	when	when
i	i	i
use	use	use
the	the	the
windows	window	window
accessory	accessori	accessory
write	write	write
,	,	,
the	the	the
printer	printer	printer
prints	print	print
square	squar	square
boxes	box	box
in	in	in
place	place	place
of	of	of
the	the	the
characters	charact	character
of	of	of
the	the	the
new	new	new
font	font	font
.	.	.

yet	yet	yet
,	,	,
write	write	write
does	doe	doe
display	display	display
the	the	the
font	font	font
correctly	correct	correctly
on	on	on
the	the	the
screen	screen	screen
.	.	.

i	i	i
looked	look	looked
through	through	through
all	all	all
the	the	the
windows	window	window
and	and	and
laserjet	laserjet	laserjet
manuals	manual	manual
,	,	,
but	but	but
got	got	got
nowhere	nowher	nowhere
.	.	.

all	all	all
of	of	of
them	them	them
just	just	just
make	make	make
the	the	the
statement	statement	statement
that	that	that
truetype	truetyp	truetype
fonts	font	font
will	will	will
print	print	print
exactly	exact	exactly
as	as	a
you	you	you
see	see	see
them	them	them
on	on	on
the	the	the
screen	screen	screen
-	-	-
-	-	-
-	-	-
so	so	so
i	i	i
assume	assum	assume
windows	window	window
knows	know	know
that	that	that
a	a	a
font	font	font
has	has	ha
to	to	to
be	be	be
downloaded	download	downloaded
automatically	automat	automatically
-	-	-
-	-	-
-	-	-
but	but	but
,	,	,
how	how	how
to	to	to
make	make	make
it	it	it
do	do	do
that	that	that
?	?	?
?	?	?
?	?	?
?	?	?

appreciate	appreci	appreciate
any	ani	any
help	help	help
.	.	.
.	.	.
.	.	.
.	.	.
