from	from	from
:	:	:
ksl@engin1.nosubdomain.nodomain	ksl@engin1.nosubdomain.nodomain	ksl@engin1.nosubdomain.nodomain
(	(	(
kiseok	kiseok	kiseok
lee	lee	lee
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
does	doe	doe
dos6	dos6	dos6
defragment	defrag	defragment
?	?	?
?	?	?

article	articl	article
-	-	-
i	i	i
.	.	.
d	d	d
.	.	.
:	:	:
cs	cs	c
.	.	.
1993apr6	1993apr6	1993apr6
.	.	.
040254	040254	040254
.	.	.
8443	8443	8443
organization	organ	organization
:	:	:
brown	brown	brown
university	univers	university
center	center	center
for	for	for
fluid	fluid	fluid
mechanics	mechan	mechanic
lines	line	line
:	:	:
17	17	17

in	in	in
article	articl	article
<	<	<
c51h9m.46p@news.cso.uiuc.edu	c51h9m.46p@news.cso.uiuc.edu	c51h9m.46p@news.cso.uiuc.edu
>	>	>
,	,	,
rhc52134@uxa.cso.uiuc.edu	rhc52134@uxa.cso.uiuc.edu	rhc52134@uxa.cso.uiuc.edu
(	(	(
richard	richard	richard
)	)	)
writes	write	writes
:	:	:

|	|	|
>	>	>
geoffrey	geoffrey	geoffrey
s	s	s
.	.	.

elbo	elbo	elbo
writes	write	writes
:	:	:

|	|	|
>	>	>

|	|	|
>	>	>
>	>	>
yes	yes	yes
,	,	,
and	and	and
it	it	it
is	is	is
the	the	the
fastest	fastest	fastest
defrag	defrag	defrag
i	i	i
'	'	'
ve	ve	ve
ever	ever	ever
watched	watch	watched
.	.	.

it	it	it
did	did	did
a	a	a
170mb	170mb	170mb

|	|	|
>	>	>
>	>	>
hard	hard	hard
disk	disk	disk
in	in	in
20	20	20
minutes	minut	minute
.	.	.

|	|	|
>	>	>

|	|	|
>	>	>
i	i	i
found	found	found
the	the	the
ms	ms	m
defrag	defrag	defrag
looks	look	look
very	veri	very
much	much	much
like	like	like
norton	norton	norton
speedisk	speedisk	speedisk
.	.	.

|	|	|
>	>	>
is	is	is
it	it	it
just	just	just
a	a	a
strip	strip	strip
-	-	-
down	down	down
version	version	version
of	of	of
the	the	the
later	later	later
?	?	?

|	|	|
>	>	>

|	|	|
>	>	>
i	i	i
have	have	have
both	both	both
norton	norton	norton
speedisk	speedisk	speedisk
and	and	and
backup	backup	backup
,	,	,
so	so	so
i	i	i
was	was	wa
wondering	wonder	wondering

|	|	|
>	>	>
if	if	if
i	i	i
need	need	need
to	to	to
install	instal	install
ms	ms	m
backup	backup	backup
?	?	?

|	|	|
>	>	>

|	|	|
>	>	>
richard	richard	richard

|	|	|
>	>	>

yes	yes	yes
,	,	,
defragger	defragg	defragger
is	is	is
come	come	come
from	from	from
norton	norton	norton
.	.	.

if	if	if
you	you	you
have	have	have
norton	norton	norton
utility	util	utility
,	,	,
don	don	don
'	'	'
t	t	t
bother	bother	bother
.	.	.
