subject	subject	subject
:	:	:
roman	roman	roman
.	.	.
bmp	bmp	bmp
11	11	11
/	/	/
14	14	14

from	from	from
:	:	:
pwiseman@salmon.usd.edu	pwiseman@salmon.usd.edu	pwiseman@salmon.usd.edu
(	(	(
cliff	cliff	cliff
)	)	)

reply	repli	reply
-	-	-
to	to	to
:	:	:
pwiseman@salmon.usd.edu	pwiseman@salmon.usd.edu	pwiseman@salmon.usd.edu
(	(	(
cliff	cliff	cliff
)	)	)

distribution	distribut	distribution
:	:	:
usa	usa	usa

organization	organ	organization
:	:	:
university	univers	university
of	of	of
south	south	south
dakota	dakota	dakota

lines	line	line
:	:	:
956	956	956

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
part	part	part
11	11	11
of	of	of
14	14	14
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
mr1865	mr1865	mr1865
%	%	%
22dm75u	22dm75u	22dm75u
=	=	=
75u4	75u4	75u4
)	)	)
