from	from	from
:	:	:
ob00@ns1.cc.lehigh.edu	ob00@ns1.cc.lehigh.edu	ob00@ns1.cc.lehigh.edu
(	(	(
olcay	olcay	olcay
boz	boz	boz
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
postscript	postscript	postscript
view	view	view
for	for	for
dos	dos	do
or	or	or
windows	window	window
?	?	?

organization	organ	organization
:	:	:
lehigh	lehigh	lehigh
university	univers	university

lines	line	line
:	:	:
21	21	21

where	where	where
can	can	can
i	i	i
find	find	find
the	the	the
ms	ms	m
windows	window	window
version	version	version
of	of	of
ghostscript	ghostscript	ghostscript
?	?	?

thanks	thank	thanks
.	.	.
.	.	.

in	in	in
article	articl	article
<	<	<
hjstein.93apr15145240@sunrise.huji.ac.il	hjstein.93apr15145240@sunrise.huji.ac.il	hjstein.93apr15145240@sunrise.huji.ac.il
>	>	>
,	,	,
hjstein@sunrise.huji.ac	hjstein@sunrise.huji.ac	hjstein@sunrise.huji.ac
.	.	.
i	i	i
l	l	l
(	(	(
harvey	harvey	harvey
j	j	j
.	.	.

stein	stein	stein
)	)	)
writes	write	writes
:	:	:

>	>	>
i	i	i
'	'	'
ve	ve	ve
been	been	been
using	use	using
version	version	version
2	2	2
.	.	.
5	5	5
.	.	.
2	2	2
of	of	of
ghostscript	ghostscript	ghostscript
,	,	,
and	and	and
i	i	i
'	'	'
m	m	m
quite	quit	quite
satisfied	satisfi	satisfied

>	>	>
with	with	with
it	it	it
.	.	.

there	there	there
are	are	are
,	,	,
actually	actual	actually
,	,	,
3	3	3
versions	version	version
:	:	:
a	a	a
plain	plain	plain
dos	dos	do
version	version	version
,	,	,
a	a	a
386	386	386

>	>	>
version	version	version
,	,	,
and	and	and
a	a	a
windows	window	window
version	version	version
.	.	.

>	>	>

>	>	>
harvey	harvey	harvey
stein	stein	stein

>	>	>
hjstein@math.huji.ac.il	hjstein@math.huji.ac.il	hjstein@math.huji.ac.il

>	>	>

-	-	-
-	-	-

____________________________________________________________________________	____________________________________________________________________________	____________________________________________________________________________

*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*
*	*	*

_m_	_m_	_m_

_	_	_
0___	0___	0___

\	\	\
_	_	_
/	/	/
\	\	\
__	__	__
|	|	|
/	/	/

\	\	\
/	/	/
|	|	|
