from	from	from
:	:	:
louray@seas.gwu.edu	louray@seas.gwu.edu	louray@seas.gwu.edu
(	(	(
michael	michael	michael
panayiotakis	panayiotaki	panayiotakis
)	)	)

subject	subject	subject
:	:	:
help	help	help
:	:	:
object	object	object
appears	appear	appears
thrice	thrice	thrice
!	!	!

summary	summari	summary
:	:	:
after	after	after
editing	edit	editing
win	win	win
.	.	.
ini	ini	ini
[	[	[
embedding	embed	embedding
.	.	.
.	.	.
]	]	]
,	,	,
and	and	and
leaving	leav	leaving
only	onli	only
1	1	1
entry	entri	entry

organization	organ	organization
:	:	:
george	georg	george
washington	washington	washington
university	univers	university

lines	line	line
:	:	:
40	40	40

hey	hey	hey
all	all	all
.	.	.
.	.	.
.	.	.
i	i	i
got	got	got
an	an	an
equation	equat	equation
editor	editor	editor
,	,	,
and	and	and
since	sinc	since
it	it	it
didn	didn	didn
'	'	'
t	t	t
automagically	automag	automagically
appear	appear	appear
in	in	in
my	my	my
"	"	"
object	object	object
"	"	"
dialog	dialog	dialog
box	box	box
(	(	(
i	i	i
.	.	.
e	e	e
.	.	.
insert	insert	insert
-	-	-
-	-	-
>	>	>
object	object	object
-	-	-
-	-	-
>	>	>
equation	equat	equation
)	)	)
,	,	,
i	i	i
decided	decid	decided
to	to	to
manually	manual	manually
place	place	place
it	it	it
there	there	there
.	.	.

so	so	so
i	i	i
went	went	went
into	into	into
win	win	win
.	.	.
ini	ini	ini
(	(	(
is	is	is
there	there	there
another	anoth	another
way	way	way
to	to	to
do	do	do
this	this	this
?	?	?
)	)	)
,	,	,
the	the	the
[	[	[
embedding	embed	embedding
]	]	]
section	section	section
,	,	,
and	and	and
added	ad	added

equation	equat	equation
=	=	=
equation	equat	equation
,	,	,
equation	equat	equation
,	,	,
<	<	<
path	path	path
\	\	\
filename	filenam	filename
>	>	>
,	,	,
picture	pictur	picture
.	.	.

didn	didn	didn
'	'	'
t	t	t
work	work	work
.	.	.

quit	quit	quit
windows	window	window
,	,	,
go	go	go
back	back	back
.	.	.

aha	aha	aha
:	:	:
mistake	mistak	mistake
.	.	.

correct	correct	correct
it	it	it
.	.	.

it	it	it
looks	look	look
fine	fine	fine
.	.	.

start	start	start
windows	window	window
.	.	.
.	.	.
.	.	.
doesn	doesn	doesn
'	'	'
t	t	t
work	work	work
.	.	.

play	play	play
with	with	with
it	it	it
for	for	for
a	a	a
while	while	while
,	,	,
at	at	at
one	one	one
point	point	point
having	have	having
two	two	two
entries	entri	entry
to	to	to
see	see	see
if	if	if
one	one	one
works	work	work
and	and	and
th	th	th
'	'	'
other	other	other
don	don	don
'	'	'
t	t	t
,	,	,
and	and	and
finally	final	finally
i	i	i
get	get	get
it	it	it
to	to	to
work	work	work
.	.	.

the	the	the
only	onli	only
thing	thing	thing
i	i	i
can	can	can
see	see	see
that	that	that
'	'	'
s	s	s
different	differ	different
now	now	now
is	is	is
that	that	that
it	it	it
'	'	'
s	s	s
now	now	now
the	the	the
first	first	first
item	item	item
on	on	on
the	the	the
list	list	list
,	,	,
and	and	and
it	it	it
used	use	used
to	to	to
be	be	be
the	the	the
last	last	last
.	.	.

but	but	but
now	now	now
i	i	i
end	end	end
up	up	up
with	with	with
*	*	*
three	three	three
*	*	*
"	"	"
equation	equat	equation
"	"	"
entried	entri	entried
,	,	,
and	and	and
*	*	*
all	all	all
*	*	*
of	of	of
them	them	them
working	work	working
.	.	.

(	(	(
and	and	and
only	onli	only
one	one	one
entry	entri	entry
in	in	in
win	win	win
.	.	.
ini	ini	ini
)	)	)
.	.	.

so	so	so
does	doe	doe
any	ani	any
netian	netian	netian
know	know	know
what	what	what
'	'	'
s	s	s
wrong	wrong	wrong
?	?	?

or	or	or
rather	rather	rather
,	,	,
how	how	how
to	to	to
correct	correct	correct
this	this	this
?	?	?

(	(	(
i	i	i
.	.	.
e	e	e
.	.	.
make	make	make
"	"	"
equation	equat	equation
"	"	"
appear	appear	appear
but	but	but
once	onc	once
?	?	?
)	)	)
.	.	.

also	also	also
,	,	,
all	all	all
the	the	the
entries	entri	entry
in	in	in
the	the	the
[	[	[
embedding	embed	embedding
]	]	]
appear	appear	appear
as	as	a
above	abov	above
.	.	.

it	it	it
'	'	'
s	s	s
obvious	obvious	obvious
that	that	that
<	<	<
path	path	path
\	\	\
filename	filenam	filename
>	>	>
is	is	is
the	the	the
executable	execut	executable
,	,	,
or	or	or
whatever	whatev	whatever
,	,	,
and	and	and

"	"	"
picture	pictur	picture
"	"	"
has	has	ha
something	someth	something
to	to	to
do	do	do
withthe	withth	withthe
way	way	way
it	it	it
appears	appear	appears

(	(	(
picture	pictur	picture
/	/	/
description	descript	description
?	?	?
)	)	)

but	but	but
what	what	what
are	are	are
the	the	the
others	other	others
?	?	?

i	i	i
.	.	.
e	e	e
.	.	.
,	,	,
in	in	in

soundrec	soundrec	soundrec
=	=	=
sound	sound	sound
,	,	,
sound	sound	sound
,	,	,
whate	whate	whate
'	'	'
s	s	s
the	the	the
difference	differ	difference
between	between	between
the	the	the
1st	1st	1st
"	"	"
sound	sound	sound
"	"	"
and	and	and
the	the	the
2nd	2nd	2nd
?	?	?

and	and	and
what	what	what
is	is	is
"	"	"
soundrec	soundrec	soundrec
"	"	"
?	?	?
?	?	?

(	(	(
i	i	i
don	don	don
'	'	'
t	t	t
think	think	think
it	it	it
'	'	'
s	s	s
the	the	the
name	name	name
of	of	of
the	the	the
executable	execut	executable
,	,	,
as	as	a
other	other	other
entries	entri	entry
(	(	(
e	e	e
.	.	.
g	g	g
.	.	.
msworkschart	msworkschart	msworkschart
=	=	=
.	.	.
.	.	.
.	.	.
)	)	)
aren	aren	aren
'	'	'
t	t	t
)	)	)

thanks	thank	thanks
,	,	,
i	i	i
.	.	.
a	a	a
.	.	.
mickey	mickey	mickey

-	-	-
-	-	-
pe	pe	pe
-	-	-
|	|	|
|	|	|
|	|	|
|	|	|
michael	michael	michael
panayiotakis	panayiotaki	panayiotakis
:	:	:
louray@seas.gwu.edu	louray@seas.gwu.edu	louray@seas.gwu.edu
ace	ace	ace
|	|	|
|	|	|
|	|	|
|	|	|
.	.	.
.	.	.
.	.	.
!	!	!
uunet	uunet	uunet
!	!	!
seas	sea	sea
.	.	.
gwu	gwu	gwu
.	.	.
edu	edu	edu
!	!	!
louray	louray	louray

|	|	|
|	|	|
|	|	|
|	|	|
\	\	\
/	/	/
|	|	|
*	*	*
how	how	how
do	do	do
make	make	make
a	a	a
ms	ms	m
-	-	-
windows	window	window
.	.	.
grp	grp	grp
file	file	file
reflect	reflect	reflect
a	a	a
hd	hd	hd
directory	directori	directory
?	?	?
?	?	?
*	*	*

\	\	\
\	\	\
\	\	\
\	\	\
|	|	|
"	"	"
well	well	well
i	i	i
ain	ain	ain
'	'	'
t	t	t
always	alway	always
right	right	right
,	,	,
but	but	but
i	i	i
'	'	'
ve	ve	ve
never	never	never
been	been	been
wrong	wrong	wrong
.	.	.
.	.	.
"	"	"
(	(	(
gd	gd	gd
)	)	)
