from	from	from
:	:	:
rttimme@emory.edu	rttimme@emory.edu	rttimme@emory.edu
(	(	(
dr. richard	dr. richard	dr. richard
timmer	timmer	timmer
)	)	)

subject	subject	subject
:	:	:
approach	approach	approach
for	for	for
windows	window	window
?	?	?

organization	organ	organization
:	:	:
emory	emori	emory
university	univers	university
,	,	,
atlanta	atlanta	atlanta
,	,	,
ga	ga	ga

lines	line	line
:	:	:
21	21	21

x	x	x
-	-	-
newsreader	newsread	newsreader
:	:	:
tin	tin	tin
1	1	1
.	.	.
1	1	1
pl3	pl3	pl3

[	[	[
article	articl	article
crossposted	crosspost	crossposted
from	from	from
comp	comp	comp
.	.	.
os	os	o
.	.	.
ms	ms	m
-	-	-
windows	window	window
.	.	.
apps	app	apps
]	]	]

[	[	[
author	author	author
was	was	wa
dr. richard	dr. richard	dr. richard
timmer	timmer	timmer
]	]	]

[	[	[
posted	post	posted
on	on	on
24	24	24
apr	apr	apr
93	93	93
23	23	23
:	:	:
11	11	11
:	:	:
16	16	16
gmt	gmt	gmt
]	]	]

hello	hello	hello
winnetters	winnett	winnetters
:	:	:

i	i	i
have	have	have
seen	seen	seen
a	a	a
great	great	great
deal	deal	deal
of	of	of
discussion	discuss	discussion
herein	herein	herein
on	on	on
the	the	the
relative	relat	relative
merits	merit	merit
of	of	of
ms	ms	m
access	access	access
and	and	and
borland	borland	borland
paradox	paradox	paradox
/	/	/
win	win	win
.	.	.

however	howev	however
,	,	,
are	are	are
there	there	there
any	ani	any
users	user	user
out	out	out
there	there	there
with	with	with
experience	experi	experience
with	with	with
the	the	the
database	databas	database
package	packag	package
called	call	called
"	"	"
approach	approach	approach
"	"	"
.	.	.

it	it	it
has	has	ha
gotten	gotten	gotten
a	a	a
number	number	number
of	of	of
very	veri	very
good	good	good
reviews	review	review
from	from	from
the	the	the
various	various	various
mags	mag	mag
.	.	.

and	and	and
it	it	it
seems	seem	seems
like	like	like
it	it	it
would	would	would
require	requir	require
less	less	less
hardware	hardwar	hardware
overhead	overhead	overhead
than	than	than
paradox	paradox	paradox
.	.	.

i	i	i
have	have	have
ruled	rule	ruled
out	out	out
access	access	access
because	becaus	because
some	some	some
aspects	aspect	aspect
of	of	of
it	it	it
are	are	are
extremely	extrem	extremely
non	non	non
-	-	-
intuitive	intuit	intuitive
,	,	,
e	e	e
.	.	.
g	g	g
.	.	.
requiring	requir	requiring
a	a	a
field	field	field
to	to	to
always	alway	always
have	have	have
a	a	a
value	valu	value
.	.	.

i	i	i
like	like	like
what	what	what
i	i	i
'	'	'
ve	ve	ve
seen	seen	seen
of	of	of
paradox	paradox	paradox
,	,	,
but	but	but
it	it	it
seems	seem	seems
like	like	like
the	the	the
resource	resourc	resource
requirements	requir	requirement
are	are	are
greater	greater	greater
than	than	than
what	what	what
i	i	i
have	have	have
(	(	(
386	386	386
/	/	/
25	25	25
mhz	mhz	mhz
,	,	,
6	6	6
mb	mb	mb
ram	ram	ram
)	)	)
.	.	.

so	so	so
,	,	,
please	pleas	please
provide	provid	provide
me	me	me
with	with	with
your	your	your
thoughts	thought	thought
are	are	are
"	"	"
approach	approach	approach
"	"	"
,	,	,
good	good	good
and	and	and
bad	bad	bad
.	.	.

thanks	thank	thanks
.	.	.

richard	richard	richard
timmer	timmer	timmer
