subject	subject	subject
:	:	:
roman	roman	roman
.	.	.
bmp	bmp	bmp
01	01	01
/	/	/
14in	14in	14in
response	respons	response
to	to	to
the	the	the
requests	request	request
for	for	for
cool	cool	cool
bitmaps	bitmap	bitmap
i	i	i
am	am	am
posting	post	posting
one	one	one
.	.	.

from	from	from
:	:	:
pwiseman@salmon.usd.edu	pwiseman@salmon.usd.edu	pwiseman@salmon.usd.edu
(	(	(
cliff	cliff	cliff
)	)	)

reply	repli	reply
-	-	-
to	to	to
:	:	:
pwiseman@salmon.usd.edu	pwiseman@salmon.usd.edu	pwiseman@salmon.usd.edu
(	(	(
cliff	cliff	cliff
)	)	)

distribution	distribut	distribution
:	:	:
usa	usa	usa

organization	organ	organization
:	:	:
university	univers	university
of	of	of
south	south	south
dakota	dakota	dakota

lines	line	line
:	:	:
978	978	978

due	due	due
to	to	to
the	the	the
resolution	resolut	resolution
and	and	and
size	size	size
it	it	it
is	is	is
in	in	in
14	14	14
parts	part	part
.	.	.

this	this	this
is	is	is
a	a	a
uuencoded	uuencod	uuencoded
bitmap	bitmap	bitmap
.	.	.

960x600	960x600	960x600
256	256	256
colors	color	color
.	.	.

the	the	the
picture	pictur	picture
is	is	is
a	a	a
marbled	marbl	marbled
gazebo	gazebo	gazebo
on	on	on
a	a	a
desert	desert	desert
with	with	with
blue	blue	blue
sky	sky	sky
background	background	background
.	.	.

the	the	the
size	size	size
is	is	is
just	just	just
right	right	right
for	for	for
centered	center	centered
wallpaper	wallpap	wallpaper
on	on	on
a	a	a
1024x768	1024x768	1024x768
display	display	display
because	becaus	because
it	it	it
leaves	leav	leaf
a	a	a
border	border	border
at	at	at
the	the	the
bottom	bottom	bottom
just	just	just
big	big	big
enough	enough	enough
for	for	for
icons	icon	icon
to	to	to
fit	fit	fit
in	in	in
without	without	without
being	be	being
on	on	on
top	top	top
of	of	of
the	the	the
picture	pictur	picture
.	.	.

reguarding	reguard	reguarding
image	imag	image
quality	qualiti	quality
and	and	and
resolution	resolut	resolution
-	-	-
i	i	i
have	have	have
not	not	not
seen	seen	seen
much	much	much
better	better	better
.	.	.

for	for	for
those	those	those
of	of	of
you	you	you
who	who	who
haven	haven	haven
'	'	'
t	t	t
worked	work	worked
with	with	with
pieced	piec	pieced
image	imag	image
files	file	file
,	,	,
here	here	here
is	is	is
how	how	how
to	to	to
put	put	put
it	it	it
back	back	back
together	togeth	together
.	.	.

1	1	1
.	.	.

save	save	save
the	the	the
14	14	14
parts	part	part
to	to	to
14	14	14
individual	individu	individual
files	file	file

2	2	2
.	.	.

use	use	use
a	a	a
text	text	text
editor	editor	editor
to	to	to
remove	remov	remove
the	the	the
header	header	header
and	and	and
footer	footer	footer

in	in	in
each	each	each
file	file	file
.	.	.

3	3	3
.	.	.

concatinate	concatin	concatinate
all	all	all
the	the	the
parts	part	part
into	into	into
a	a	a
single	singl	single
file	file	file

4	4	4
.	.	.

uudecode	uudecod	uudecode
the	the	the
file	file	file
there	there	there
are	are	are
tools	tool	tool
available	avail	available
to	to	to
do	do	do
this	this	this
without	without	without
the	the	the
hassle	hassl	hassle
such	such	such
as	as	a
uuconvert	uuconvert	uuconvert
(	(	(
unix	unix	unix
)	)	)
and	and	and
uucoder	uucod	uucoder
(	(	(
windows	window	window
)	)	)
.	.	.

if	if	if
neccesary	neccesari	neccesary
i	i	i
could	could	could
post	post	post
these	these	these
tools	tool	tool
or	or	or
where	where	where
to	to	to
get	get	get
them	them	them
by	by	by
