subject	subject	subject
:	:	:
roman	roman	roman
.	.	.
bmp	bmp	bmp
13	13	13
/	/	/
14	14	14

from	from	from
:	:	:
pwiseman@salmon.usd.edu	pwiseman@salmon.usd.edu	pwiseman@salmon.usd.edu
(	(	(
cliff	cliff	cliff
)	)	)

reply	repli	reply
-	-	-
to	to	to
:	:	:
pwiseman@salmon.usd.edu	pwiseman@salmon.usd.edu	pwiseman@salmon.usd.edu
(	(	(
cliff	cliff	cliff
)	)	)

distribution	distribut	distribution
:	:	:
usa	usa	usa

organization	organ	organization
:	:	:
university	univers	university
of	of	of
south	south	south
dakota	dakota	dakota

lines	line	line
:	:	:
956	956	956

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
part	part	part
13	13	13
of	of	of
14	14	14
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
mtm	mtm	mtm
(	(	(
]	]	]
/	/	/
3v9f0	3v9f0	3v9f0
-	-	-
>	>	>
7ey	7ey	7ey
>	>	>
7ez	7ez	7ez
[	[	[
n	n	n
[	[	[
lj	lj	lj
*	*	*
gk	gk	gk
?	?	?
w	w	w
]	]	]
]	]	]
'	'	'
1t	1t	1t
>	>	>
ei	ei	ei
:	:	:
6ei	6ei	6ei
:	:	:
6e1t	6e1t	6e1t
=	=	=
'	'	'
1z4	1z4	1z4
+	+	+
i	i	i
:	:	:
5	5	5
'	'	'
1z4	1z4	1z4
+	+	+
m	m	m
