from	from	from
:	:	:
swyatt@bach.udel.edu	swyatt@bach.udel.edu	swyatt@bach.udel.edu
(	(	(
stephen	stephen	stephen
l	l	l
wyatt	wyatt	wyatt
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
is	is	is
microsoft	microsoft	microsoft
windows	window	window
really	realli	really
and	and	and
ope	ope	ope

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
bach	bach	bach
.	.	.
udel	udel	udel
.	.	.
edu	edu	edu

organization	organ	organization
:	:	:
university	univers	university
of	of	of
delaware	delawar	delaware

lines	line	line
:	:	:
24	24	24

in	in	in
article	articl	article
<	<	<
1pr6r2	1pr6r2	1pr6r2
$	$	$
t7c@agate.berkeley.edu	t7c@agate.berkeley.edu	t7c@agate.berkeley.edu
>	>	>
neff123@garnet.berkeley.edu	neff123@garnet.berkeley.edu	neff123@garnet.berkeley.edu
(	(	(
stephen	stephen	stephen
kearney	kearney	kearney
)	)	)
writes	write	writes
:	:	:

>	>	>

>	>	>
apparently	appar	apparently
not	not	not
.	.	.

many	mani	many
people	peopl	people
complain	complain	complain
about	about	about
the	the	the
confusion	confus	confusion
that	that	that

>	>	>
results	result	result
from	from	from
the	the	the
filemanager	filemanag	filemanager
/	/	/
progman	progman	progman
split	split	split
.	.	.

it	it	it
'	'	'
s	s	s
just	just	just
a	a	a
basic	basic	basic

>	>	>
flaw	flaw	flaw
.	.	.

>	>	>
i	i	i
have	have	have
one	one	one
thing	thing	thing
to	to	to
say	say	say
-	-	-
-	-	-
why	whi	why
does	doe	doe
everyone	everyon	everyone
say	say	say
that	that	that
spliting	splite	spliting
them	them	them
up	up	up
is	is	is
such	such	such
a	a	a
bad	bad	bad
thing	thing	thing
?	?	?

i	i	i
actually	actual	actually
like	like	like
my	my	my
program	program	program
launcher	launcher	launcher
and	and	and
file	file	file
manager	manag	manager
do	do	do
be	be	be
seperate	seper	seperate
.	.	.
.	.	.

it	it	it
make	make	make
things	thing	thing
easier	easier	easier
to	to	to
figure	figur	figure
out	out	out
.	.	.
.	.	.

i	i	i
mean	mean	mean
,	,	,
