from	from	from
:	:	:
hjhong@ev004.ev.nctu.edu.tw	hjhong@ev004.ev.nctu.edu.tw	hjhong@ev004.ev.nctu.edu.tw
(	(	(
h	h	h
.	.	.
j	j	j
.	.	.
hong	hong	hong
)	)	)

subject	subject	subject
:	:	:
ftp	ftp	ftp
tool	tool	tool
for	for	for
windows	window	window

organization	organ	organization
:	:	:
national	nation	national
chiao	chiao	chiao
tung	tung	tung
university	univers	university

x	x	x
-	-	-
newsreader	newsread	newsreader
:	:	:
tin	tin	tin
[	[	[
version	version	version
1	1	1
.	.	.
1	1	1
pl8	pl8	pl8
]	]	]

lines	line	line
:	:	:
8	8	8

is	is	is
there	there	there
any	ani	any
one	one	one
know	know	know
:	:	:

what	what	what
is	is	is
the	the	the
ftp	ftp	ftp
tool	tool	tool
for	for	for
windows	window	window
and	and	and
where	where	where
to	to	to
get	get	get
the	the	the
tool	tool	tool
?	?	?

thanks	thank	thanks
for	for	for
any	ani	any
help	help	help
!	!	!
!	!	!

h	h	h
.	.	.
j	j	j
.	.	.
1993	1993	1993
,	,	,
4	4	4
,	,	,
19	19	19
