from	from	from
:	:	:
lcornell@stein.u.washington.edu	lcornell@stein.u.washington.edu	lcornell@stein.u.washington.edu
(	(	(
linda	linda	linda
d	d	d
.	.	.

cornell	cornel	cornell
)	)	)
subject	subject	subject
:	:	:
any	ani	any
video	video	video
gurus	gurus	guru
feel	feel	feel
like	like	like
attacking	attack	attacking
this	this	this
quirk	quirk	quirk
.	.	.
.	.	.
.	.	.
?	?	?

article	articl	article
-	-	-
i	i	i
.	.	.
d	d	d
.	.	.
:	:	:
shelley	shelley	shelley
.	.	.
1qsce9inngd0	1qsce9inngd0	1qsce9inngd0
distribution	distribut	distribution
:	:	:
world	world	world
organization	organ	organization
:	:	:
university	univers	university
of	of	of
washington	washington	washington
,	,	,
seattle	seattl	seattle
lines	line	line
:	:	:
37	37	37
nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
stein	stein	stein
.	.	.
u	u	u
.	.	.
washington	washington	washington
.	.	.
edu	edu	edu

hi	hi	hi
there	there	there
,	,	,
i	i	i
'	'	'
m	m	m
having	have	having
a	a	a
bizarre	bizarr	bizarre
video	video	video
problem	problem	problem
within	within	within
windows	window	window
3	3	3
.	.	.
1	1	1
.	.	.
i	i	i
have	have	have
a	a	a
286	286	286
with	with	with
a	a	a
gvga	gvga	gvga
-	-	-
16	16	16
video	video	video
board	board	board
.	.	.

i	i	i
'	'	'
ve	ve	ve
been	been	been
using	use	using
the	the	the
standard	standard	standard
windows	window	window
vga	vga	vga
driver	driver	driver
with	with	with
other	other	other
similarly	similar	similarly
configured	configur	configured
computers	comput	computer
.	.	.

i	i	i
am	am	am
thinking	think	thinking
that	that	that
my	my	my
problem	problem	problem
is	is	is
with	with	with
the	the	the
way	way	way
windows	window	window
refreshes	refresh	refreshes
it	it	it
'	'	'
s	s	s
screen	screen	screen
.	.	.

the	the	the
problem	problem	problem
is	is	is
that	that	that
once	onc	once
windows	window	window
has	has	ha
been	been	been
envoked	envok	envoked
,	,	,
the	the	the
colors	color	color
start	start	start
changing	chang	changing
themselves	themselv	themselves
.	.	.

at	at	at
first	first	first
i	i	i
thought	thought	thought
it	it	it
