from	from	from
:	:	:
lei@rtsg.mot.com	lei@rtsg.mot.com	lei@rtsg.mot.com
(	(	(
peter	peter	peter
p	p	p
.	.	.

lei	lei	lei
)	)	)
subject	subject	subject
:	:	:
dos	dos	do
6	6	6
vfintd	vfintd	vfintd
.	.	.
386	386	386
and	and	and
windows	window	window
sys	sys	sys
.	.	.
ini	ini	ini
nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
accord4	accord4	accord4
organization	organ	organization
:	:	:
motorola	motorola	motorola
inc	inc	inc
.	.	.
,	,	,
cellular	cellular	cellular
infrastructure	infrastructur	infrastructure
group	group	group
lines	line	line
:	:	:
11	11	11

does	doe	doe
anyone	anyon	anyone
know	know	know
what	what	what
the	the	the
vfintd	vfintd	vfintd
.	.	.
386	386	386
device	devic	device
is	is	is
used	use	used
for	for	for
in	in	in
windows	window	window
3	3	3
.	.	.
1	1	1
?	?	?
it	it	it
'	'	'
s	s	s
under	under	under
the	the	the
[	[	[
386enh	386enh	386enh
]	]	]
section	section	section
as	as	a

device	devic	device
=	=	=
c	c	c
:	:	:
\	\	\
dos	dos	do
\	\	\
vfintd	vfintd	vfintd
.	.	.
386	386	386

after	after	after
upgrading	upgrad	upgrading
to	to	to
dos	dos	do
6	6	6
on	on	on
several	sever	several
machines	machin	machine
(	(	(
different	differ	different
types	type	type
)	)	)
,	,	,
some	some	some
include	includ	include
it	it	it
,	,	,
some	some	some
don	don	don
'	'	'
t	t	t
.	.	.

any	ani	any
ideas	idea	idea
?	?	?

pl	pl	pl
