from	from	from
:	:	:
bergen@vaxb.acs.unt.edu	bergen@vaxb.acs.unt.edu	bergen@vaxb.acs.unt.edu

subject	subject	subject
:	:	:
re	re	re
:	:	:
need	need	need
help	help	help
with	with	with
wp	wp	wp
for	for	for
windows	window	window

lines	line	line
:	:	:
26	26	26

organization	organ	organization
:	:	:
university	univers	university
of	of	of
north	north	north
texas	texa	texas

distribution	distribut	distribution
:	:	:
usa	usa	usa

in	in	in
article	articl	article
<	<	<
1993apr17.224402.92@kirk.msoe.edu	1993apr17.224402.92@kirk.msoe.edu	1993apr17.224402.92@kirk.msoe.edu
>	>	>
,	,	,
narlochn@kirk.msoe.edu	narlochn@kirk.msoe.edu	narlochn@kirk.msoe.edu
writes	write	writes
:	:	:

>	>	>
i	i	i
have	have	have
two	two	two
questions	question	question
:	:	:

>	>	>

>	>	>
1	1	1
)	)	)
i	i	i
have	have	have
been	been	been
having	have	having
troubles	troubl	trouble
with	with	with
my	my	my
wordperfect	wordperfect	wordperfect
for	for	for
windows	window	window
.	.	.

>	>	>
when	when	when
i	i	i
try	tri	try
to	to	to
select	select	select
and	and	and
change	chang	change
fonts	font	font
,	,	,
etc	etc	etc
.	.	.

some	some	some
of	of	of
the	the	the
text	text	text

>	>	>
disappears	disappear	disappears
.	.	.

i	i	i
tried	tri	tried
to	to	to
center	center	center
two	two	two
lines	line	line
once	onc	once
,	,	,
and	and	and
the	the	the
second	second	second

>	>	>
line	line	line
disappeared	disappear	disappeared
.	.	.

i	i	i
can	can	can
not	not	not
find	find	find
the	the	the
error	error	error
,	,	,
and	and	and
i	i	i
do	do	do
not	not	not

>	>	>
know	know	know
how	how	how
to	to	to
correct	correct	correct
it	it	it
.	.	.

>	>	>

>	>	>
2	2	2
)	)	)
is	is	is
this	this	this
the	the	the
right	right	right
newsgroup	newsgroup	newsgroup
?	?	?

where	where	where
should	should	should
i	i	i
go	go	go
?	?	?

>	>	>

>	>	>
e	e	e
-	-	-
mail	mail	mail
prefered	prefer	prefered
.	.	.
.	.	.
.	.	.

>	>	>

>	>	>
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'
'	'	'
/	/	/
'	'	'

i	i	i
know	know	know
you	you	you
said	said	said
e	e	e
-	-	-
mail	mail	mail
preferred	prefer	preferred
but	but	but
because	becaus	because
this	this	this
is	is	is
a	a	a
common	common	common
problem	problem	problem
with	with	with
wpwin	wpwin	wpwin
i	i	i
'	'	'
ll	ll	ll
post	post	post
it	it	it
here	here	here
.	.	.

the	the	the
screen	screen	screen
only	onli	only
looks	look	look
like	like	like
the	the	the
text	text	text
is	is	is
gone	gone	gone
.	.	.

usually	usual	usually
you	you	you
can	can	can
just	just	just
page	page	page
-	-	-
up	up	up
then	then	then
page	page	page
-	-	-
down	down	down
and	and	and
when	when	when
it	it	it
does	doe	doe
a	a	a
complete	complet	complete
refresh	refresh	refresh
the	the	the
text	text	text
reappears	reappear	reappears
.	.	.

i	i	i
have	have	have
had	had	had
-	-	-
-	-	-
on	on	on
"	"	"
rare	rare	rare
"	"	"
occasions	occas	occasion
-	-	-
-	-	-
to	to	to
completely	complet	completely
exit	exit	exit
(	(	(
save	save	save
first	first	first
)	)	)
the	the	the
program	program	program
.	.	.

when	when	when
i	i	i
reopened	reopen	reopened
the	the	the
file	file	file
,	,	,
all	all	all
chaos	chao	chaos
had	had	had
been	been	been
resolved	resolv	resolved
.	.	.

i	i	i
don	don	don
'	'	'
t	t	t
know	know	know
why	whi	why
it	it	it
does	doe	doe
this	this	this
,	,	,
but	but	but
it	it	it
is	is	is
annoying	annoy	annoying
.	.	.

the	the	the
graphics	graphic	graphic
problems	problem	problem
have	have	have
now	now	now
made	made	made
me	me	me
a	a	a
word	word	word
for	for	for
windows	window	window
user	user	user
!	!	!
!	!	!
