from	from	from
:	:	:
jef_i	jef_i	jef_i
@	@	@
pt_iwaniw	pt_iwaniw	pt_iwaniw
.	.	.
stars	star	star
.	.	.
flab	flab	flab
.	.	.
fujitsu	fujitsu	fujitsu
.	.	.
junet	junet	junet
(	(	(
jefrem	jefrem	jefrem
iwaniw	iwaniw	iwaniw
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
visual	visual	visual
c	c	c
+	+	+
+	+	+

in	in	in
-	-	-
reply	repli	reply
-	-	-
to	to	to
:	:	:
david	david	david
a	a	a
.	.	.

fuess	fuess	fuess
'	'	'
s	s	s
message	messag	message
of	of	of
26	26	26
apr	apr	apr
1993	1993	1993
14	14	14
:	:	:
22	22	22
:	:	:
55	55	55
gmt	gmt	gmt
nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
192	192	192
.	.	.
8	8	8
.	.	.
210	210	210
.	.	.
197	197	197
organization	organ	organization
:	:	:
pelican	pelican	pelican
software	softwar	software
corporation	corpor	corporation
distribution	distribut	distribution
:	:	:
usa	usa	usa
lines	line	line
:	:	:
20	20	20

to	to	to
clarify	clarifi	clarify
:	:	:

vc	vc	vc
+	+	+
+	+	+
*	*	*
is	is	is
*	*	*
considered	consid	considered
an	an	an
upgrade	upgrad	upgrade
for	for	for
c7	c7	c7
.	.	.

there	there	there
will	will	will
be	be	be
no	no	no
product	product	product
called	call	called
c	c	c
8	8	8
.	.	.
0	0	0
(	(	(
although	although	although
the	the	the
command	command	command
-	-	-
line	line	line
compiler	compil	compiler
of	of	of
vc	vc	vc
+	+	+
+	+	+
lists	list	list
its	it	it
version	version	version
as	as	a
8	8	8
.	.	.
00	00	00
)	)	)
.	.	.

c7	c7	c7
is	is	is
not	not	not
a	a	a
"	"	"
dos	dos	do
"	"	"
-	-	-
only	onli	only
product	product	product
-	-	-
-	-	-
it	it	it
is	is	is
a	a	a
c	c	c
/	/	/
c	c	c
+	+	+
+	+	+
compiler	compil	compiler
capable	capabl	capable
of	of	of
producing	produc	producing
executables	execut	executables
for	for	for
dos	dos	do
or	or	or
windows	window	window
,	,	,
as	as	a
is	is	is
vc	vc	vc
+	+	+
+	+	+
(	(	(
pro	pro	pro
.	.	.
ed	ed	ed
.	.	.
)	)	)
.	.	.

the	the	the
(	(	(
significant	signific	significant
)	)	)
difference	differ	difference
is	is	is
that	that	that
vc	vc	vc
+	+	+
+	+	+
comes	come	come
with	with	with
many	mani	many
windows	window	window
-	-	-
hosted	host	hosted
tools	tool	tool
(	(	(
ide	ide	ide
,	,	,
etc	etc	etc
)	)	)
which	which	which
assist	assist	assist
developers	develop	developer
in	in	in
creating	creat	creating
windows	window	window
executables	execut	executables
much	much	much
more	more	more
quickly	quick	quickly
(	(	(
basically	basic	basically
by	by	by
automating	autom	automating
the	the	the
thousands	thousand	thousand
of	of	of
lines	line	line
of	of	of
boilerplate	boilerpl	boilerplate
code	code	code
)	)	)
.	.	.

initial	initi	initial
impressions	impress	impression
have	have	have
been	been	been
very	veri	very
favorable	favor	favorable
.	.	.

everyone	everyon	everyone
who	who	who
is	is	is
a	a	a
registered	regist	registered
user	user	user
of	of	of
c7	c7	c7
should	should	should
have	have	have
received	receiv	received
a	a	a
considerable	consider	considerable
amount	amount	amount
of	of	of
info	info	info
regarding	regard	regarding
the	the	the
specifics	specif	specific
of	of	of
c7	c7	c7
.	.	.

if	if	if
you	you	you
haven	haven	haven
'	'	'
t	t	t
,	,	,
call	call	call
microsoft	microsoft	microsoft
and	and	and
i	i	i
'	'	'
m	m	m
sure	sure	sure
they	they	they
'	'	'
d	d	d
be	be	be
happy	happi	happy
to	to	to
send	send	send
you	you	you
some	some	some
!	!	!

-	-	-
jefrem	jefrem	jefrem
iwaniw	iwaniw	iwaniw
pelican	pelican	pelican
software	softwar	software
corporation	corpor	corporation
