nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
134	134	134
.	.	.
58	58	58
.	.	.
96	96	96
.	.	.
14	14	14

from	from	from
:	:	:
wimvh@liris.tew.kuleuven.ac.be	wimvh@liris.tew.kuleuven.ac.b	wimvh@liris.tew.kuleuven.ac.be
(	(	(
wim	wim	wim
van	van	van
holder	holder	holder
)	)	)

distribution	distribut	distribution
:	:	:
world	world	world

organization	organ	organization
:	:	:
k	k	k
.	.	.
u	u	u
.	.	.
leuven	leuven	leuven
-	-	-
applied	appli	applied
economic	econom	economic
sciences	scienc	science
department	depart	department

subject	subject	subject
:	:	:
re	re	re
:	:	:
winqvtnet	winqvtnet	winqvtnet
with	with	with
ndis	ndis	ndis
on	on	on
token	token	token
ring	ring	ring
?	?	?

lines	line	line
:	:	:
28	28	28

in	in	in
article	articl	article
<	<	<
1993apr21.210954.40516@datamark.co.nz	1993apr21.210954.40516@datamark.co.nz	1993apr21.210954.40516@datamark.co.nz
>	>	>
,	,	,
thomas@datamark.co.nz	thomas@datamark.co.nz	thomas@datamark.co.nz
writes	write	writes
:	:	:

|	|	|
>	>	>
in	in	in
article	articl	article
<	<	<
1993apr21.082152@liris.tew.kuleuven.ac.be	1993apr21.082152@liris.tew.kuleuven.ac.b	1993apr21.082152@liris.tew.kuleuven.ac.be
>	>	>
wimvh@liris.tew.kuleuven.ac.be	wimvh@liris.tew.kuleuven.ac.b	wimvh@liris.tew.kuleuven.ac.be
(	(	(
wim	wim	wim
van	van	van
holder	holder	holder
)	)	)
writes	write	writes
:	:	:

|	|	|
>	>	>
>	>	>
is	is	is
it	it	it
possible	possibl	possible
to	to	to
use	use	use
winqvt	winqvt	winqvt
/	/	/
net	net	net
on	on	on
a	a	a
machine	machin	machine
that	that	that
uses	use	us
ndis	ndis	ndis
to	to	to
connect	connect	connect
to	to	to
a	a	a

|	|	|
>	>	>
>	>	>
token	token	token
ring	ring	ring
?	?	?

i	i	i
tried	tri	tried
it	it	it
with	with	with
older	older	older
versions	version	version
(	(	(
<	<	<
3	3	3
.	.	.
2	2	2
)	)	)
but	but	but
got	got	got
an	an	an
invalid	invalid	invalid
packet	packet	packet

|	|	|
>	>	>
>	>	>
class	class	class
error	error	error
or	or	or
something	someth	something
the	the	the
like	like	like
.	.	.
.	.	.
.	.	.

|	|	|
>	>	>

|	|	|
>	>	>
how	how	how
are	are	are
you	you	you
attempting	attempt	attempting
to	to	to
do	do	do
that	that	that
?	?	?

|	|	|
>	>	>

|	|	|
>	>	>
are	are	are
you	you	you
using	use	using
the	the	the
dis_pkt9	dis_pkt9	dis_pkt9
program	program	program
?	?	?

this	this	this
provides	provid	provides
a	a	a
packet	packet	packet
driver	driver	driver
on	on	on

|	|	|
>	>	>
top	top	top
of	of	of
the	the	the
ndis	ndis	ndis
driver	driver	driver
.	.	.

|	|	|
>	>	>

i	i	i
tried	tri	tried
to	to	to
do	do	do
so	so	so
,	,	,
but	but	but
people	peopl	people
told	told	told
me	me	me
that	that	that
even	even	even
if	if	if
i	i	i
used	use	used
dispkt	dispkt	dispkt
,	,	,
the	the	the
packets	packet	packet
would	would	would
still	still	still
be	be	be
incompatible	incompat	incompatible
.	.	.

is	is	is
this	this	this
true	true	true
?	?	?

|	|	|
>	>	>
-	-	-
-	-	-

|	|	|
>	>	>
thomas	thoma	thomas
beagle	beagl	beagle
|	|	|
thomas@datamark.co.nz	thomas@datamark.co.nz	thomas@datamark.co.nz
work	work	work
:	:	:
64 4 233 8186	64 4 233 8186	64 4 233 8186
__o	__o	__o

|	|	|
>	>	>
technical	technic	technical
writer	writer	writer
|	|	|
thomas@cavebbs.welly.gen.nz	thomas@cavebbs.welly.gen.nz	thomas@cavebbs.welly.gen.nz
home	home	home
:	:	:
64 4 499 3832	64 4 499 3832	64 4 499 3832
_	_	_
-	-	-
\	\	\
<	<	<
,	,	,
|	|	|
>	>	>
wellington	wellington	wellington
,	,	,
nz	nz	nz
|	|	|
hound	hound	hound
for	for	for
hire	hire	hire
.	.	.

will	will	will
work	work	work
for	for	for
dog	dog	dog
biscuits	biscuit	biscuit
.	.	.

(	(	(
_	_	_
)	)	)
/	/	/
(	(	(
_	_	_
)	)	)

wim	wim	wim
van	van	van
holder	holder	holder
katholieke	katholiek	katholieke
universiteit	universiteit	universiteit
leuven	leuven	leuven
tel	tel	tel
:	:	:
+	+	+
+	+	+
32	32	32
(	(	(
0	0	0
)	)	)
16	16	16
/	/	/
28	28	28
.	.	.
57	57	57
.	.	.
16	16	16
departement	depart	departement
t	t	t
.	.	.
e	e	e
.	.	.
w	w	w
.	.	.
fax	fax	fax
:	:	:
+	+	+
+	+	+
32	32	32
(	(	(
0	0	0
)	)	)
16	16	16
/	/	/
28	28	28
.	.	.
57	57	57
.	.	.
99	99	99
dekenstraat	dekenstraat	dekenstraat
2	2	2
b	b	b
-	-	-
3000	3000	3000
leuven	leuven	leuven
e	e	e
-	-	-
mail	mail	mail
:	:	:
wimvh@liris.tew.kuleuven.ac.be	wimvh@liris.tew.kuleuven.ac.b	wimvh@liris.tew.kuleuven.ac.be
belgium	belgium	belgium
fdbaq03@cc1.kuleuven.ac.be	fdbaq03@cc1.kuleuven.ac.b	fdbaq03@cc1.kuleuven.ac.be
