from	from	from
:	:	:
rnichols@cbnewsg.cb.att.com	rnichols@cbnewsg.cb.att.com	rnichols@cbnewsg.cb.att.com
(	(	(
robert	robert	robert
.	.	.
k	k	k
.	.	.
nichols	nichol	nichols
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
moving	move	moving
icons	icon	icon

organization	organ	organization
:	:	:
at	at	at
&	&	&
t	t	t

distribution	distribut	distribution
:	:	:
na	na	na

lines	line	line
:	:	:
15	15	15

in	in	in
article	articl	article
<	<	<
1bp0rahpbh107h@viamar.uucp	1bp0rahpbh107h@viamar.uucp	1bp0rahpbh107h@viamar.uucp
>	>	>
rutgers	rutger	rutgers
!	!	!
viamar	viamar	viamar
!	!	!
kmembry	kmembri	kmembry
writes	write	writes
:	:	:

>	>	>
i	i	i
remember	rememb	remember
reading	read	reading
about	about	about
a	a	a
program	program	program
that	that	that
made	made	made
windows	window	window
icons	icon	icon
run	run	run
away	away	away

>	>	>
from	from	from
the	the	the
mouse	mous	mouse
as	as	a
it	it	it
moved	move	moved
near	near	near
them	them	them
.	.	.

does	doe	doe
anyone	anyon	anyone
know	know	know
the	the	the
name	name	name

>	>	>
of	of	of
this	this	this
program	program	program
and	and	and
the	the	the
ftp	ftp	ftp
location	locat	location
(	(	(
probably	probabl	probably
at	at	at
cica	cica	cica
)	)	)

there	there	there
'	'	'
s	s	s
a	a	a
program	program	program
called	call	called
"	"	"
icon	icon	icon
frightener	frighten	frightener
"	"	"
included	includ	included
with	with	with
the	the	the
book	book	book
stupid	stupid	stupid
windows	window	window
tricks	trick	trick
by	by	by
bob	bob	bob
levitus	levitus	levitus
and	and	and
ed	ed	ed
tittel	tittel	tittel
(	(	(
addison	addison	addison
-	-	-
wesley	wesley	wesley
,	,	,
1992	1992	1992
)	)	)
.	.	.

it	it	it
'	'	'
s	s	s
freeware	freewar	freeware
.	.	.

if	if	if
it	it	it
'	'	'
s	s	s
not	not	not
on	on	on
the	the	the
net	net	net
anywhere	anywher	anywhere
,	,	,
i	i	i
'	'	'
ll	ll	ll
happily	happili	happily
email	email	email
a	a	a
copy	copi	copy
to	to	to
someone	someon	someone
who	who	who
'	'	'
s	s	s
willing	will	willing
to	to	to
upload	upload	upload
it	it	it
(	(	(
i	i	i
can	can	can
'	'	'
t	t	t
upload	upload	upload
through	through	through
our	our	our
internet	internet	internet
firewall	firewal	firewall
)	)	)
.	.	.

-	-	-
-	-	-
bob	bob	bob
nichols	nichol	nichols
at	at	at
&	&	&
t	t	t
bell	bell	bell
laboratories	laboratori	laboratory
rnichols@ihlpm.ih.att.com	rnichols@ihlpm.ih.att.com	rnichols@ihlpm.ih.att.com
