subject	subject	subject
:	:	:
roman	roman	roman
.	.	.
bmp	bmp	bmp
08	08	08
/	/	/
14	14	14

from	from	from
:	:	:
pwiseman@salmon.usd.edu	pwiseman@salmon.usd.edu	pwiseman@salmon.usd.edu
(	(	(
cliff	cliff	cliff
)	)	)

reply	repli	reply
-	-	-
to	to	to
:	:	:
pwiseman@salmon.usd.edu	pwiseman@salmon.usd.edu	pwiseman@salmon.usd.edu
(	(	(
cliff	cliff	cliff
)	)	)

distribution	distribut	distribution
:	:	:
usa	usa	usa

organization	organ	organization
:	:	:
university	univers	university
of	of	of
south	south	south
dakota	dakota	dakota

lines	line	line
:	:	:
956	956	956

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
part	part	part
8	8	8
of	of	of
14	14	14
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
max	max	max
>	>	>
'	'	'
ax	ax	ax
>	>	>
'	'	'
ax	ax	ax
>	>	>
'	'	'
ax	ax	ax
>	>	>
'	'	'
ayz	ayz	ayz
>	>	>
8	8	8
=	=	=
#	#	#
0t	0t	0t
"	"	"
l	l	l
!	!	!
a	a	a
%	%	%
(	(	(
!	!	!
*	*	*
]	]	]
#	#	#
0t	0t	0t
"	"	"
4e	4e	4e
)	)	)
<	<	<
-	-	-
n	n	n
;	;	;
@	@	@
+	+	+
(	(	(
u	u	u
,	,	,
c	c	c
(	(	(
;	;	;
cz	cz	cz
;	;	;
1	1	1
-	-	-
/	/	/
3	3	3
mtxu	mtxu	mtxu
*	*	*
ih	ih	ih
?	?	?
4jh	4jh	4jh
!	!	!
75	75	75
\	\	\
b	b	b
`	`	`
p2	p2	p2
&	&	&
(	(	(
(	(	(
f	f	f
[	[	[
jz	jz	jz
$	$	$
/	/	/
q	q	q
[	[	[
/	/	/
&	&	&
j3	j3	j3
;	;	;
yj	yj	yj
+	+	+
2we	2we	2we
<	<	<
"	"	"
3t	3t	3t
*	*	*
0	0	0
:	:	:
4e	4e	4e
,	,	,
suax	suax	suax
>	>	>
'	'	'
ay	ay	ay
\	\	\
*	*	*
mfyl	mfyl	mfyl
^	^	^
/	/	/
j	j	j
"	"	"
@	@	@
pr4e	pr4e	pr4e
)	)	)
=	=	=
#	#	#
0t	0t	0t
