from	from	from
:	:	:
ccastco@prism.gatech.edu	ccastco@prism.gatech.edu	ccastco@prism.gatech.edu
(	(	(
constantinos	constantino	constantinos
malamas	malama	malamas
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
how	how	how
do	do	do
i	i	i
quickly	quick	quickly
switch	switch	switch
between	between	between
windows	window	window
screen	screen	screen
resolutions	resolut	resolution
?	?	?

distribution	distribut	distribution
:	:	:
na	na	na

organization	organ	organization
:	:	:
georgia	georgia	georgia
institute	institut	institute
of	of	of
technology	technolog	technology

lines	line	line
:	:	:
18	18	18

in	in	in
article	articl	article
<	<	<
c5qlr8.djl@cbnewsl.cb.att.com	c5qlr8.djl@cbnewsl.cb.att.com	c5qlr8.djl@cbnewsl.cb.att.com
>	>	>
slg@slgsun.att.com	slg@slgsun.att.com	slg@slgsun.att.com
(	(	(
the	the	the
idealistic	idealist	idealistic
cynic	cynic	cynic
)	)	)
writes	write	writes
:	:	:

>	>	>
can	can	can
someone	someon	someone
out	out	out
there	there	there
tell	tell	tell
me	me	me
how	how	how
to	to	to
switch	switch	switch
window	window	window
'	'	'
s	s	s
screen	screen	screen
resolution	resolut	resolution

>	>	>
quickly	quick	quickly
and	and	and
easily	easili	easily
?	?	?

i	i	i
know	know	know
that	that	that
i	i	i
can	can	can
go	go	go
back	back	back
into	into	into
install	instal	install
to	to	to
do	do	do
it	it	it
,	,	,
>	>	>
-	-	-
-	-	-
-	-	-

>	>	>
sean	sean	sean
l	l	l
.	.	.

gilley	gilley	gilley

>	>	>

take	take	take
a	a	a
look	look	look
at	at	at
ftp	ftp	ftp
.	.	.
cica	cica	cica
.	.	.
indiana	indiana	indiana
.	.	.
edu	edu	edu
at	at	at
pub	pub	pub
/	/	/
pc	pc	pc
/	/	/
win3	win3	win3
/	/	/
(	(	(
util	util	util
?	?	?
misc	misc	misc
?	?	?
)	)	)
for	for	for
a	a	a
program	program	program
caleld	caleld	caleld
vswitch	vswitch	vswitch
.	.	.
zip	zip	zip
.	.	.
it	it	it
'	'	'
s	s	s
as	as	a
close	close	close
to	to	to
want	want	want
you	you	you
want	want	want
as	as	a
you	you	you
can	can	can
get	get	get
in	in	in
win3	win3	win3
.	.	.
1	1	1
.	.	.
.	.	.
.	.	.

hope	hope	hope
it	it	it
helps	help	help
.	.	.
.	.	.
.	.	.

-	-	-
-	-	-
costas	costa	costa
malamas	malama	malamas
____________________________________________________________	____________________________________________________________	____________________________________________________________
georgia	georgia	georgia
institute	institut	institute
of	of	of
technology	technolog	technology
oit	oit	oit
ua	ua	ua
-	-	-
-	-	-
opinions	opinion	opinion
expressed	express	expressed
are	are	are
not	not	not
necessarily	necessarili	necessarily
oit	oit	oit
'	'	'
s	s	s
.	.	.
.	.	.
.	.	.

internet	internet	internet
:	:	:
ccastco@prism.gatech.edu	ccastco@prism.gatech.edu	ccastco@prism.gatech.edu
