from	from	from
:	:	:
rajiev@cfmu.eurocontrol.be	rajiev@cfmu.eurocontrol.b	rajiev@cfmu.eurocontrol.be
(	(	(
rajiev	rajiev	rajiev
gupta	gupta	gupta
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
questions	question	question
about	about	about
windows	window	window
nt	nt	nt
.	.	.

help	help	help
!	!	!

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
shelduck	shelduck	shelduck

organization	organ	organization
:	:	:
eurocontrol	eurocontrol	eurocontrol
-	-	-
central	central	central
flow	flow	flow
management	manag	management
unit	unit	unit

keywords	keyword	keywords
:	:	:
windows	window	window
nt	nt	nt
,	,	,
unix	unix	unix
,	,	,
sun	sun	sun
sparc	sparc	sparc

lines	line	line
:	:	:
36	36	36

in	in	in
article	articl	article
<	<	<
c562cq.fc7@ms.uky.edu	c562cq.fc7@ms.uky.edu	c562cq.fc7@ms.uky.edu
>	>	>
shan@ms.uky.edu	shan@ms.uky.edu	shan@ms.uky.edu
(	(	(
minghua	minghua	minghua
shan	shan	shan
)	)	)
writes	write	writes
:	:	:

>	>	>

>	>	>
i	i	i
don	don	don
'	'	'
t	t	t
know	know	know
much	much	much
about	about	about
windows	window	window
nt	nt	nt
,	,	,
but	but	but
i	i	i
'	'	'
ve	ve	ve
always	alway	always
thought	thought	thought

>	>	>
that	that	that
win	win	win
nt	nt	nt
would	would	would
run	run	run
only	onli	only
on	on	on
intel	intel	intel
386	386	386
/	/	/
486	486	486
compatable	compat	compatable
systems	system	system
.	.	.

>	>	>
we	we	we
are	are	are
setting	set	setting
up	up	up
a	a	a
network	network	network
which	which	which
includes	includ	includes
a	a	a
sun	sun	sun
sparc	sparc	sparc
server	server	server
4	4	4
/	/	/
490	490	490

>	>	>
and	and	and
about	about	about
a	a	a
dozen	dozen	dozen
pc	pc	pc
'	'	'
s	s	s
.	.	.

some	some	some
people	peopl	people
suggest	suggest	suggest
that	that	that
we	we	we
run	run	run
windows	window	window
nt	nt	nt

>	>	>
on	on	on
