from	from	from
:	:	:
gtoal@gtoal.com	gtoal@gtoal.com	gtoal@gtoal.com
(	(	(
graham	graham	graham
toal	toal	toal
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
let	let	let
'	'	'
s	s	s
build	build	build
software	softwar	software
cryptophones	cryptophon	cryptophones
for	for	for
over	over	over
the	the	the
internet	internet	internet
.	.	.
.	.	.
.	.	.

lines	line	line
:	:	:
27	27	27

i	i	i
forwarded	forward	forwarded
an	an	an
old	old	old
posting	post	posting
about	about	about
celp	celp	celp
speech	speech	speech
compression	compress	compression
:	:	:

in	in	in
case	case	case
you	you	you
'	'	'
d	d	d
like	like	like
to	to	to
experiment	experi	experiment
with	with	with
celp	celp	celp
,	,	,
you	you	you
can	can	can
obtain	obtain	obtain
a	a	a
software	softwar	software

implementation	implement	implementation
of	of	of
the	the	the
4800	4800	4800
bps	bps	bps
fed	fed	fed
std	std	std
celp	celp	celp
coder	coder	coder
for	for	for
free	free	free
:	:	:

the	the	the
u	u	u
.	.	.
s	s	s
.	.	.
dod	dod	dod
'	'	'
s	s	s
federal	feder	federal
-	-	-
standard	standard	standard
-	-	-
1016	1016	1016
based	base	based
4800	4800	4800
bps	bps	bps
code	code	code
excited	excit	excited
linear	linear	linear

prediction	predict	prediction
voice	voic	voice
coder	coder	coder
version	version	version
3	3	3
.	.	.
2	2	2
(	(	(
celp	celp	celp
3	3	3
.	.	.
2	2	2
)	)	)
fortran	fortran	fortran
and	and	and
c	c	c
simulation	simul	simulation
source	sourc	source

codes	code	code
are	are	are
now	now	now
available	avail	available
for	for	for
worldwide	worldwid	worldwide
distribution	distribut	distribution
at	at	at
no	no	no
charge	charg	charge
(	(	(
on	on	on
dos	dos	do

diskettes	diskett	diskette
,	,	,
but	but	but
configured	configur	configured
to	to	to
compile	compil	compile
on	on	on
sun	sun	sun
sparc	sparc	sparc
stations	station	station
)	)	)
from	from	from
:	:	:

i	i	i
'	'	'
ve	ve	ve
since	sinc	since
been	been	been
told	told	told
that	that	that
the	the	the
source	sourc	source
of	of	of
this	this	this
is	is	is
on	on	on
cygnus	cygnus	cygnus
.	.	.
com	com	com
in	in	in
/	/	/
pub	pub	pub
/	/	/
celp	celp	celp
.	.	.
speech	speech	speech
.	.	.
tar	tar	tar
.	.	.
z	z	z

i	i	i
'	'	'
m	m	m
not	not	not
in	in	in
a	a	a
position	posit	position
to	to	to
;	;	;
any	ani	any
sun	sun	sun
tcp	tcp	tcp
/	/	/
ip	ip	ip
gurus	gurus	guru
out	out	out
there	there	there
who	who	who
think	think	think
they	they	they
can	can	can
marry	marri	marry
this	this	this
with	with	with
netfone	netfon	netfone
by	by	by
the	the	the
end	end	end
of	of	of
the	the	the
week	week	week
?	?	?

;	;	;
-	-	-
)	)	)
seriously	serious	seriously
.	.	.

i	i	i
think	think	think
someone	someon	someone
with	with	with
real	real	real
net	net	net
access	access	access
and	and	and
two	two	two
sparcs	sparc	sparcs
could	could	could
have	have	have
this	this	this
running	run	running
by	by	by
the	the	the
end	end	end
of	of	of
the	the	the
week	week	week
.	.	.

then	then	then
we	we	we
ask	ask	ask
the	the	the
pgp	pgp	pgp
guys	guy	guy
to	to	to
add	add	add
a	a	a
bytestream	bytestream	bytestream
crypto	crypto	crypto
filter	filter	filter
.	.	.

two	two	two
weeks	week	week
at	at	at
the	the	the
most	most	most
.	.	.

[	[	[
damn	damn	damn
,	,	,
i	i	i
wish	wish	wish
i	i	i
had	had	had
my	my	my
sparc	sparc	sparc
back	back	back
.	.	.
.	.	.
.	.	.

i	i	i
'	'	'
m	m	m
stuck	stuck	stuck
on	on	on
a	a	a
25mhz	25mhz	25mhz
386sx	386sx	386sx
]	]	]

share	share	share
and	and	and
enjoy	enjoy	enjoy
!	!	!

g	g	g
ps	ps	p
you	you	you
'	'	'
ll	ll	ll
have	have	have
to	to	to
use	use	use
archie	archi	archie
to	to	to
find	find	find
netfone	netfon	netfone
-	-	-
i	i	i
have	have	have
a	a	a
copy	copi	copy
but	but	but
no	no	no
note	note	note
of	of	of
where	where	where
it	it	it
'	'	'
s	s	s
from	from	from
;	;	;
author	author	author
in	in	in
the	the	the
docs	doc	doc
is	is	is
kelvin@autodesk.com	kelvin@autodesk.com	kelvin@autodesk.com
and	and	and
he	he	he
appears	appear	appears
to	to	to
be	be	be
located	locat	located
in	in	in
france	franc	france
