from	from	from
:	:	:
mserv@mozart.cc.iup.edu	mserv@mozart.cc.iup.edu	mserv@mozart.cc.iup.edu
(	(	(
mail	mail	mail
server	server	server
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
cause	caus	cause

lines	line	line
:	:	:
38	38	38

trajan@cwis.unomaha.edu	trajan@cwis.unomaha.edu	trajan@cwis.unomaha.edu
(	(	(
stephen	stephen	stephen
mcintyre	mcintyr	mcintyre
)	)	)
writes	write	writes
:	:	:

>	>	>
norris@athena.mit.edu	norris@athena.mit.edu	norris@athena.mit.edu
writes	write	writes
:	:	:

>	>	>
[	[	[
some	some	some
stuff	stuff	stuff
deleted	delet	deleted
]	]	]

>	>	>
>	>	>
fortunately	fortun	fortunately
for	for	for
the	the	the
convenience	conveni	convenience
of	of	of
us	us	u
believers	believ	believer
,	,	,
there	there	there
is	is	is
a	a	a
class	class	class
of	of	of

>	>	>
>	>	>
questions	question	question
that	that	that
can	can	can
never	never	never
be	be	be
reduced	reduc	reduced
away	away	away
by	by	by
natural	natur	natural
science	scienc	science
.	.	.

for	for	for

>	>	>
>	>	>
example	exampl	example
:	:	:
why	whi	why
does	doe	doe
the	the	the
universe	univers	universe
exist	exist	exist
at	at	at
all	all	all
?	?	?

>	>	>

>	>	>
must	must	must
there	there	there
be	be	be
a	a	a
"	"	"
why	whi	why
"	"	"
to	to	to
this	this	this
?	?	?

i	i	i
ask	ask	ask
because	becaus	because
of	of	of
what	what	what
you	you	you
also	also	also

>	>	>
assume	assum	assume
about	about	about
god	god	god
-	-	-
-	-	-
namely	name	namely
,	,	,
that	that	that
he	he	he
just	just	just
exists	exist	exists
,	,	,
with	with	with
no	no	no
"	"	"
why	whi	why
"	"	"

>	>	>
to	to	to
his	his	his
existence	exist	existence
.	.	.

so	so	so
the	the	the
question	question	question
is	is	is
reversed	revers	reversed
,	,	,
"	"	"
why	whi	why
can	can	can
'	'	'
t	t	t

>	>	>
we	we	we
assume	assum	assume
the	the	the
universe	univers	universe
just	just	just
exists	exist	exists
as	as	a
you	you	you
assume	assum	assume
god	god	god
to	to	to

>	>	>
"	"	"
just	just	just
exist	exist	exist
"	"	"
?	?	?

why	whi	why
must	must	must
there	there	there
be	be	be
a	a	a
"	"	"
why	whi	why
"	"	"
to	to	to
the	the	the
universe	univers	universe
?	?	?
"	"	"

[	[	[
remainder	remaind	remainder
of	of	of
message	messag	message
deleted	delet	deleted
]	]	]

pardon	pardon	pardon
me	me	me
for	for	for
replying	repli	replying
to	to	to
only	onli	only
a	a	a
portion	portion	portion
of	of	of
your	your	your
message	messag	message
:	:	:
)	)	)

the	the	the
reason	reason	reason
we	we	we
can	can	can
say	say	say
"	"	"
god	god	god
just	just	just
exists	exist	exists
"	"	"
and	and	and
can	can	can
'	'	'
t	t	t
say	say	say
"	"	"
the	the	the
universe	univers	universe
just	just	just
exists	exist	exists
"	"	"
is	is	is
because	becaus	because
the	the	the
universe	univers	universe
is	is	is
a	a	a
natural	natur	natural
realm	realm	realm
and	and	and
is	is	is
subject	subject	subject
to	to	to
natural	natur	natural
laws	law	law
in	in	in
general	general	general
and	and	and
the	the	the
law	law	law
of	of	of
cause	caus	cause
and	and	and
effect	effect	effect
in	in	in
particular	particular	particular
.	.	.

that	that	that
is	is	is
,	,	,
we	we	we
observe	observ	observe
in	in	in
nature	natur	nature
that	that	that
every	everi	every
cause	caus	cause
has	has	ha
an	an	an
effect	effect	effect
,	,	,
and	and	and
every	everi	every
effect	effect	effect
was	was	wa
produced	produc	produced
by	by	by
a	a	a
cause	caus	cause
.	.	.

the	the	the
existence	exist	existence
of	of	of
the	the	the
natural	natur	natural
realm	realm	realm
,	,	,
as	as	a
an	an	an
effect	effect	effect
itself	itself	itself
,	,	,
cannot	cannot	cannot
be	be	be
its	it	it
own	own	own
cause	caus	cause
;	;	;
it	it	it
must	must	must
therefore	therefor	therefore
have	have	have
a	a	a
supernatural	supernatur	supernatural
cause	caus	cause
.	.	.

god	god	god
,	,	,
on	on	on
the	the	the
other	other	other
hand	hand	hand
,	,	,
is	is	is
a	a	a
supernatural	supernatur	supernatural
being	be	being
,	,	,
and	and	and
is	is	is
therefore	therefor	therefore
not	not	not
subject	subject	subject
to	to	to
such	such	such
natural	natur	natural
laws	law	law
as	as	a
the	the	the
law	law	law
of	of	of
cause	caus	cause
and	and	and
effect	effect	effect
.	.	.

as	as	a
a	a	a
supernatural	supernatur	supernatural
being	be	being
,	,	,
god	god	god
'	'	'
s	s	s
eternal	etern	eternal
existence	exist	existence
does	doe	doe
not	not	not
imply	impli	imply
a	a	a
previous	previous	previous
cause	caus	cause
the	the	the
way	way	way
the	the	the
existence	exist	existence
of	of	of
a	a	a
physical	physic	physical
,	,	,
natural	natur	natural
cosmos	cosmos	cosmos
does	doe	doe
.	.	.

thus	thus	thus
,	,	,
those	those	those
who	who	who
believe	believ	believe
in	in	in
the	the	the
supernatural	supernatur	supernatural
have	have	have
a	a	a
valid	valid	valid
basis	basi	basis
for	for	for
accepting	accept	accepting
the	the	the
existence	exist	existence
of	of	of
uncaused	uncaus	uncaused
phenomena	phenomena	phenomenon
such	such	such
as	as	a
the	the	the
eternal	etern	eternal
god	god	god
,	,	,
whereas	wherea	whereas
those	those	those
who	who	who
deny	deni	deny
the	the	the
existence	exist	existence
of	of	of
the	the	the
supernatural	supernatur	supernatural
are	are	are
faced	face	faced
with	with	with
the	the	the
dilemma	dilemma	dilemma
of	of	of
a	a	a
physical	physic	physical
universe	univers	universe
whose	whose	whose
very	veri	very
nature	natur	nature
shows	show	show
that	that	that
it	it	it
is	is	is
not	not	not
sufficient	suffici	sufficient
to	to	to
explain	explain	explain
its	it	it
own	own	own
existence	exist	existence
.	.	.

this	this	this
is	is	is
,	,	,
of	of	of
course	cours	course
,	,	,
an	an	an
oversimplification	oversimplif	oversimplification
of	of	of
a	a	a
complex	complex	complex
topic	topic	topic
,	,	,
but	but	but
i	i	i
just	just	just
wanted	want	wanted
to	to	to
clarify	clarifi	clarify
some	some	some
important	import	important
differences	differ	difference
between	between	between
the	the	the
supernatural	supernatur	supernatural
(	(	(
god	god	god
)	)	)
and	and	and
the	the	the
natural	natur	natural
(	(	(
the	the	the
universe	univers	universe
)	)	)
,	,	,
since	sinc	since
you	you	you
seem	seem	seem
to	to	to
mistake	mistak	mistake
them	them	them
as	as	a
being	be	being
interchangeable	interchang	interchangeable
.	.	.

-	-	-
mark	mark	mark
