from	from	from
:	:	:
robp@landru.network.com	robp@landru.network.com	robp@landru.network.com
(	(	(
rob	rob	rob
peglar	peglar	peglar
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
did	did	did
he	he	he
really	realli	really
rise	rise	rise
?	?	?
?	?	?
?	?	?

reply	repli	reply
-	-	-
to	to	to
:	:	:
robp@landru.network.com	robp@landru.network.com	robp@landru.network.com

organization	organ	organization
:	:	:
network	network	network
systems	system	system
corporation	corpor	corporation

lines	line	line
:	:	:
71	71	71

in	in	in
article	articl	article
1373@geneva.rutgers.edu	1373@geneva.rutgers.edu	1373@geneva.rutgers.edu
,	,	,
parkin@eng.sun.com	parkin@eng.sun.com	parkin@eng.sun.com
(	(	(
michael	michael	michael
parkin	parkin	parkin
)	)	)
writes	write	writes
:	:	:

>	>	>
another	anoth	another
issue	issu	issue
of	of	of
importance	import	importance
.	.	.

was	was	wa
the	the	the
crucification	crucif	crucification
the	the	the
will	will	will
of	of	of
god	god	god
or	or	or

>	>	>
a	a	a
tragic	tragic	tragic
mistake	mistak	mistake
.	.	.

i	i	i
believe	believ	believe
it	it	it
was	was	wa
a	a	a
tragic	tragic	tragic
mistake	mistak	mistake
.	.	.

god	god	god
'	'	'
s	s	s
will	will	will
can	can	can

>	>	>
never	never	never
be	be	be
accomplished	accomplish	accomplished
through	through	through
the	the	the
disbelief	disbelief	disbelief
of	of	of
man	man	man
.	.	.

i	i	i
finished	finish	finished
reading	read	reading
a	a	a
very	veri	very
good	good	good
book	book	book
,	,	,
"	"	"
the	the	the
will	will	will
of	of	of
god	god	god
"	"	"
,	,	,
weatherhead	weatherhead	weatherhead
.	.	.

this	this	this
was	was	wa
very	veri	very
helpful	help	helpful
to	to	to
me	me	me
in	in	in
applying	appli	applying
thought	thought	thought
to	to	to
the	the	the
subject	subject	subject
of	of	of
the	the	the
will	will	will
of	of	of
god	god	god
.	.	.

weatherhead	weatherhead	weatherhead
broke	broke	broke
the	the	the
will	will	will
of	of	of
god	god	god
into	into	into
three	three	three
distinct	distinct	distinct
parts	part	part
;	;	;
intentional	intent	intentional
will	will	will
,	,	,
circumstancial	circumstanci	circumstancial
will	will	will
,	,	,
and	and	and
ultimate	ultim	ultimate
will	will	will
.	.	.

he	he	he

(	(	(
weatherhead	weatherhead	weatherhead
)	)	)
also	also	also
refuted	refut	refuted
the	the	the
last	last	last
statement	statement	statement
(	(	(
above	abov	above
)	)	)
by	by	by
michael	michael	michael
parkin	parkin	parkin
above	abov	above
quite	quit	quite
nicely	nice	nicely
.	.	.

summarizing	summar	summarizing
;	;	;
_despite_	_despite_	_despite_
the	the	the
failures	failur	failure
of	of	of
humankind	humankind	humankind
,	,	,
god	god	god
'	'	'
s	s	s
ultimate	ultim	ultimate
will	will	will
is	is	is
never	never	never
to	to	to
be	be	be
defeated	defeat	defeated
.	.	.

god	god	god
'	'	'
s	s	s
intentions	intent	intention
may	may	may
be	be	be
interfered	interf	interfered
with	with	with
,	,	,
even	even	even
temporarily	temporarili	temporarily
defeated	defeat	defeated
by	by	by
the	the	the
will	will	will
of	of	of
humankind	humankind	humankind
,	,	,
brought	brought	brought
down	down	down
by	by	by
circumstance	circumst	circumstance
.	.	.

his	his	his
ultimate	ultim	ultimate
will	will	will
(	(	(
the	the	the
reconcilication	reconcil	reconcilication
of	of	of
all	all	all
humankind	humankind	humankind
)	)	)
will	will	will
never	never	never
be	be	be
stopped	stop	stopped
.	.	.

time	time	time
after	after	after
time	time	time
,	,	,
weatherhead	weatherhead	weatherhead
used	use	used
the	the	the
cross	cross	cross
as	as	a
the	the	the
best	best	best
description	descript	description
of	of	of
this	this	this
process	process	process
at	at	at
work	work	work
.	.	.

his	his	his
points	point	point
,	,	,
paraphrased	paraphras	paraphrased
,	,	,
were	were	were
1	1	1
)	)	)
god	god	god
'	'	'
s	s	s
intentional	intent	intentional
will	will	will
was	was	wa
for	for	for
jesus	jesus	jesus
,	,	,
the	the	the
christ	christ	christ
,	,	,
to	to	to
live	live	live
out	out	out
a	a	a
full	full	full
life	life	life
and	and	and
perform	perform	perform
the	the	the
work	work	work
of	of	of
the	the	the
living	live	living
god	god	god
.	.	.

2	2	2
)	)	)
the	the	the
failures	failur	failure
,	,	,
sins	sin	sin
,	,	,
and	and	and
deviousness	devious	deviousness
of	of	of
humankind	humankind	humankind
frustrated	frustrat	frustrated
god	god	god
'	'	'
s	s	s
intent	intent	intent
for	for	for
his	his	his
son	son	son
.	.	.

3	3	3
)	)	)
despite	despit	despite
the	the	the
circumstance	circumst	circumstance
,	,	,
god	god	god
'	'	'
s	s	s
ultimate	ultim	ultimate
will	will	will
was	was	wa
revealed	reveal	revealed
in	in	in
the	the	the
cross	cross	cross
,	,	,
as	as	a
jesus	jesus	jesus
willingly	will	willingly
(	(	(
"	"	"
not	not	not
my	my	my
will	will	will
,	,	,
lord	lord	lord
,	,	,
but	but	but
yours	your	yours
"	"	"
)	)	)
died	die	died
for	for	for
the	the	the
redemption	redempt	redemption
of	of	of
all	all	all
humankind	humankind	humankind
.	.	.

the	the	the
cross	cross	cross
was	was	wa
utterly	utter	utterly
triumphant	triumphant	triumphant
,	,	,
overcoming	overcom	overcoming
even	even	even
the	the	the
most	most	most
cruel	cruel	cruel
of	of	of
circumstances	circumst	circumstance
.	.	.

>	>	>
this	this	this
world	world	world
to	to	to
build	build	build
the	the	the
kingdom	kingdom	kingdom
of	of	of
heaven	heaven	heaven
on	on	on
the	the	the
earth	earth	earth
.	.	.

he	he	he

>	>	>
desperately	desper	desperately
wanted	want	wanted
the	the	the
jewish	jewish	jewish
people	peopl	people
to	to	to
accept	accept	accept
him	him	him
as	as	a
the	the	the
messiah	messiah	messiah
.	.	.

if	if	if

>	>	>
the	the	the
crucification	crucif	crucification
was	was	wa
the	the	the
will	will	will
of	of	of
god	god	god
how	how	how
could	could	could
jesus	jesus	jesus
pray	pray	pray
that	that	that
this	this	this

>	>	>
cup	cup	cup
pass	pass	pas
from	from	from
him	him	him
.	.	.

was	was	wa
this	this	this
out	out	out
of	of	of
weakness	weak	weakness
.	.	.

never	never	never
.	.	.

many	mani	many
men	men	men
and	and	and

>	>	>
women	women	woman
have	have	have
given	given	given
their	their	their
lives	live	life
for	for	for
their	their	their
country	countri	country
or	or	or
other	other	other
noble	nobl	noble
causes	caus	cause
.	.	.

>	>	>
is	is	is
jesus	jesus	jesus
less	less	less
than	than	than
these	these	these
.	.	.

no	no	no
he	he	he
is	is	is
not	not	not
.	.	.

he	he	he
knew	knew	knew
the	the	the
crucification	crucif	crucification

>	>	>
was	was	wa
not	not	not
the	the	the
will	will	will
of	of	of
god	god	god
.	.	.

it	it	it
was	was	wa
not	not	not
the	the	the
intentional	intent	intentional
will	will	will
of	of	of
god	god	god
.	.	.

it	it	it
was	was	wa
the	the	the
circumstancial	circumstanci	circumstancial
will	will	will
,	,	,
thus	thus	thus
enabling	enabl	enabling
the	the	the
victory	victori	victory
of	of	of
the	the	the
ultimate	ultim	ultimate
will	will	will
.	.	.

>	>	>
god	god	god
'	'	'
s	s	s
will	will	will
was	was	wa
that	that	that
the	the	the
jewish	jewish	jewish
people	peopl	people
accept	accept	accept

>	>	>
jesus	jesus	jesus
as	as	a
the	the	the
messiah	messiah	messiah
and	and	and
that	that	that
the	the	the
kingdom	kingdom	kingdom
of	of	of
heaven	heaven	heaven
be	be	be
established	establish	established
on	on	on

>	>	>
the	the	the
earth	earth	earth
with	with	with
jesus	jesus	jesus
as	as	a
it	it	it
'	'	'
s	s	s
head	head	head
.	.	.

right	right	right
,	,	,
intentional	intent	intentional
will	will	will
.	.	.

(	(	(
just	just	just
like	like	like
the	the	the
jewish	jewish	jewish
people	peopl	people

>	>	>
expected	expect	expected
)	)	)
.	.	.

if	if	if
this	this	this
had	had	had
happened	happen	happened
2000	2000	2000
years	year	year
ago	ago	ago
can	can	can
you	you	you
imagine	imagin	imagine
what	what	what

>	>	>
kind	kind	kind
of	of	of
world	world	world
we	we	we
would	would	would
live	live	live
in	in	in
today	today	today
.	.	.

it	it	it
would	would	would
be	be	be
a	a	a
very	veri	very
different	differ	different

>	>	>
world	world	world
.	.	.

and	and	and
that	that	that
is	is	is
eactly	eact	eactly
what	what	what
god	god	god
wanted	want	wanted
.	.	.

men	men	men
and	and	and
women	women	woman
of	of	of
that	that	that
age	age	age

>	>	>
could	could	could
have	have	have
been	been	been
saved	save	saved
by	by	by
following	follow	following
the	the	the
living	live	living
messiah	messiah	messiah
while	while	while
he	he	he
was	was	wa
on	on	on

>	>	>
the	the	the
earth	earth	earth
