from	from	from
:	:	:
caralv@caralv.auto-trol.com	caralv@caralv.auto-trol.com	caralv@caralv.auto-trol.com
(	(	(
carol	carol	carol
alvin	alvin	alvin
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
the	the	the
arrogance	arrog	arrogance
of	of	of
christians	christian	christian

lines	line	line
:	:	:
54	54	54

>	>	>
i	i	i
'	'	'
ve	ve	ve
just	just	just
read	read	read
carol	carol	carol
'	'	'
s	s	s
response	respons	response
and	and	and
i	i	i
just	just	just
had	had	had
to	to	to
get	get	get
into	into	into
this	this	this
.	.	.

i	i	i
'	'	'
ve	ve	ve

>	>	>
got	got	got
some	some	some
verses	vers	verse
which	which	which
are	are	are
not	not	not
subject	subject	subject
to	to	to
interpretation	interpret	interpretation
because	becaus	because
they	they	they
say	say	say

^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^

>	>	>
what	what	what
they	they	they
say	say	say
.	.	.

^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
joe	joe	joe
,	,	,
just	just	just
'	'	'
cause	caus	cause
you	you	you
say	say	say
they	they	they
aren	aren	aren
'	'	'
t	t	t
subject	subject	subject
to	to	to
interpretation	interpret	interpretation
doesn	doesn	doesn
'	'	'
t	t	t
necesarily	necesarili	necesarily
make	make	make
it	it	it
so	so	so
.	.	.

that	that	that
'	'	'
s	s	s
*	*	*
your	your	your
*	*	*
*	*	*
interpretation	interpret	interpretation
*	*	*
of	of	of
these	these	these
texts	text	text
.	.	.

>	>	>
