from	from	from
:	:	:
aa888@freenet.carleton.ca	aa888@freenet.carleton.ca	aa888@freenet.carleton.ca
(	(	(
mark	mark	mark
baker	baker	baker
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
the	the	the
arrogance	arrog	arrogance
of	of	of
christians	christian	christian

reply	repli	reply
-	-	-
to	to	to
:	:	:
aa888@freenet.carleton.ca	aa888@freenet.carleton.ca	aa888@freenet.carleton.ca
(	(	(
mark	mark	mark
baker	baker	baker
)	)	)

organization	organ	organization
:	:	:
the	the	the
national	nation	national
capital	capit	capital
freenet	freenet	freenet

lines	line	line
:	:	:
58	58	58

in	in	in
a	a	a
previous	previous	previous
article	articl	article
,	,	,
dleonar@andy.bgsu.edu	dleonar@andy.bgsu.edu	dleonar@andy.bgsu.edu
(	(	(
pixie	pixi	pixie
)	)	)
says	say	say
:	:	:

>	>	>
do	do	do
the	the	the
words	word	word
"	"	"
question	question	question
authority	author	authority
"	"	"
mean	mean	mean
anything	anyth	anything
to	to	to
you	you	you
?	?	?

>	>	>

>	>	>
i	i	i
defy	defi	defy
any	ani	any
theist	theist	theist
to	to	to
reply	repli	reply
.	.	.

well	well	well
,	,	,
despite	despit	despite
what	what	what
my	my	my
mother	mother	mother
told	told	told
me	me	me
about	about	about
accepting	accept	accepting
dares	dare	dare
,	,	,
here	here	here
goes	goe	go
.	.	.

you	you	you
have	have	have
to	to	to
be	be	be
very	veri	very
careful	care	careful
about	about	about
what	what	what
you	you	you
mean	mean	mean
by	by	by
"	"	"
question	question	question
authority	author	authority
"	"	"
.	.	.

taken	taken	taken
literally	liter	literally
,	,	,
it	it	it
is	is	is
nonsense	nonsens	nonsense
.	.	.

that	that	that
which	which	which
is	is	is
authoratative	authorat	authoratative
is	is	is
authoratative	authorat	authoratative
,	,	,
and	and	and
to	to	to
say	say	say
"	"	"
i	i	i
question	question	question
to	to	to
word	word	word
of	of	of
this	this	this
authority	author	authority
"	"	"
is	is	is
ridiculous	ridicul	ridiculous
.	.	.

if	if	if
it	it	it
is	is	is
open	open	open
to	to	to
question	question	question
,	,	,
it	it	it
isn	isn	isn
'	'	'
t	t	t
an	an	an
authority	author	authority
.	.	.

on	on	on
the	the	the
other	other	other
hand	hand	hand
,	,	,
it	it	it
is	is	is
perfectly	perfect	perfectly
reasonable	reason	reasonable
to	to	to
question	question	question
whether	whether	whether
something	someth	something
is	is	is
an	an	an
authority	author	authority
.	.	.

the	the	the
catch	catch	catch
phrase	phrase	phrase
here	here	here
should	should	should
be	be	be
"	"	"
authenticate	authent	authenticate
authority	author	authority
.	.	.
"	"	"
once	onc	once
you	you	you
have	have	have
authenticated	authent	authenticated
your	your	your
authority	author	authority
,	,	,
you	you	you
must	must	must
believe	believ	believe
what	what	what
it	it	it
says	say	say
,	,	,
or	or	or
you	you	you
are	are	are
not	not	not
treating	treat	treating
it	it	it
as	as	a
an	an	an
authority	author	authority
.	.	.

the	the	the
difficulty	difficulti	difficulty
is	is	is
that	that	that
authenticating	authent	authenticating
an	an	an
authority	author	authority
is	is	is
not	not	not
easy	easi	easy
.	.	.

you	you	you
can	can	can
perhaps	perhap	perhaps
discredit	discredit	discredit
a	a	a
claim	claim	claim
to	to	to
authority	author	authority
by	by	by
showing	show	showing
logical	logic	logical
inconsistency	inconsist	inconsistency
in	in	in
what	what	what
it	it	it
teaches	teach	teach
,	,	,
or	or	or
by	by	by
showing	show	showing
that	that	that
it	it	it
does	doe	doe
not	not	not
obey	obey	obey
its	it	it
own	own	own
rules	rule	rule
of	of	of
discourse	discours	discourse
.	.	.

but	but	but
the	the	the
fact	fact	fact
that	that	that
i	i	i
cannot	cannot	cannot
discredit	discredit	discredit
something	someth	something
does	doe	doe
not	not	not
,	,	,
in	in	in
inself	inself	inself
,	,	,
accredit	accredit	accredit
it	it	it
.	.	.

(	(	(
nor	nor	nor
does	doe	doe
the	the	the
fact	fact	fact
that	that	that
i	i	i
can	can	can
convince	convinc	convince
myself	myself	myself
and	and	and
other	other	other
that	that	that
i	i	i
have	have	have
discredited	discredit	discredited
something	someth	something
necessarilly	necessarilli	necessarilly
mean	mean	mean
that	that	that
it	it	it
is	is	is
false	fals	false
.	.	.
)	)	)
i	i	i
cannot	cannot	cannot
accredit	accredit	accredit
an	an	an
authority	author	authority
by	by	by
independantly	independ	independantly
verifying	verifi	verifying
its	it	it
teachings	teach	teaching
,	,	,
because	becaus	because
if	if	if
i	i	i
can	can	can
independantly	independ	independantly
verify	verifi	verify
its	it	it
teachings	teach	teaching
,	,	,
i	i	i
don	don	don
'	'	'
t	t	t
need	need	need
an	an	an
authority	author	authority
.	.	.

i	i	i
need	need	need
an	an	an
authority	author	authority
only	onli	only
when	when	when
there	there	there
is	is	is
information	inform	information
i	i	i
need	need	need
which	which	which
i	i	i
cannot	cannot	cannot
get	get	get
for	for	for
myself	myself	myself
.	.	.

thus	thus	thus
,	,	,
if	if	if
i	i	i
