from	from	from
:	:	:
mnhcc@cunyvm.bitnet	mnhcc@cunyvm.bitnet	mnhcc@cunyvm.bitnet
(	(	(
marty	marti	marty
helgesen	helgesen	helgesen
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
question	question	question
about	about	about
virgin	virgin	virgin
mary	mari	mary

organization	organ	organization
:	:	:
city	citi	city
university	univers	university
of	of	of
new	new	new
york	york	york

lines	line	line
:	:	:
45	45	45

in	in	in
article	articl	article
<	<	<
may.3.05.01.53.1993.9964@athos.rutgers.edu	may.3.05.01.53.1993.9964@athos.rutgers.edu	may.3.05.01.53.1993.9964@athos.rutgers.edu
>	>	>
,	,	,
a.faris@trl.oz.au	a.faris@trl.oz.au	a.faris@trl.oz.au
(	(	(
aziz	aziz	aziz
faris	fari	faris
)	)	)
says	say	say
:	:	:

>	>	>
a	a	a
.	.	.
faris	fari	faris

<	<	<
<	<	<
posting	post	posting
deleted	delet	deleted
.	.	.

the	the	the
moderator	moder	moderator
replies	repli	reply
:	:	:

>	>	>
[	[	[
i	i	i
think	think	think
you	you	you
'	'	'
re	re	re
talking	talk	talking
about	about	about
the	the	the
"	"	"
assumption	assumpt	assumption
of	of	of
the	the	the
blessed	bless	blessed
virgin	virgin	virgin

>	>	>
mary	mari	mary
"	"	"
.	.	.

it	it	it
says	say	say
that	that	that
"	"	"
the	the	the
immaculate	immacul	immaculate
mother	mother	mother
of	of	of
god	god	god
,	,	,
the	the	the
ever	ever	ever
virgin	virgin	virgin

>	>	>
mary	mari	mary
,	,	,
having	have	having
completed	complet	completed
the	the	the
course	cours	course
of	of	of
her	her	her
earthly	earth	earthly
life	life	life
,	,	,
was	was	wa
assumed	assum	assumed

>	>	>
body	bodi	body
and	and	and
soul	soul	soul
into	into	into
heavenly	heaven	heavenly
glory	glori	glory
.	.	.
"	"	"
this	this	this
was	was	wa
defined	defin	defined
by	by	by
a	a	a
papal	papal	papal

>	>	>
statement	statement	statement
in	in	in
1950	1950	1950
,	,	,
though	though	though
it	it	it
had	had	had
certainly	certain	certainly
been	been	been
believed	believ	believed
by	by	by
some	some	some

>	>	>
before	befor	before
that	that	that
.	.	.

like	like	like
the	the	the
immaculate	immacul	immaculate
conception	concept	conception
,	,	,
this	this	this
is	is	is
primarily	primarili	primarily
a	a	a

>	>	>
roman	roman	roman
catholic	cathol	catholic
doctrine	doctrin	doctrine
,	,	,
and	and	and
like	like	like
it	it	it
,	,	,
it	it	it
has	has	ha
no	no	no
direct	direct	direct
biblical	biblic	biblical

>	>	>
support	support	support
.	.	.

note	note	note
that	that	that
catholics	cathol	catholic
do	do	do
not	not	not
believe	believ	believe
in	in	in
"	"	"
sola	sola	sola
scriptura	scriptura	scriptura
"	"	"
.	.	.

>	>	>
that	that	that
is	is	is
,	,	,
they	they	they
do	do	do
not	not	not
believe	believ	believe
that	that	that
the	the	the
bible	bibl	bible
is	is	is
the	the	the
only	onli	only
source	sourc	source
of	of	of

>	>	>
christian	christian	christian
knowledge	knowledg	knowledge
.	.	.

thus	thus	thus
the	the	the
fact	fact	fact
that	that	that
a	a	a
doctrine	doctrin	doctrine
has	has	ha
little	littl	little

>	>	>
biblical	biblic	biblical
support	support	support
is	is	is
not	not	not
necessarily	necessarili	necessarily
significant	signific	significant
to	to	to
them	them	them
.	.	.

they	they	they
believe	believ	believe

>	>	>
that	that	that
truth	truth	truth
can	can	can
be	be	be
passed	pass	passed
on	on	on
through	through	through
traditions	tradit	tradition
of	of	of
the	the	the
church	church	church
,	,	,
and	and	and
also	also	also

>	>	>
that	that	that
it	it	it
can	can	can
be	be	be
revealed	reveal	revealed
to	to	to
the	the	the
church	church	church
.	.	.

i	i	i
'	'	'
m	m	m
not	not	not
interested	interest	interested
in	in	in
yet	yet	yet

>	>	>
another	anoth	another
catholic	cathol	catholic
/	/	/
protestant	protest	protestant
argument	argument	argument
,	,	,
but	but	but
if	if	if
any	ani	any
catholics	cathol	catholic
can	can	can
tell	tell	tell
us	us	u

>	>	>
the	the	the
basis	basi	basis
for	for	for
these	these	these
beliefs	belief	belief
,	,	,
i	i	i
think	think	think
it	it	it
would	would	would
be	be	be
appropriate	appropri	appropriate
.	.	.

-	-	-
-	-	-
clh	clh	clh
]	]	]

that	that	that
is	is	is
generally	general	generally
accuate	accuat	accuate
,	,	,
but	but	but
contains	contain	contains
one	one	one
serious	serious	serious
error	error	error
.	.	.

we	we	we
catholics	cathol	catholic
do	do	do
believe	believ	believe
that	that	that
god	god	god
'	'	'
s	s	s
revealed	reveal	revealed
truth	truth	truth
that	that	that
is	is	is
not	not	not
explicitly	explicit	explicitly
recorded	record	recorded
in	in	in
the	the	the
bible	bibl	bible
can	can	can
be	be	be
and	and	and
is	is	is
passed	pass	passed
on	on	on
through	through	through
the	the	the
tradition	tradit	tradition
of	of	of
the	the	the
church	church	church
.	.	.

it	it	it
should	should	should
be	be	be
noted	note	noted
that	that	that
the	the	the
tradition	tradit	tradition
of	of	of
the	the	the
church	church	church
,	,	,
otherwise	otherwis	otherwise
known	known	known
as	as	a
sacred	sacr	sacred
tradition	tradit	tradition
,	,	,
is	is	is
not	not	not
the	the	the
same	same	same
as	as	a
ordinary	ordinari	ordinary
human	human	human
traditions	tradit	tradition
.	.	.

however	howev	however
,	,	,
we	we	we
do	do	do
not	not	not
believe	believ	believe
that	that	that
additional	addit	additional
truth	truth	truth
will	will	will
be	be	be
revealed	reveal	revealed
to	to	to
the	the	the
church	church	church
.	.	.

public	public	public
revelation	revel	revelation
,	,	,
which	which	which
is	is	is
the	the	the
basis	basi	basis
of	of	of
catholic	cathol	catholic
doctrine	doctrin	doctrine
,	,	,
ended	end	ended
with	with	with
the	the	the
death	death	death
of	of	of
st. john	st. john	st. john
,	,	,
the	the	the
last	last	last
apostle	apostl	apostle
.	.	.

nothing	noth	nothing
new	new	new
can	can	can
be	be	be
added	ad	added
.	.	.

theologians	theologian	theologian
study	studi	study
this	this	this
revelation	revel	revelation
and	and	and
can	can	can
draw	draw	draw
out	out	out
implications	implic	implication
that	that	that
were	were	were
not	not	not
recognized	recogn	recognized
previously	previous	previously
,	,	,
so	so	so
that	that	that
the	the	the
council	council	council
of	of	of
nicea	nicea	nicea
could	could	could
define	defin	define
statements	statement	statement
about	about	about
the	the	the
theology	theolog	theology
of	of	of
the	the	the
trinity	triniti	trinity
and	and	and
the	the	the
incarnation	incarn	incarnation
that	that	that
were	were	were
not	not	not
explicitly	explicit	explicitly
stated	state	stated
in	in	in
the	the	the
bible	bibl	bible
and	and	and
had	had	had
been	been	been
disputed	disput	disputed
before	befor	before
the	the	the
council	council	council
,	,	,
but	but	but
there	there	there
was	was	wa
no	no	no
new	new	new
revelation	revel	revelation
at	at	at
nicea	nicea	nicea
or	or	or
at	at	at
any	ani	any
subsequent	subsequ	subsequent
council	council	council
.	.	.

cardinal	cardin	cardinal
newman	newman	newman
'	'	'
s	s	s
_an	_an	_an
essay	essay	essay
on	on	on
the	the	the
development	develop	development
of	of	of
christian	christian	christian
doctrine_	doctrine_	doctrine_
,	,	,
written	written	written
while	while	while
he	he	he
was	was	wa
still	still	still
an	an	an
anglican	anglican	anglican
,	,	,
is	is	is
an	an	an
excellent	excel	excellent
discussion	discuss	discussion
of	of	of
of	of	of
this	this	this
point	point	point
.	.	.

it	it	it
was	was	wa
recently	recent	recently
reprinted	reprint	reprinted
as	as	a
a	a	a
doubleday	doubleday	doubleday
image	imag	image
books	book	book
paperback	paperback	paperback
with	with	with
some	some	some
related	relat	related
shorter	shorter	shorter
works	work	work
under	under	under
the	the	the
title	titl	title
_conscience	_conscienc	_conscience
,	,	,
consensus	consensus	consensus
,	,	,
and	and	and
the	the	the
development	develop	development
of	of	of
doctrine_	doctrine_	doctrine_
.	.	.

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
marty	marti	marty
helgesen	helgesen	helgesen
bitnet	bitnet	bitnet
:	:	:
mnhcc	mnhcc	mnhcc
@	@	@
cunyvm	cunyvm	cunyvm
internet	internet	internet
:	:	:
mnhcc@cunyvm.cuny.edu	mnhcc@cunyvm.cuny.edu	mnhcc@cunyvm.cuny.edu

"	"	"
what	what	what
if	if	if
there	there	there
were	were	were
no	no	no
such	such	such
thing	thing	thing
as	as	a
a	a	a
hypothetical	hypothet	hypothetical
situation	situat	situation
?	?	?
"	"	"
