from	from	from
:	:	:
mauaf@csv.warwick.ac.uk	mauaf@csv.warwick.ac.uk	mauaf@csv.warwick.ac.uk
(	(	(
mr	mr	mr
p	p	p
d	d	d
simmons	simmon	simmons
)	)	)

subject	subject	subject
:	:	:
why	whi	why
religion	religion	religion
and	and	and
which	which	which
religion	religion	religion
?	?	?

organization	organ	organization
:	:	:
computing	comput	computing
services	servic	service
,	,	,
university	univers	university
of	of	of
warwick	warwick	warwick
,	,	,
uk	uk	uk

lines	line	line
:	:	:
46	46	46

my	my	my
family	famili	family
has	has	ha
never	never	never
been	been	been
particularly	particular	particularly
religious	religi	religious
-	-	-
singing	sing	singing
christmas	christma	christmas
carols	carol	carol
is	is	is
about	about	about
the	the	the
limit	limit	limit
for	for	for
them	them	them
.	.	.

thus	thus	thus
i	i	i
'	'	'
ve	ve	ve
never	never	never
really	realli	really
believed	believ	believed
in	in	in
god	god	god
and	and	and
heaven	heaven	heaven
,	,	,
although	although	although
i	i	i
don	don	don
'	'	'
t	t	t
actually	actual	actually
believe	believ	believe
that	that	that
they	they	they
don	don	don
'	'	'
t	t	t
exist	exist	exist
either	either	either
-	-	-
i	i	i
'	'	'
m	m	m
sort	sort	sort
of	of	of
undecided	undecid	undecided
,	,	,
probably	probabl	probably
like	like	like
a	a	a
lot	lot	lot
of	of	of
people	peopl	people
i	i	i
guess	guess	guess
.	.	.

lately	late	lately
i	i	i
'	'	'
ve	ve	ve
been	been	been
thinking	think	thinking
about	about	about
it	it	it
all	all	all
a	a	a
lot	lot	lot
more	more	more
,	,	,
and	and	and
i	i	i
wondered	wonder	wondered
how	how	how
religious	religi	religious
people	peopl	people
can	can	can
be	be	be
so	so	so
convinced	convinc	convinced
that	that	that
there	there	there
is	is	is
a	a	a
god	god	god
.	.	.

i	i	i
feel	feel	feel
as	as	a
though	though	though
i	i	i
want	want	want
to	to	to
believe	believ	believe
,	,	,
but	but	but
i	i	i
'	'	'
m	m	m
not	not	not
used	use	used
to	to	to
believing	believ	believing
things	thing	thing
without	without	without
proof	proof	proof
-	-	-
just	just	just
as	as	a
i	i	i
can	can	can
'	'	'
t	t	t
believe	believ	believe
that	that	that
there	there	there
definitely	definit	definitely
isn	isn	isn
'	'	'
t	t	t
a	a	a
god	god	god
,	,	,
so	so	so
i	i	i
can	can	can
'	'	'
t	t	t
definitely	definit	definitely
believe	believ	believe
that	that	that
there	there	there
is	is	is
.	.	.

i	i	i
wondered	wonder	wondered
if	if	if
most	most	most
of	of	of
you	you	you
were	were	were
brought	brought	brought
up	up	up
by	by	by
religious	religi	religious
families	famili	family
and	and	and
never	never	never
believed	believ	believed
any	ani	any
different	differ	different
.	.	.

can	can	can
anyone	anyon	anyone
help	help	help
me	me	me
to	to	to
understand	understand	understand
how	how	how
your	your	your
belief	belief	belief
and	and	and
faith	faith	faith
in	in	in
god	god	god
can	can	can
be	be	be
so	so	so
strong	strong	strong
.	.	.

another	anoth	another
question	question	question
that	that	that
frequently	frequent	frequently
crosses	cross	cross
my	my	my
mind	mind	mind
is	is	is
which	which	which
religion	religion	religion
is	is	is
correct	correct	correct
?	?	?
?	?	?

how	how	how
do	do	do
you	you	you
choose	choos	choose
a	a	a
religion	religion	religion
,	,	,
and	and	and
how	how	how
do	do	do
you	you	you
know	know	know
that	that	that
the	the	the
christian	christian	christian
god	god	god
exists	exist	exists
and	and	and
the	the	the
gods	god	god
of	of	of
other	other	other
religions	religion	religion
don	don	don
'	'	'
t	t	t
?	?	?
?	?	?

how	how	how
do	do	do
you	you	you
feel	feel	feel
about	about	about
people	peopl	people
who	who	who
follow	follow	follow
other	other	other
religions	religion	religion
?	?	?
?	?	?

how	how	how
about	about	about
atheists	atheist	atheist
?	?	?
?	?	?

and	and	and
people	peopl	people
like	like	like
me	me	me
-	-	-
agnostics	agnost	agnostic
i	i	i
suppose	suppos	suppose
.	.	.

do	do	do
you	you	you
respect	respect	respect
their	their	their
religion	religion	religion
,	,	,
and	and	and
accept	accept	accept
their	their	their
beliefs	belief	belief
as	as	a
just	just	just
as	as	a
valid	valid	valid
as	as	a
your	your	your
own	own	own
?	?	?
?	?	?

isn	isn	isn
'	'	'
t	t	t
there	there	there
contradiction	contradict	contradiction
between	between	between
the	the	the
religions	religion	religion
?	?	?
?	?	?

how	how	how
can	can	can
your	your	your
religion	religion	religion
be	be	be
more	more	more
valid	valid	valid
than	than	than
any	ani	any
others	other	others
?	?	?
?	?	?

do	do	do
you	you	you
have	have	have
less	less	less
respect	respect	respect
for	for	for
someone	someon	someone
if	if	if
they	they	they
'	'	'
re	re	re
not	not	not
religious	religi	religious
,	,	,
or	or	or
if	if	if
they	they	they
follow	follow	follow
a	a	a
different	differ	different
religion	religion	religion
than	than	than
you	you	you
would	would	would
if	if	if
they	they	they
were	were	were
christian	christian	christian
?	?	?
?	?	?

also	also	also
,	,	,
how	how	how
much	much	much
of	of	of
the	the	the
scriptures	scriptur	scripture
are	are	are
correct	correct	correct
?	?	?
?	?	?

are	are	are
all	all	all
events	event	event
in	in	in
the	the	the
bible	bibl	bible
really	realli	really
supposed	suppos	supposed
to	to	to
have	have	have
happened	happen	happened
,	,	,
or	or	or
are	are	are
they	they	they
just	just	just
supposed	suppos	supposed
to	to	to
be	be	be
stories	stori	story
with	with	with
morals	moral	moral
showing	show	showing
a	a	a
true	true	true
christian	christian	christian
how	how	how
to	to	to
behave	behav	behave
?	?	?
?	?	?

i	i	i
generally	general	generally
follow	follow	follow
most	most	most
of	of	of
the	the	the
christian	christian	christian
ideas	idea	idea
,	,	,
which	which	which
i	i	i
suppose	suppos	suppose
are	are	are
fairly	fair	fairly
universal	univers	universal
throughout	throughout	throughout
all	all	all
religions	religion	religion
-	-	-
not	not	not
killing	kill	killing
,	,	,
stealing	steal	stealing
,	,	,
etc	etc	etc
,	,	,
and	and	and

'	'	'
loving	love	loving
my	my	my
neighbour	neighbour	neighbour
'	'	'
for	for	for
want	want	want
of	of	of
a	a	a
better	better	better
expression	express	expression
.	.	.

the	the	the
only	onli	only
part	part	part
i	i	i
find	find	find
hard	hard	hard
is	is	is
the	the	the
actual	actual	actual
belief	belief	belief
in	in	in
god	god	god
.	.	.

finally	final	finally
,	,	,
what	what	what
is	is	is
god	god	god
'	'	'
s	s	s
attitude	attitud	attitude
to	to	to
people	peopl	people
like	like	like
me	me	me
,	,	,
who	who	who
don	don	don
'	'	'
t	t	t
quite	quit	quite
believe	believ	believe
in	in	in
him	him	him
,	,	,
but	but	but
are	are	are
generally	general	generally
fairly	fair	fairly
'	'	'
good	good	good
'	'	'
people	peopl	people
.	.	.

surely	sure	surely
not	not	not
believing	believ	believing
doesn	doesn	doesn
'	'	'
t	t	t
make	make	make
me	me	me
a	a	a
worse	wors	worse
person	person	person
?	?	?
?	?	?

if	if	if
not	not	not
,	,	,
i	i	i
find	find	find
myself	myself	myself
wondering	wonder	wondering
why	whi	why
i	i	i
so	so	so
strongly	strong	strongly
want	want	want
to	to	to
really	realli	really
believe	believ	believe
,	,	,
and	and	and
to	to	to
find	find	find
a	a	a
religion	religion	religion
.	.	.

sorry	sorri	sorry
if	if	if
i	i	i
waffled	waffl	waffled
on	on	on
a	a	a
bit	bit	bit
-	-	-
i	i	i
was	was	wa
just	just	just
writing	write	writing
ideas	idea	idea
as	as	a
they	they	they
came	came	came
into	into	into
my	my	my
head	head	head
.	.	.

i	i	i
'	'	'
m	m	m
sure	sure	sure
i	i	i
probably	probabl	probably
repeated	repeat	repeated
myself	myself	myself
a	a	a
bit	bit	bit
too	too	too
.	.	.

thanks	thank	thanks
for	for	for
the	the	the
help	help	help
,	,	,
paul	paul	paul
simmons	simmon	simmons

[	[	[
there	there	there
'	'	'
s	s	s
been	been	been
enough	enough	enough
discussion	discuss	discussion
about	about	about
evidence	evid	evidence
for	for	for
christianity	christian	christianity
recently	recent	recently
that	that	that
you	you	you
may	may	may
prefer	prefer	prefer
to	to	to
respond	respond	respond
to	to	to
this	this	this
via	via	via
email	email	email
rather	rather	rather
than	than	than
as	as	a
a	a	a
posting	post	posting
.	.	.

-	-	-
-	-	-
clh	clh	clh
]	]	]
