subject	subject	subject
:	:	:
re	re	re
:	:	:
bikes	bike	bike
vs	vs	v
.	.	.

horses	hors	horse
(	(	(
was	was	wa
re	re	re
:	:	:
insect	insect	insect
impac	impac	impac
from	from	from
:	:	:
emd@ham.almanac.bc.ca	emd@ham.almanac.bc.ca	emd@ham.almanac.bc.ca
distribution	distribut	distribution
:	:	:
world	world	world
organization	organ	organization
:	:	:
robert	robert	robert
smits	smit	smits
lines	line	line
:	:	:
21	21	21

cooper@mprgate.mpr.ca	cooper@mprgate.mpr.ca	cooper@mprgate.mpr.ca
(	(	(
greg	greg	greg
cooper	cooper	cooper
)	)	)
writes	write	writes
:	:	:

>	>	>
in	in	in
article	articl	article
<	<	<
1qeftj	1qeftj	1qeftj
$	$	$
d0i@sixgun.east.sun.com	d0i@sixgun.east.sun.com	d0i@sixgun.east.sun.com
>	>	>
,	,	,
egreen@east.sun.com	egreen@east.sun.com	egreen@east.sun.com
(	(	(
ed	ed	ed
green	green	green
-	-	-

>	>	>
>	>	>
in	in	in
article	articl	article
sda@usenet.ins.cwru.edu	sda@usenet.ins.cwru.edu	sda@usenet.ins.cwru.edu
,	,	,
ai598@cleveland.freenet.edu	ai598@cleveland.freenet.edu	ai598@cleveland.freenet.edu
(	(	(
mike	mike	mike
sturde	sturd	sturde

>	>	>
>	>	>
>	>	>

>	>	>
>	>	>
>	>	>
only	onli	only
exceptional	except	exceptional
ones	one	one
like	like	like
me	me	me
.	.	.

average	averag	average
ones	one	one
like	like	like
you	you	you
can	can	can
barely	bare	barely
fart	fart	fart

>	>	>
>	>	>
>	>	>
by	by	by
themselves	themselv	themselves
.	.	.

>	>	>
>	>	>

>	>	>
>	>	>
fuck	fuck	fuck
you	you	you
very	veri	very
much	much	much
,	,	,
mike	mike	mike
.	.	.

>	>	>
>	>	>

>	>	>

>	>	>
gentlemen	gentlemen	gentleman
_please_	_please_	_please_
.	.	.

>	>	>
-	-	-
-	-	-

greg	greg	greg
'	'	'
s	s	s
obviously	obvious	obviously
confused	confus	confused
.	.	.

there	there	there
aren	aren	aren
'	'	'
t	t	t
many	mani	many
(	(	(
any	ani	any
)	)	)
gentlemen	gentlemen	gentleman
on	on	on
this	this	this
newsgroup	newsgroup	newsgroup
.	.	.

well	well	well
,	,	,
maybe	mayb	maybe
.	.	.

one	one	one
or	or	or
two	two	two
.	.	.

robert	robert	robert
smits	smit	smits
ladysmith	ladysmith	ladysmith
bc	bc	bc
|	|	|
if	if	if
lucas	luca	lucas
built	built	built
weapons	weapon	weapon
,	,	,
wars	war	war
emd@ham.almanac.bc.ca	emd@ham.almanac.bc.ca	emd@ham.almanac.bc.ca
|	|	|
would	would	would
never	never	never
start	start	start
,	,	,
either	either	either
.	.	.
