from	from	from
:	:	:
edw@boi.hp.com	edw@boi.hp.com	edw@boi.hp.com
(	(	(
edward	edward	edward
walsh	walsh	walsh
)	)	)

subject	subject	subject
:	:	:
guzzi	guzzi	guzzi
850	850	850
-	-	-
t	t	t
tires	tire	tire
,	,	,
plus	plus	plus
fairing	fair	fairing
question	question	question

organization	organ	organization
:	:	:
hewlett	hewlett	hewlett
-	-	-
packard	packard	packard
/	/	/
boise	bois	boise
,	,	,
idaho	idaho	idaho

x	x	x
-	-	-
newsreader	newsread	newsreader
:	:	:
tin	tin	tin
1	1	1
.	.	.
1	1	1
pl4	pl4	pl4

lines	line	line
:	:	:
59	59	59

i	i	i
have	have	have
a	a	a
question	question	question
about	about	about
tires	tire	tire
for	for	for
my	my	my
guzzi	guzzi	guzzi
.	.	.

it	it	it
is	is	is
a	a	a
'	'	'
75	75	75
850	850	850
-	-	-
t	t	t
.	.	.

the	the	the
tires	tire	tire
that	that	that
were	were	were
on	on	on
it	it	it
when	when	when
i	i	i
just	just	just
bought	bought	bought
it	it	it
are	are	are
old	old	old
and	and	and
cracked	crack	cracked
.	.	.

i	i	i
do	do	do
not	not	not
have	have	have
an	an	an
owners	owner	owner
manual	manual	manual
for	for	for
it	it	it
(	(	(
yet	yet	yet
)	)	)
,	,	,
but	but	but
the	the	the
tires	tire	tire
listed	list	listed
in	in	in
the	the	the
haynes	hayn	haynes
manual	manual	manual
are	are	are
:	:	:
front	front	front
,	,	,
3	3	3
,	,	,
50	50	50
h	h	h
18	18	18
;	;	;
rear	rear	rear
4	4	4
.	.	.
10	10	10
h	h	h
18	18	18
,	,	,
and	and	and
pressures	pressur	pressure
recommended	recommend	recommended
are	are	are
26	26	26
front	front	front
and	and	and
33	33	33
rear	rear	rear
.	.	.

oddly	odd	oddly
,	,	,
the	the	the
pressure	pressur	pressure
for	for	for
the	the	the
same	same	same
tire	tire	tire
on	on	on
the	the	the
t	t	t
-	-	-
3	3	3
is	is	is
listed	list	listed
at	at	at
29	29	29
psi	psi	psi
instead	instead	instead
.	.	.

anyone	anyon	anyone
know	know	know
the	the	the
reason	reason	reason
?	?	?

as	as	a
i	i	i
know	know	know
though	though	though
,	,	,
the	the	the
pressure	pressur	pressure
i	i	i
should	should	should
run	run	run
at	at	at
is	is	is
that	that	that
recommended	recommend	recommended
by	by	by
the	the	the
manufacturer	manufactur	manufacturer
of	of	of
the	the	the
new	new	new
tires	tire	tire
i	i	i
purchase	purchas	purchase
.	.	.

the	the	the
real	real	real
question	question	question
i	i	i
have	have	have
is	is	is
this	this	this
.	.	.

the	the	the
old	old	old
tires	tire	tire
that	that	that
are	are	are
on	on	on
the	the	the
bike	bike	bike
are	are	are
for	for	for
the	the	the
front	front	front
,	,	,
a	a	a
metzler	metzler	metzler
touring	tour	touring
special	special	special
,	,	,
4	4	4
