from	from	from
:	:	:
charlie@elektro.cmhnet.org	charlie@elektro.cmhnet.org	charlie@elektro.cmhnet.org
(	(	(
charlie	charli	charlie
smith	smith	smith
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
internet	internet	internet
discussion	discuss	discussion
list	list	list

organization	organ	organization
:	:	:
why	whi	why
do	do	do
you	you	you
suspect	suspect	suspect
that	that	that
?	?	?

lines	line	line
:	:	:
22	22	22

in	in	in
article	articl	article
<	<	<
1qc5f0	1qc5f0	1qc5f0
$	$	$
3ad@moe.ksu.ksu.edu	3ad@moe.ksu.ksu.edu	3ad@moe.ksu.ksu.edu
>	>	>
bparker@uafhp..uark.edu	bparker@uafhp..uark.edu	bparker@uafhp..uark.edu
(	(	(
brian	brian	brian
parker	parker	parker
)	)	)
writes	write	writes
:	:	:

>	>	>
hello	hello	hello
world	world	world
of	of	of
motorcyles	motorcyl	motorcyles
lovers	lover	lover
/	/	/
soon	soon	soon
-	-	-
to	to	to
-	-	-
be	be	be
-	-	-
lovers	lover	lover
!	!	!

>	>	>
i	i	i
have	have	have
started	start	started
a	a	a
discussion	discuss	discussion
list	list	list
on	on	on
the	the	the
internet	internet	internet
for	for	for
people	peopl	people
interested	interest	interested
in	in	in

>	>	>
talking	talk	talking
bikes	bike	bike
!	!	!

we	we	we
discuss	discuss	discus
anything	anyth	anything
and	and	and
everything	everyth	everything
.	.	.

if	if	if
you	you	you
are	are	are
interested	interest	interested
in	in	in

>	>	>
joining	join	joining
,	,	,
drop	drop	drop
me	me	me
a	a	a
line	line	line
.	.	.

since	sinc	since
it	it	it
really	realli	really
isn	isn	isn
'	'	'
t	t	t
a	a	a
'	'	'
list	list	list
'	'	'
,	,	,
what	what	what
we	we	we
do	do	do
is	is	is
if	if	if
you	you	you

>	>	>
have	have	have
a	a	a
post	post	post
,	,	,
you	you	you
send	send	send
it	it	it
to	to	to
me	me	me
and	and	and
i	i	i
distribute	distribut	distribute
it	it	it
to	to	to
everyone	everyon	everyone
.	.	.

c	c	c
'	'	'
mon	mon	mon
.	.	.
.	.	.
.	.	.
join	join	join

>	>	>
and	and	and
enjoy	enjoy	enjoy
!	!	!

on	on	on
second	second	second
thought	thought	thought
,	,	,
maybe	mayb	maybe
he	he	he
didn	didn	didn
'	'	'
t	t	t
invent	invent	invent
wreck	wreck	wreck
.	.	.
moto	moto	moto
-	-	-

he	he	he
'	'	'
s	s	s
trying	tri	trying
a	a	a
round	round	round
about	about	about
way	way	way
to	to	to
figure	figur	figure
out	out	out
the	the	the
dod	dod	dod
theme	theme	theme
song	song	song
.	.	.

one	one	one
faq	faq	faq
,	,	,
coming	come	coming
right	right	right
up	up	up
!	!	!

charlie	charli	charlie
smith	smith	smith
,	,	,
dod	dod	dod
#	#	#
0709	0709	0709
,	,	,
doh	doh	doh
#	#	#
0000000004	0000000004	0000000004
,	,	,
1kspt	1kspt	1kspt
=	=	=
22	22	22
.	.	.
85	85	85

o	o	o
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
o	o	o

there	there	there
'	'	'
s	s	s
nothing	noth	nothing
quite	quit	quite
like	like	like
the	the	the
pitter	pitter	pitter
-	-	-
patter	patter	patter
of	of	of
little	littl	little
feet	feet	foot
,	,	,
followed	follow	followed
by	by	by
the	the	the
words	word	word
"	"	"
daddy	daddi	daddy
!	!	!

why	whi	why
am	am	am
i	i	i
locked	lock	locked
outside	outsid	outside
?	?	?
"	"	"
o	o	o
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
o	o	o
