from	from	from
:	:	:
cash@convex.com	cash@convex.com	cash@convex.com
(	(	(
peter	peter	peter
cash	cash	cash
)	)	)

subject	subject	subject
:	:	:
"	"	"
liver	liver	liver
"	"	"
spots	spot	spot

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
zeppelin	zeppelin	zeppelin
.	.	.
convex	convex	convex
.	.	.
com	com	com

organization	organ	organization
:	:	:
the	the	the
instrumentality	instrument	instrumentality

x	x	x
-	-	-
disclaimer	disclaim	disclaimer
:	:	:
this	this	this
message	messag	message
was	was	wa
written	written	written
by	by	by
a	a	a
user	user	user
at	at	at
convex	convex	convex
computer	comput	computer

corp	corp	corp
.	.	.

the	the	the
opinions	opinion	opinion
expressed	express	expressed
are	are	are
those	those	those
of	of	of
the	the	the
user	user	user
and	and	and

not	not	not
necessarily	necessarili	necessarily
those	those	those
of	of	of
convex	convex	convex
.	.	.

lines	line	line
:	:	:
8	8	8

what	what	what
causes	caus	cause
those	those	those
little	littl	little
brown	brown	brown
spots	spot	spot
on	on	on
older	older	older
people	peopl	people
'	'	'
s	s	s
hands	hand	hand
?	?	?

are	are	are
they	they	they
called	call	called
"	"	"
liver	liver	liver
spots	spot	spot
"	"	"
because	becaus	because
they	they	they
'	'	'
re	re	re
sort	sort	sort
of	of	of
liver	liver	liver
-	-	-
colored	color	colored
,	,	,
or	or	or
do	do	do
they	they	they
indicate	indic	indicate
some	some	some
actual	actual	actual
liver	liver	liver
dysfunction	dysfunct	dysfunction
?	?	?

-	-	-
-	-	-

~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~

|	|	|
die	die	die
welt	welt	welt
ist	ist	ist
alles	all	alles
,	,	,
was	was	wa
zerfall	zerfal	zerfall
ist	ist	ist
.	.	.

|	|	|
peter	peter	peter
cash	cash	cash
|	|	|
(	(	(
apologies	apolog	apology
to	to	to
ludwig	ludwig	ludwig
wittgenstein	wittgenstein	wittgenstein
)	)	)
|	|	|
cash@convex.com	cash@convex.com	cash@convex.com

~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
~	~	~
