from	from	from
:	:	:
caf@omen.uucp	caf@omen.uucp	caf@omen.uucp
(	(	(
chuck	chuck	chuck
forsberg	forsberg	forsberg
wa7kgx	wa7kgx	wa7kgx
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
my	my	my
new	new	new
diet	diet	diet
-	-	-
-	-	-
>	>	>
it	it	it
works	work	work
great	great	great
!	!	!
!	!	!
!	!	!
!	!	!

organization	organ	organization
:	:	:
omen	omen	omen
technology	technolog	technology
inc	inc	inc
,	,	,
portland	portland	portland
rain	rain	rain
forest	forest	forest

lines	line	line
:	:	:
38	38	38

in	in	in
article	articl	article
<	<	<
c5wc7g.4eg@toads.pgh.pa.us	c5wc7g.4eg@toads.pgh.pa.us	c5wc7g.4eg@toads.pgh.pa.us
>	>	>
geb@cs.pitt.edu	geb@cs.pitt.edu	geb@cs.pitt.edu
(	(	(
gordon	gordon	gordon
banks	bank	bank
)	)	)
writes	write	writes
:	:	:

>	>	>
in	in	in
article	articl	article
<	<	<
1993apr22.001642.9186@omen.uucp	1993apr22.001642.9186@omen.uucp	1993apr22.001642.9186@omen.uucp
>	>	>
caf@omen.uucp	caf@omen.uucp	caf@omen.uucp
(	(	(
chuck	chuck	chuck
forsberg	forsberg	forsberg
wa7kgx	wa7kgx	wa7kgx
)	)	)
writes	write	writes
:	:	:

>	>	>

>	>	>
>	>	>
>	>	>
>	>	>
>	>	>
can	can	can
you	you	you
provide	provid	provide
a	a	a
reference	refer	reference
to	to	to
substantiate	substanti	substantiate
that	that	that
gaining	gain	gaining
back	back	back

>	>	>
>	>	>
>	>	>
>	>	>
>	>	>
the	the	the
lost	lost	lost
weight	weight	weight
does	doe	doe
not	not	not
constitute	constitut	constitute
"	"	"
weight	weight	weight
rebound	rebound	rebound
"	"	"
until	until	until
it	it	it

>	>	>
>	>	>
>	>	>
>	>	>
>	>	>
exceeds	exceed	exceeds
the	the	the
starting	start	starting
weight	weight	weight
?	?	?

or	or	or
is	is	is
this	this	this
oral	oral	oral
tradition	tradit	tradition
that	that	that

>	>	>
>	>	>
>	>	>
>	>	>
>	>	>
is	is	is
shared	share	shared
only	onli	only
among	among	among
you	you	you
obesity	obes	obesity
researchers	research	researcher
?	?	?

>	>	>
>	>	>
>	>	>
>	>	>

>	>	>
>	>	>
>	>	>
>	>	>
annals	annal	annals
of	of	of
ny	ny	ny
acad	acad	acad
.	.	.

sci	sci	sci
.	.	.

1987	1987	1987

>	>	>
>	>	>
>	>	>
>	>	>

>	>	>
>	>	>
>	>	>
hmmm	hmmm	hmmm
.	.	.

these	these	these
don	don	don
'	'	'
t	t	t
look	look	look
like	like	like
references	refer	reference
to	to	to
me	me	me
.	.	.

is	is	is
passive	passiv	passive
-	-	-
aggressive	aggress	aggressive

>	>	>
>	>	>
>	>	>
behavior	behavior	behavior
associated	associ	associated
with	with	with
weight	weight	weight
rebound	rebound	rebound
?	?	?

:	:	:
-	-	-
)	)	)

>	>	>
>	>	>

>	>	>
>	>	>
i	i	i
purposefully	purpos	purposefully
left	left	left
off	off	off
the	the	the
page	page	page
numbers	number	number
to	to	to
encourage	encourag	encourage
the	the	the
reader	reader	reader
to	to	to

>	>	>
>	>	>
study	studi	study
the	the	the
volumes	volum	volume
mentioned	mention	mentioned
,	,	,
and	and	and
benefit	benefit	benefit
therefrom	therefrom	therefrom
.	.	.

>	>	>
>	>	>

>	>	>

>	>	>
good	good	good
story	stori	story
,	,	,
chuck	chuck	chuck
,	,	,
but	but	but
it	it	it
won	won	won
'	'	'
t	t	t
wash	wash	wash
.	.	.

i	i	i
have	have	have
read	read	read
the	the	the
ny	ny	ny
acad	acad	acad
sci	sci	sci

>	>	>
one	one	one
(	(	(
and	and	and
have	have	have
it	it	it
)	)	)
.	.	.

this	this	this
am	am	am
i	i	i
couldn	couldn	couldn
'	'	'
t	t	t
find	find	find
any	ani	any
reference	refer	reference
to	to	to

>	>	>
"	"	"
weight	weight	weight
rebound	rebound	rebound
"	"	"
.	.	.

i	i	i
'	'	'
m	m	m
not	not	not
saying	say	saying
it	it	it
isn	isn	isn
'	'	'
t	t	t
there	there	there
,	,	,
but	but	but
since	sinc	since
you	you	you

>	>	>
cited	cite	cited
it	it	it
,	,	,
it	it	it
is	is	is
your	your	your
responsibility	respons	responsibility
to	to	to
show	show	show
me	me	me
where	where	where
it	it	it
is	is	is
in	in	in
there	there	there
.	.	.

>	>	>
there	there	there
is	is	is
no	no	no
index	index	index
.	.	.

i	i	i
suspect	suspect	suspect
you	you	you
overstepped	overstep	overstepped
your	your	your
knowledge	knowledg	knowledge
base	base	base
,	,	,
>	>	>
as	as	a
usual	usual	usual
.	.	.

>	>	>
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
