from	from	from
:	:	:
julie@eddie.jpl.nasa.gov	julie@eddie.jpl.nasa.gov	julie@eddie.jpl.nasa.gov
(	(	(
julie	juli	julie
kangas	kanga	kangas
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
is	is	is
msg	msg	msg
sensitivity	sensit	sensitivity
superstition	superstit	superstition
?	?	?

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
eddie	eddi	eddie
.	.	.
jpl	jpl	jpl
.	.	.
nasa	nasa	nasa
.	.	.
gov	gov	gov

organization	organ	organization
:	:	:
jet	jet	jet
propulsion	propuls	propulsion
laboratory	laboratori	laboratory
,	,	,
pasadena	pasadena	pasadena
,	,	,
ca	ca	ca

lines	line	line
:	:	:
34	34	34

in	in	in
article	articl	article
<	<	<
michael.735318247@vislab.me.iastate.edu	michael.735318247@vislab.me.iastate.edu	michael.735318247@vislab.me.iastate.edu
>	>	>
michael@iastate.edu	michael@iastate.edu	michael@iastate.edu
(	(	(
michael	michael	michael
m	m	m
.	.	.

huang	huang	huang
)	)	)
writes	write	writes
:	:	:

>	>	>
msg	msg	msg
is	is	is
common	common	common
in	in	in
many	mani	many
food	food	food
we	we	we
eat	eat	eat
,	,	,
including	includ	including
chinese	chines	chinese
(	(	(
though	though	though
some	some	some
oriental	orient	oriental

>	>	>
restaurants	restaur	restaurant
might	might	might
put	put	put
a	a	a
tad	tad	tad
too	too	too
much	much	much
in	in	in
them	them	them
)	)	)
.	.	.

i	i	i
'	'	'
ve	ve	ve
noticed	notic	noticed
that	that	that
when	when	when
i	i	i

>	>	>
go	go	go
out	out	out
and	and	and
eat	eat	eat
in	in	in
most	most	most
of	of	of
the	the	the
chinese	chines	chinese
food	food	food
restaurants	restaur	restaurant
,	,	,
i	i	i
will	will	will
usually	usual	usually
get	get	get

>	>	>
a	a	a
slight	slight	slight
headache	headach	headache
and	and	and
an	an	an
ununsual	ununsu	ununsual
thirst	thirst	thirst
afterwards	afterward	afterwards
.	.	.

this	this	this
happens	happen	happens
to	to	to
many	mani	many

>	>	>
of	of	of
my	my	my
friends	friend	friend
and	and	and
relatives	relat	relative
too	too	too
.	.	.

and	and	and
,	,	,
heh	heh	heh
,	,	,
we	we	we
eat	eat	eat
chinese	chines	chinese
food	food	food
all	all	all
the	the	the

>	>	>
time	time	time
at	at	at
home	home	home
:	:	:
)	)	)
(	(	(
but	but	but
we	we	we
don	don	don
'	'	'
t	t	t
use	use	use
msg	msg	msg
when	when	when
we	we	we
'	'	'
re	re	re
cooking	cook	cooking
for	for	for
ourselves	ourselv	ourselves
)	)	)

>	>	>

>	>	>
so	so	so
,	,	,
when	when	when
we	we	we
put	put	put
one	one	one
and	and	and
one	one	one
together	togeth	together
,	,	,
it	it	it
can	can	can
be	be	be
safely	safe	safely
assumed	assum	assumed
that	that	that

>	>	>
msg	msg	msg
may	may	may
cause	caus	cause
some	some	some
allergic	allerg	allergic
reactions	reaction	reaction
in	in	in
some	some	some
people	peopl	people
.	.	.

>	>	>

>	>	>
stick	stick	stick
with	with	with
natural	natur	natural
things	thing	thing
.	.	.

msg	msg	msg
doesn	doesn	doesn
'	'	'
t	t	t
do	do	do
body	bodi	body
any	ani	any
good	good	good
(	(	(
and	and	and
possibly	possibl	possibly

>	>	>
harms	harm	harm
,	,	,
for	for	for
that	that	that
matter	matter	matter
)	)	)
.	.	.

so	so	so
,	,	,
why	whi	why
bother	bother	bother
with	with	with
it	it	it
?	?	?

taste	tast	taste
food	food	food
as	as	a
it	it	it
should	should	should

>	>	>
be	be	be
tasted	tast	tasted
,	,	,
and	and	and
don	don	don
'	'	'
t	t	t
cloud	cloud	cloud
the	the	the
flavor	flavor	flavor
with	with	with
an	an	an
imaginary	imaginari	imaginary
cloak	cloak	cloak
of	of	of
msg	msg	msg
.	.	.

as	as	a
i	i	i
understood	understood	understood
it	it	it
,	,	,
msg	msg	msg
*	*	*
is	is	is
*	*	*
natural	natur	natural
.	.	.

isn	isn	isn
'	'	'
t	t	t
it	it	it
found	found	found
in	in	in
tomatoes	tomato	tomato
?	?	?

anyway	anyway	anyway
,	,	,
lots	lot	lot
of	of	of
people	peopl	people
are	are	are
terribly	terribl	terribly
allergic	allerg	allergic
to	to	to
lots	lot	lot
of	of	of
natural	natur	natural
things	thing	thing
;	;	;
peanuts	peanut	peanut
,	,	,
onions	onion	onion
,	,	,
tomatoes	tomato	tomato
,	,	,
milk	milk	milk
,	,	,
etc	etc	etc
.	.	.

just	just	just
because	becaus	because
something	someth	something
is	is	is
'	'	'
natural	natur	natural
'	'	'
doesn	doesn	doesn
'	'	'
t	t	t
mean	mean	mean
it	it	it
won	won	won
'	'	'
t	t	t
cause	caus	cause
problems	problem	problem
with	with	with
some	some	some
folks	folk	folk
.	.	.

as	as	a
for	for	for
how	how	how
foods	food	food
taste	tast	taste
:	:	:
if	if	if
i	i	i
'	'	'
m	m	m
not	not	not
allergic	allerg	allergic
to	to	to
msg	msg	msg
and	and	and
i	i	i
like	like	like

the	the	the
taste	tast	taste
of	of	of
it	it	it
,	,	,
why	whi	why
shouldn	shouldn	shouldn
'	'	'
t	t	t
i	i	i
use	use	use
it	it	it
?	?	?

saying	say	saying
i	i	i
shouldn	shouldn	shouldn
'	'	'
t	t	t
use	use	use
it	it	it
is	is	is
like	like	like
saying	say	saying
i	i	i
shouldn	shouldn	shouldn
'	'	'
t	t	t
eat	eat	eat
spicy	spici	spicy
food	food	food
because	becaus	because
my	my	my
neighbor	neighbor	neighbor
has	has	ha
an	an	an
ulcer	ulcer	ulcer
.	.	.

people	peopl	people
have	have	have
long	long	long
modified	modifi	modified
the	the	the
taste	tast	taste
of	of	of
food	food	food
by	by	by
additives	addit	additive
,	,	,
whether	whether	whether
they	they	they
be	be	be
chiles	chile	chile
,	,	,
black	black	black
pepper	pepper	pepper
,	,	,
salt	salt	salt
,	,	,
cream	cream	cream
sauces	sauc	sauce
,	,	,
etc	etc	etc
.	.	.

all	all	all
of	of	of
these	these	these
things	thing	thing
cloud	cloud	cloud
the	the	the
flavor	flavor	flavor
of	of	of
the	the	the
food	food	food
.	.	.

why	whi	why
do	do	do
we	we	we
bother	bother	bother
with	with	with
them	them	them
?	?	?

how	how	how
should	should	should
food	food	food
be	be	be
tasted	tast	tasted
?	?	?

isn	isn	isn
'	'	'
t	t	t
it	it	it
better	better	better
left	left	left
to	to	to
the	the	the
diner	diner	diner
?	?	?

julie	juli	julie

disclaimer	disclaim	disclaimer
:	:	:
all	all	all
opinions	opinion	opinion
here	here	here
belong	belong	belong
to	to	to
my	my	my
cat	cat	cat
and	and	and
no	no	no
one	one	one
else	els	else
