from	from	from
:	:	:
mryan@stsci.edu	mryan@stsci.edu	mryan@stsci.edu

subject	subject	subject
:	:	:
should	should	should
i	i	i
be	be	be
angry	angri	angry
at	at	at
this	this	this
doctor	doctor	doctor
?	?	?

lines	line	line
:	:	:
26	26	26

organization	organ	organization
:	:	:
space	space	space
telescope	telescop	telescope
science	scienc	science
institute	institut	institute

distribution	distribut	distribution
:	:	:
na	na	na

am	am	am
i	i	i
justified	justifi	justified
in	in	in
being	be	being
pissed	piss	pissed
off	off	off
at	at	at
this	this	this
doctor	doctor	doctor
?	?	?

last	last	last
saturday	saturday	saturday
evening	even	evening
my	my	my
6	6	6
year	year	year
old	old	old
son	son	son
cut	cut	cut
his	his	his
finger	finger	finger
badly	bad	badly
with	with	with
a	a	a
knife	knife	knife
.	.	.

i	i	i
took	took	took
him	him	him
to	to	to
a	a	a
local	local	local
"	"	"
urgent	urgent	urgent
and	and	and
general	general	general
care	care	care
"	"	"
clinic	clinic	clinic
at	at	at
5:50 pm	5:50 pm	5:50 pm
.	.	.

the	the	the
clinic	clinic	clinic
was	was	wa
open	open	open
till	till	till
6:00 pm	6:00 pm	6:00 pm
.	.	.

the	the	the
receptionist	receptionist	receptionist
went	went	went
to	to	to
the	the	the
back	back	back
and	and	and
told	told	told
the	the	the
doctor	doctor	doctor
that	that	that
we	we	we
were	were	were
there	there	there
,	,	,
and	and	and
came	came	came
back	back	back
and	and	and
told	told	told
us	us	u
the	the	the
doctor	doctor	doctor
would	would	would
not	not	not
see	see	see
us	us	u
because	becaus	because
she	she	she
had	had	had
someplace	someplac	someplace
to	to	to
go	go	go
at	at	at
6	6	6
:	:	:
00	00	00
and	and	and
did	did	did
not	not	not
want	want	want
to	to	to
be	be	be
delayed	delay	delayed
here	here	here
.	.	.

during	dure	during
the	the	the
next	next	next
few	few	few
minutes	minut	minute
,	,	,
in	in	in
response	respons	response
to	to	to
my	my	my
questions	question	question
,	,	,
with	with	with
several	sever	several
trips	trip	trip
to	to	to
the	the	the
back	back	back
room	room	room
,	,	,
the	the	the
receptionist	receptionist	receptionist
told	told	told
me	me	me
:	:	:

-	-	-
the	the	the
doctor	doctor	doctor
was	was	wa
doing	do	doing
paperwork	paperwork	paperwork
in	in	in
the	the	the
back	back	back
,	,	,
-	-	-
the	the	the
doctor	doctor	doctor
would	would	would
not	not	not
even	even	even
look	look	look
at	at	at
his	his	his
finger	finger	finger
to	to	to
advise	advis	advise
us	us	u
on	on	on
going	go	going

to	to	to
the	the	the
emergency	emerg	emergency
room	room	room
;	;	;

-	-	-
the	the	the
doctor	doctor	doctor
would	would	would
not	not	not
even	even	even
speak	speak	speak
to	to	to
me	me	me
;	;	;

-	-	-
she	she	she
would	would	would
not	not	not
tell	tell	tell
me	me	me
the	the	the
doctor	doctor	doctor
'	'	'
s	s	s
name	name	name
,	,	,
or	or	or
her	her	her
own	own	own
name	name	name
;	;	;

-	-	-
when	when	when
asked	ask	asked
who	who	who
is	is	is
in	in	in
charge	charg	charge
of	of	of
the	the	the
clinic	clinic	clinic
,	,	,
she	she	she
said	said	said
"	"	"
i	i	i
don	don	don
'	'	'
t	t	t
know	know	know
.	.	.
"	"	"

i	i	i
realize	realiz	realize
that	that	that
a	a	a
private	privat	private
clinic	clinic	clinic
is	is	is
not	not	not
the	the	the
same	same	same
as	as	a
an	an	an
emergency	emerg	emergency
room	room	room
,	,	,
but	but	but
i	i	i
was	was	wa
quite	quit	quite
angry	angri	angry
at	at	at
being	be	being
turned	turn	turned
away	away	away
because	becaus	because
the	the	the
doctor	doctor	doctor
did	did	did
not	not	not
want	want	want
to	to	to
be	be	be
bothered	bother	bothered
.	.	.

my	my	my
son	son	son
did	did	did
get	get	get
three	three	three
stitches	stitch	stitch
at	at	at
the	the	the
emergency	emerg	emergency
room	room	room
.	.	.

i	i	i
'	'	'
m	m	m
still	still	still
trying	tri	trying
to	to	to
find	find	find
out	out	out
who	who	who
is	is	is
in	in	in
charge	charg	charge
of	of	of
that	that	that
clinic	clinic	clinic
so	so	so
i	i	i
can	can	can
write	write	write
them	them	them
a	a	a
letter	letter	letter
.	.	.

we	we	we
will	will	will
certainly	certain	certainly
never	never	never
set	set	set
foot	foot	foot
in	in	in
that	that	that
clinic	clinic	clinic
again	again	again
.	.	.

-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
-	-	-
mary	mari	mary
ryan	ryan	ryan
mryan@stsci.edu	mryan@stsci.edu	mryan@stsci.edu
space	space	space
telescope	telescop	telescope
science	scienc	science
institute	institut	institute
baltimore	baltimor	baltimore
,	,	,
maryland	maryland	maryland
