from	from	from
:	:	:
mhollowa@ic.sunysb.edu	mhollowa@ic.sunysb.edu	mhollowa@ic.sunysb.edu
(	(	(
michael	michael	michael
holloway	holloway	holloway
)	)	)

subject	subject	subject
:	:	:
transplant	transplant	transplant
recipients	recipi	recipient
newsletter	newslett	newsletter
,	,	,
april	april	april
`	`	`
93	93	93
[	[	[
d	d	d
[	[	[
d	d	d
[	[	[
d	d	d
[	[	[
d	d	d
[	[	[
d	d	d
[	[	[
d	d	d
[	[	[
d	d	d
[	[	[
d	d	d
[	[	[
d	d	d
[	[	[
d	d	d
[	[	[
d	d	d
[	[	[
d	d	d
[	[	[
d	d	d
[	[	[
d	d	d
[	[	[
d	d	d
[	[	[
d	d	d
[	[	[
d	d	d
[	[	[
d	d	d
[	[	[
d	d	d
[	[	[
d	d	d
[	[	[
dinternational	dintern	dinternational
newsletter	newslett	newsletter
,	,	,
april	april	april
`	`	`
93	93	93

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
engws5	engws5	engws5
.	.	.
ic	ic	ic
.	.	.
sunysb	sunysb	sunysb
.	.	.
edu	edu	edu

organization	organ	organization
:	:	:
state	state	state
university	univers	university
of	of	of
new	new	new
york	york	york
at	at	at
stony	stoni	stony
brook	brook	brook

lines	line	line
:	:	:
180	180	180

this	this	this
will	will	will
be	be	be
the	the	the
first	first	first
of	of	of
monthly	month	monthly
postings	post	posting
of	of	of
the	the	the
newsletter	newslett	newsletter
of	of	of
the	the	the
long	long	long
island	island	island
chapter	chapter	chapter
of	of	of
the	the	the
transplant	transplant	transplant
recipients	recipi	recipient
international	intern	international
organization	organ	organization
(	(	(
trio	trio	trio
)	)	)
.	.	.

unfortunately	unfortun	unfortunately
,	,	,
i	i	i
was	was	wa
unable	unabl	unable
to	to	to
post	post	post
it	it	it
before	befor	before
the	the	the
date	date	date
of	of	of
this	this	this
month	month	month
'	'	'
s	s	s
meeting	meet	meeting
.	.	.

i	i	i
'	'	'
m	m	m
posting	post	posting
it	it	it
anyway	anyway	anyway
,	,	,
and	and	and
posting	post	posting
it	it	it
world	world	world
-	-	-
wide	wide	wide
instead	instead	instead
of	of	of
regional	region	regional
,	,	,
in	in	in
the	the	the
hopes	hope	hope
that	that	that
some	some	some
of	of	of
the	the	the
information	inform	information
may	may	may
be	be	be
useful	use	useful
or	or	or
illustrative	illustr	illustrative
.	.	.

also	also	also
,	,	,
i	i	i
hope	hope	hope
it	it	it
can	can	can
be	be	be
used	use	used
as	as	a
an	an	an
example	exampl	example
and	and	and
inspiration	inspir	inspiration
for	for	for
the	the	the
posting	post	posting
of	of	of
other	other	other
newsletters	newslett	newsletter
and	and	and
data	data	data
related	relat	related
to	to	to
organ	organ	organ
transplantation	transplant	transplantation
and	and	and
donation	donat	donation
.	.	.

mike	mike	mike

transplant	transplant	transplant
recipients	recipi	recipient
international	intern	international
organization	organ	organization
long	long	long
island	island	island
chapter	chapter	chapter
p	p	p
.	.	.
o	o	o
.	.	.
box	box	box
922	922	922
huntington	huntington	huntington
,	,	,
ny	ny	ny
11743-0922	11743-0922	11743-0922
newsletter	newslett	newsletter
516	516	516
/	/	/
421	421	421
-	-	-
3258	3258	3258

april	april	april
1993	1993	1993

volume	volum	volume
iv	iv	iv
no	no	no
.	.	.
8	8	8

next	next	next
meeting	meet	meeting

the	the	the
next	next	next
meeting	meet	meeting
is	is	is
wednesday	wednesday	wednesday
april	april	april
14	14	14
at	at	at
8	8	8
pm	pm	pm
at	at	at
the	the	the
knights	knight	knight
of	of	of
columbus	columbus	columbus
emerald	emerald	emerald
manor	manor	manor
,	,	,
517	517	517
uniondale	uniondal	uniondale
avenue	avenu	avenue
in	in	in
uniondale	uniondal	uniondale
.	.	.

our	our	our
guest	guest	guest
speaker	speaker	speaker
will	will	will
be	be	be
dr. lewis	dr. lewi	dr. lewis
teperman	teperman	teperman
.	.	.

dr. teperman	dr. teperman	dr. teperman
trained	train	trained
in	in	in
pittsburgh	pittsburgh	pittsburgh
under	under	under
dr. starzl	dr. starzl	dr. starzl
and	and	and
is	is	is
now	now	now
the	the	the
assistant	assist	assistant
director	director	director
of	of	of
the	the	the
liver	liver	liver
transplant	transplant	transplant
program	program	program
at	at	at
new	new	new
york	york	york
university	univers	university
medical	medic	medical
center	center	center
.	.	.

dr. teperman	dr. teperman	dr. teperman
will	will	will
discuss	discuss	discus
current	current	current
trends	trend	trend
in	in	in
transplantation	transplant	transplantation
and	and	and
treatment	treatment	treatment
and	and	and
will	will	will
answer	answer	answer
questions	question	question
.	.	.

he	he	he
is	is	is
a	a	a
long	long	long
time	time	time
friend	friend	friend
of	of	of
trio	trio	trio
,	,	,
surgeon	surgeon	surgeon
to	to	to
many	mani	many
of	of	of
our	our	our
members	member	member
,	,	,
and	and	and
always	alway	always
a	a	a
gracious	gracious	gracious
and	and	and
delightful	delight	delightful
guest	guest	guest
.	.	.

it	it	it
is	is	is
sure	sure	sure
to	to	to
be	be	be
a	a	a
very	veri	very
informative	inform	informative
,	,	,
interesting	interest	interesting
and	and	and
engaging	engag	engaging
evening	even	evening
.	.	.

our	our	our
hospitality	hospit	hospitality
committee	committe	committee
,	,	,
bette	bett	bette
and	and	and
vito	vito	vito
suglia	suglia	suglia
and	and	and
jim	jim	jim
spence	spenc	spence
will	will	will
be	be	be
well	well	well
prepared	prepar	prepared
,	,	,
and	and	and
at	at	at
last	last	last
the	the	the
weather	weather	weather
should	should	should
be	be	be
cooperative	cooper	cooperative
.	.	.

we	we	we
hope	hope	hope
to	to	to
see	see	see
a	a	a
very	veri	very
large	larg	large
gathering	gather	gathering
to	to	to
welcome	welcom	welcome
dr. teperman	dr. teperman	dr. teperman
.	.	.

wednesday	wednesday	wednesday
april	april	april
14	14	14
k	k	k
of	of	of
c	c	c
uniondale	uniondal	uniondale

last	last	last
meeting	meet	meeting

it	it	it
has	has	ha
been	been	been
noted	note	noted
here	here	here
before	befor	before
that	that	that
the	the	the
long	long	long
island	island	island
chapter	chapter	chapter
of	of	of
trio	trio	trio
has	has	ha
extraordinary	extraordinari	extraordinary
power	power	power
in	in	in
predicting	predict	predicting
bad	bad	bad
weather	weather	weather
,	,	,
being	be	being
able	abl	able
to	to	to
forecast	forecast	forecast
rain	rain	rain
,	,	,
sleet	sleet	sleet
and	and	and
snow	snow	snow
fully	fulli	fully
a	a	a
month	month	month
in	in	in
advance	advanc	advance
.	.	.

no	no	no
tv	tv	tv
weatherman	weatherman	weatherman
can	can	can
match	match	match
us	us	u
.	.	.

this	this	this
time	time	time
we	we	we
not	not	not
only	onli	only
scored	score	scored
again	again	again
,	,	,
but	but	but
we	we	we
were	were	were
also	also	also
able	abl	able
to	to	to
disable	disabl	disable
the	the	the
long	long	long
island	island	island
railroad	railroad	railroad
,	,	,
making	make	making
travel	travel	travel
really	realli	really
difficult	difficult	difficult
.	.	.

none	none	none
the	the	the
less	less	less
,	,	,
many	mani	many
braved	brave	braved
the	the	the
snow	snow	snow
and	and	and
we	we	we
had	had	had
an	an	an
interesting	interest	interesting
meeting	meet	meeting
and	and	and
good	good	good
conversation	convers	conversation
.	.	.

our	our	our
scheduled	schedul	scheduled
speaker	speaker	speaker
,	,	,
mrs	mrs	mr
.	.	.

elizabeth	elizabeth	elizabeth
linnehan	linnehan	linnehan
,	,	,
a	a	a
professional	profession	professional
nutritionist	nutritionist	nutritionist
,	,	,
had	had	had
a	a	a
family	famili	family
emergency	emerg	emergency
and	and	and
was	was	wa
not	not	not
able	abl	able
to	to	to
attend	attend	attend
.	.	.

she	she	she
hope	hope	hope
she	she	she
will	will	will
be	be	be
with	with	with
us	us	u
in	in	in
the	the	the
fall	fall	fall
to	to	to
discuss	discuss	discus
diet	diet	diet
and	and	and
medications	medic	medication
.	.	.

however	howev	however
,	,	,
ms. jennifer	ms. jennif	ms. jennifer
friedman	friedman	friedman
,	,	,
an	an	an
image	imag	image
consultant	consult	consultant
and	and	and
sister	sister	sister
of	of	of
a	a	a
liver	liver	liver
transplant	transplant	transplant
recipient	recipi	recipient
was	was	wa
kind	kind	kind
enough	enough	enough
to	to	to
step	step	step
in	in	in
on	on	on
very	veri	very
short	short	short
notice	notic	notice
.	.	.

ms. friedman	ms. friedman	ms. friedman
gave	gave	gave
us	us	u
a	a	a
lot	lot	lot
of	of	of
good	good	good
advice	advic	advice
about	about	about
choosing	choos	choosing
clothes	cloth	clothes
and	and	and
makeup	makeup	makeup
,	,	,

(	(	(
even	even	even
a	a	a
bit	bit	bit
for	for	for
men	men	men
)	)	)
to	to	to
help	help	help
us	us	u
look	look	look
well	well	well
and	and	and
healthy	healthi	healthy
and	and	and
to	to	to
minimize	minim	minimize
some	some	some
of	of	of
the	the	the
cosmetic	cosmet	cosmetic
effects	effect	effect
of	of	of
some	some	some
of	of	of
the	the	the
medicine	medicin	medicine
and	and	and
drugs	drug	drug
we	we	we
take	take	take
.	.	.

we	we	we
are	are	are
most	most	most
grateful	grate	grateful
to	to	to
jennifer	jennif	jennifer
and	and	and
thank	thank	thank
her	her	her
for	for	for
an	an	an
entertaining	entertain	entertaining
evening	even	evening
.	.	.

annual	annual	annual
meeting	meet	meeting

in	in	in
addition	addit	addition
to	to	to
welcoming	welcom	welcoming
dr. teperman	dr. teperman	dr. teperman
,	,	,
the	the	the
april	april	april
meeting	meet	meeting
is	is	is
also	also	also
the	the	the
annual	annual	annual
meeting	meet	meeting
of	of	of
the	the	the
chapter	chapter	chapter
.	.	.

this	this	this
is	is	is
the	the	the
official	offici	official
notice	notic	notice
of	of	of
the	the	the
meeting	meet	meeting
as	as	a
required	requir	required
by	by	by
our	our	our
by	by	by
-	-	-
laws	law	law
.	.	.

the	the	the
main	main	main
purpose	purpos	purpose
of	of	of
the	the	the
meeting	meet	meeting
is	is	is
to	to	to
review	review	review
the	the	the
past	past	past
year	year	year
,	,	,
solicit	solicit	solicit
member	member	member
views	view	view
and	and	and
ideas	idea	idea
for	for	for
better	better	better
ways	way	way
to	to	to
meet	meet	meet
their	their	their
needs	need	need
,	,	,
and	and	and
to	to	to
elect	elect	elect
members	member	member
of	of	of
the	the	the
board	board	board
of	of	of
directors	director	director
for	for	for
the	the	the
coming	come	coming
two	two	two
year	year	year
term	term	term
.	.	.

the	the	the
nominating	nomin	nominating
committee	committe	committee
has	has	ha
prepared	prepar	prepared
the	the	the
following	follow	following
slate	slate	slate
for	for	for
the	the	the
board	board	board
.	.	.

anne	ann	anne
(	(	(
liver	liver	liver
recipient	recipi	recipient
)	)	)
and	and	and
don	don	don
treffeisen	treffeisen	treffeisen

robert	robert	robert
