from	from	from
:	:	:
mlee@post.royalroads.ca	mlee@post.royalroads.ca	mlee@post.royalroads.ca
(	(	(
malcolm	malcolm	malcolm
lee	lee	lee
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
a	a	a
kind	kind	kind
and	and	and
loving	love	loving
god	god	god
!	!	!
!	!	!

organization	organ	organization
:	:	:
royal	royal	royal
roads	road	road
military	militari	military
college	colleg	college
,	,	,
victoria	victoria	victoria
,	,	,
b	b	b
.	.	.
c	c	c
.	.	.

lines	line	line
:	:	:
32	32	32

in	in	in
article	articl	article
<	<	<
sandvik-200493235610@sandvik-kent.apple.com	sandvik-200493235610@sandvik-kent.apple.com	sandvik-200493235610@sandvik-kent.apple.com
>	>	>
,	,	,
sandvik@newton.apple.com	sandvik@newton.apple.com	sandvik@newton.apple.com
(	(	(
kent	kent	kent
sandvik	sandvik	sandvik
)	)	)
writes	write	writes
:	:	:

|	|	|
>	>	>
in	in	in
article	articl	article
<	<	<
1993apr20.143754.643@ra.royalroads.ca	1993apr20.143754.643@ra.royalroads.ca	1993apr20.143754.643@ra.royalroads.ca
>	>	>
,	,	,
mlee@post.royalroads.ca	mlee@post.royalroads.ca	mlee@post.royalroads.ca

|	|	|
>	>	>
(	(	(
malcolm	malcolm	malcolm
lee	lee	lee
)	)	)
wrote	wrote	wrote
:	:	:

|	|	|
>	>	>
>	>	>
i	i	i
understand	understand	understand
and	and	and
sympathize	sympath	sympathize
with	with	with
your	your	your
pain	pain	pain
.	.	.

what	what	what
happened	happen	happened
in	in	in
waco	waco	waco
was	was	wa
a	a	a
very	veri	very

|	|	|
>	>	>
>	>	>
sad	sad	sad
tradgedy	tradgedi	tradgedy
.	.	.

don	don	don
'	'	'
t	t	t
take	take	take
it	it	it
out	out	out
on	on	on
us	us	u
christians	christian	christian
though	though	though
.	.	.

the	the	the
branch	branch	branch

|	|	|
>	>	>
>	>	>
davidians	davidian	davidians
were	were	were
not	not	not
an	an	an
organized	organ	organized
religion	religion	religion
.	.	.

they	they	they
were	were	were
a	a	a
cult	cult	cult
led	led	led
by	by	by
a	a	a
ego	ego	ego
-	-	-
maniac	maniac	maniac

|	|	|
>	>	>
>	>	>
cult	cult	cult
leader	leader	leader
.	.	.

the	the	the
christian	christian	christian
faith	faith	faith
stands	stand	stand
only	onli	only
on	on	on
the	the	the
shoulders	shoulder	shoulder
of	of	of
one	one	one
man	man	man
,	,	,
|	|	|
>	>	>
>	>	>
the	the	the
lord	lord	lord
of	of	of
lords	lord	lord
and	and	and
king	king	king
of	of	of
kings	king	king
,	,	,
jesus	jesus	jesus
christ	christ	christ
.	.	.

btw	btw	btw
,	,	,
david	david	david
koresh	koresh	koresh
was	was	wa
not	not	not

|	|	|
>	>	>
>	>	>
jesus	jesus	jesus
christ	christ	christ
as	as	a
he	he	he
claimed	claim	claimed
.	.	.

|	|	|
>	>	>

|	|	|
>	>	>
the	the	the
interesting	interest	interesting
notion	notion	notion
is	is	is
that	that	that
(	(	(
i	i	i
watched	watch	watched
tv	tv	tv
tonight	tonight	tonight
)	)	)
koresh	koresh	koresh
never	never	never

|	|	|
>	>	>
claimed	claim	claimed
officially	offici	officially
to	to	to
be	be	be
jesus	jesus	jesus
christ	christ	christ
.	.	.

his	his	his
believers	believ	believer
hoped	hope	hoped
that	that	that

|	|	|
>	>	>
he	he	he
would	would	would
be	be	be
,	,	,
but	but	but
he	he	he
never	never	never
took	took	took
this	this	this
standpoint	standpoint	standpoint
himself	himself	himself
.	.	.

|	|	|
>	>	>

|	|	|
>	>	>
he	he	he
was	was	wa
more	more	more
interested	interest	interested
in	in	in
breaking	break	breaking
the	the	the
seven	seven	seven
seals	seal	seal
of	of	of
revelation	revel	revelation
,	,	,
|	|	|
>	>	>
and	and	and
make	make	make
sure	sure	sure
that	that	that
armageddon	armageddon	armageddon
would	would	would
start	start	start
.	.	.

well	well	well
it	it	it
did	did	did
,	,	,
and	and	and
19	19	19

|	|	|
>	>	>
children	children	child
died	die	died
,	,	,
and	and	and
no	no	no
god	god	god
saved	save	saved
them	them	them
.	.	.

|	|	|
>	>	>

|	|	|
>	>	>
kent	kent	kent

|	|	|
>	>	>
-	-	-
-	-	-
-	-	-

|	|	|
>	>	>
sandvik@newton.apple.com	sandvik@newton.apple.com	sandvik@newton.apple.com
.	.	.

alink	alink	alink
:	:	:
ksand	ksand	ksand
-	-	-
-	-	-
private	privat	private
activities	activ	activity
on	on	on
the	the	the
net	net	net
.	.	.

and	and	and
does	doe	doe
it	it	it
not	not	not
say	say	say
in	in	in
scripture	scriptur	scripture
that	that	that
no	no	no
man	man	man
knows	know	know
the	the	the
hour	hour	hour
of	of	of
his	his	his
coming	come	coming
,	,	,
not	not	not
even	even	even
the	the	the
angels	angel	angel
in	in	in
heaven	heaven	heaven
but	but	but
only	onli	only
the	the	the
father	father	father
himself	himself	himself
?	?	?

dk	dk	dk
was	was	wa
trying	tri	trying
to	to	to
play	play	play
god	god	god
by	by	by
breaking	break	breaking
the	the	the
seals	seal	seal
himself	himself	himself
.	.	.

dk	dk	dk
killed	kill	killed
himself	himself	himself
and	and	and
as	as	a
many	mani	many
of	of	of
his	his	his
followers	follow	follower
as	as	a
he	he	he
could	could	could
.	.	.

btw	btw	btw
,	,	,
god	god	god
did	did	did
save	save	save
the	the	the
children	children	child
.	.	.

they	they	they
are	are	are
in	in	in
heaven	heaven	heaven
,	,	,
a	a	a
far	far	far
better	better	better
place	place	place
.	.	.

how	how	how
do	do	do
i	i	i
know	know	know
?	?	?

by	by	by
faith	faith	faith
.	.	.

god	god	god
be	be	be
with	with	with
you	you	you
,	,	,
malcolm	malcolm	malcolm
lee	lee	lee
:	:	:
)	)	)
