subject	subject	subject
:	:	:
re	re	re
:	:	:
christians	christian	christian
above	abov	above
the	the	the
law	law	law
?	?	?

was	was	wa
clarification	clarif	clarification
of	of	of
pe	pe	pe
from	from	from
:	:	:
nunnally@acs.harding.edu	nunnally@acs.harding.edu	nunnally@acs.harding.edu
(	(	(
john	john	john
nunnally	nunnal	nunnally
)	)	)
distribution	distribut	distribution
:	:	:
world	world	world
organization	organ	organization
:	:	:
harding	hard	harding
university	univers	university
,	,	,
searcy	searci	searcy
,	,	,
ar	ar	ar
nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
acs	ac	ac
.	.	.
harding	hard	harding
.	.	.
edu	edu	edu
x	x	x
-	-	-
news	news	news
-	-	-
reader	reader	reader
:	:	:
vms	vms	vms
news	news	news
1	1	1
.	.	.
24in	24in	24in
-	-	-
reply	repli	reply
-	-	-
to	to	to
:	:	:
pharvey@quack.kfu.com	pharvey@quack.kfu.com	pharvey@quack.kfu.com
'	'	'
s	s	s
message	messag	message
of	of	of
18	18	18
apr	apr	apr
1993	1993	1993
18	18	18
:	:	:
31	31	31
:	:	:
38	38	38
utclines	utclin	utclines
:	:	:
87	87	87
lines	line	line
:	:	:
87	87	87

>	>	>
when	when	when
are	are	are
we	we	we
going	go	going
to	to	to
hear	hear	hear
a	a	a
christian	christian	christian
answer	answer	answer
to	to	to
this	this	this
question	question	question
?	?	?

>	>	>

>	>	>
in	in	in
paraphrase	paraphras	paraphrase
:	:	:

>	>	>

>	>	>
on	on	on
what	what	what
or	or	or
whose	whose	whose
authority	author	authority
do	do	do
christians	christian	christian
proclaim	proclaim	proclaim
that	that	that
they	they	they

>	>	>
are	are	are
above	abov	above
the	the	the
law	law	law
and	and	and
above	abov	above
the	the	the
prophets	prophet	prophet
(	(	(
7	7	7
major	major	major
and	and	and
12	12	12
minor	minor	minor
)	)	)
and	and	and
not	not	not

>	>	>
accountable	account	accountable
to	to	to
the	the	the
ten	ten	ten
commandments	command	commandment
of	of	of
which	which	which
jesus	jesus	jesus
clearly	clear	clearly
spoke	spoke	spoke
his	his	his
opinion	opinion	opinion

>	>	>
in	in	in
matthew	matthew	matthew
5	5	5
:	:	:
14	14	14
-	-	-
19	19	19
?	?	?

what	what	what
is	is	is
the	the	the
source	sourc	source
of	of	of
this	this	this
pseudo	pseudo	pseudo
-	-	-
doctrine	doctrin	doctrine
?	?	?

who	who	who
is	is	is

>	>	>
the	the	the
pseudo	pseudo	pseudo
-	-	-
teacher	teacher	teacher
?	?	?

who	who	who
is	is	is
the	the	the
great	great	great
deceiver	deceiv	deceiver
?	?	?

ok	ok	ok
,	,	,
here	here	here
'	'	'
s	s	s
at	at	at
least	least	least
one	one	one
christian	christian	christian
'	'	'
s	s	s
answer	answer	answer
:	:	:

jesus	jesus	jesus
was	was	wa
a	a	a
jew	jew	jew
,	,	,
not	not	not
a	a	a
christian	christian	christian
.	.	.

in	in	in
this	this	this
context	context	context
matthew	matthew	matthew
5	5	5
:	:	:
14	14	14
-	-	-
19	19	19
makes	make	make

sense	sens	sense
.	.	.

matt	matt	matt
5	5	5
:	:	:
