from	from	from
:	:	:
mlee@post.royalroads.ca	mlee@post.royalroads.ca	mlee@post.royalroads.ca
(	(	(
malcolm	malcolm	malcolm
lee	lee	lee
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
a	a	a
kind	kind	kind
and	and	and
loving	love	loving
god	god	god
!	!	!
!	!	!

organization	organ	organization
:	:	:
royal	royal	royal
roads	road	road
military	militari	military
college	colleg	college
,	,	,
victoria	victoria	victoria
,	,	,
b	b	b
.	.	.
c	c	c
.	.	.

lines	line	line
:	:	:
39	39	39

in	in	in
article	articl	article
<	<	<
sandvik-190493200858@sandvik-kent.apple.com	sandvik-190493200858@sandvik-kent.apple.com	sandvik-190493200858@sandvik-kent.apple.com
>	>	>
,	,	,
sandvik@newton.apple.com	sandvik@newton.apple.com	sandvik@newton.apple.com
(	(	(
kent	kent	kent
sandvik	sandvik	sandvik
)	)	)
writes	write	writes
:	:	:

|	|	|
>	>	>
in	in	in
article	articl	article
<	<	<
1993apr19.165717.25790@ra.royalroads.ca	1993apr19.165717.25790@ra.royalroads.ca	1993apr19.165717.25790@ra.royalroads.ca
>	>	>
,	,	,
|	|	|
>	>	>
mlee@post.royalroads.ca	mlee@post.royalroads.ca	mlee@post.royalroads.ca
(	(	(
malcolm	malcolm	malcolm
lee	lee	lee
)	)	)
wrote	wrote	wrote
:	:	:

|	|	|
>	>	>
>	>	>

|	|	|
>	>	>
>	>	>
it	it	it
is	is	is
true	true	true
what	what	what
you	you	you
stated	state	stated
above	abov	above
:	:	:
jesus	jesus	jesus
'	'	'
saving	save	saving
grace	grace	grace
is	is	is
available	avail	available
to	to	to

|	|	|
>	>	>
>	>	>
everyone	everyon	everyone
,	,	,
not	not	not
just	just	just
jews	jew	jew
.	.	.

in	in	in
other	other	other
words	word	word
,	,	,
everyone	everyon	everyone
can	can	can
have	have	have
salvation	salvat	salvation
but	but	but

|	|	|
>	>	>
>	>	>
not	not	not
everyone	everyon	everyone
will	will	will
.	.	.

this	this	this
option	option	option
is	is	is
now	now	now
open	open	open
to	to	to
people	peopl	people
other	other	other
than	than	than
just	just	just

|	|	|
>	>	>
>	>	>
jews	jew	jew
.	.	.

of	of	of
course	cours	course
,	,	,
if	if	if
the	the	the
jews	jew	jew
don	don	don
'	'	'
t	t	t
accept	accept	accept
the	the	the
deity	deiti	deity
of	of	of
christ	christ	christ
,	,	,
i	i	i
would	would	would

|	|	|
>	>	>
>	>	>
hardly	hard	hardly
expect	expect	expect
them	them	them
to	to	to
accept	accept	accept
anything	anyth	anything
that	that	that
christ	christ	christ
said	said	said
.	.	.

but	but	but
i	i	i
don	don	don
'	'	'
t	t	t
feel	feel	feel

|	|	|
>	>	>
>	>	>
any	ani	any
animosity	animos	animosity
towards	toward	towards
them	them	them
.	.	.

even	even	even
though	though	though
they	they	they
persecuted	persecut	persecuted
jesus	jesus	jesus
and	and	and
his	his	his

|	|	|
>	>	>
>	>	>
disciples	discipl	disciple
and	and	and
eventually	eventu	eventually
crucified	crucifi	crucified
him	him	him
,	,	,
i	i	i
bear	bear	bear
them	them	them
no	no	no
ill	ill	ill
will	will	will
.	.	.

if	if	if
anything	anyth	anything
,	,	,
|	|	|
>	>	>
>	>	>
i	i	i
feel	feel	feel
pity	piti	pity
for	for	for
them	them	them
.	.	.

jesus	jesus	jesus
had	had	had
to	to	to
die	die	die
to	to	to
pay	pay	pay
the	the	the
price	price	price
for	for	for
our	our	our
sins	sin	sin
and	and	and

|	|	|
>	>	>
>	>	>
so	so	so
the	the	the
jews	jew	jew
were	were	were
merely	mere	merely
fulfilling	fulfil	fulfilling
prophesy	prophesi	prophesy
.	.	.

jesus	jesus	jesus
knew	knew	knew
he	he	he
had	had	had
to	to	to
die	die	die
even	even	even

|	|	|
>	>	>
>	>	>
before	befor	before
he	he	he
began	began	began
his	his	his
ministry	ministri	ministry
.	.	.

that	that	that
demonstrates	demonstr	demonstrates
the	the	the
great	great	great
depth	depth	depth
of	of	of
his	his	his
love	love	love

|	|	|
>	>	>
>	>	>
for	for	for
us	us	u
.	.	.

|	|	|
>	>	>

|	|	|
>	>	>
jesus	jesus	jesus
certainly	certain	certainly
demonstrated	demonstr	demonstrated
the	the	the
great	great	great
depth	depth	depth
of	of	of
his	his	his
love	love	love
for	for	for
the	the	the

|	|	|
>	>	>
children	children	child
who	who	who
died	die	died
today	today	today
at	at	at
the	the	the
davidian	davidian	davidian
complex	complex	complex
.	.	.

|	|	|
>	>	>

|	|	|
>	>	>
sorry	sorri	sorry
,	,	,
but	but	but
the	the	the
events	event	event
today	today	today
made	made	made
me	me	me
even	even	even
more	more	more
negative	negat	negative
concering	concer	concering

|	|	|
>	>	>
organized	organ	organized
religion	religion	religion
.	.	.

|	|	|
>	>	>

i	i	i
understand	understand	understand
and	and	and
sympathize	sympath	sympathize
with	with	with
your	your	your
pain	pain	pain
.	.	.

what	what	what
happened	happen	happened
in	in	in
waco	waco	waco
was	was	wa
a	a	a
very	veri	very
sad	sad	sad
tradgedy	tradgedi	tradgedy
.	.	.

don	don	don
'	'	'
t	t	t
take	take	take
it	it	it
out	out	out
on	on	on
us	us	u
christians	christian	christian
though	though	though
.	.	.

the	the	the
branch	branch	branch
davidians	davidian	davidians
were	were	were
not	not	not
an	an	an
organized	organ	organized
religion	religion	religion
.	.	.

they	they	they
were	were	were
a	a	a
cult	cult	cult
led	led	led
by	by	by
a	a	a
ego	ego	ego
-	-	-
maniac	maniac	maniac
cult	cult	cult
leader	leader	leader
.	.	.

the	the	the
christian	christian	christian
faith	faith	faith
stands	stand	stand
only	onli	only
on	on	on
the	the	the
shoulders	shoulder	shoulder
of	of	of
one	one	one
man	man	man
,	,	,
the	the	the
lord	lord	lord
of	of	of
lords	lord	lord
and	and	and
king	king	king
of	of	of
kings	king	king
,	,	,
jesus	jesus	jesus
christ	christ	christ
.	.	.

btw	btw	btw
,	,	,
david	david	david
koresh	koresh	koresh
was	was	wa
not	not	not
jesus	jesus	jesus
christ	christ	christ
as	as	a
he	he	he
claimed	claim	claimed
.	.	.

god	god	god
be	be	be
with	with	with
you	you	you
,	,	,
malcolm	malcolm	malcolm
lee	lee	lee
:	:	:
)	)	)

|	|	|
>	>	>
cheers	cheer	cheer
,	,	,
|	|	|
>	>	>
kent	kent	kent

|	|	|
>	>	>
-	-	-
-	-	-
-	-	-

|	|	|
>	>	>
sandvik@newton.apple.com	sandvik@newton.apple.com	sandvik@newton.apple.com
.	.	.

alink	alink	alink
:	:	:
ksand	ksand	ksand
-	-	-
-	-	-
private	privat	private
activities	activ	activity
on	on	on
the	the	the
net	net	net
.	.	.
