from	from	from
:	:	:
decay@cbnewsj.cb.att.com	decay@cbnewsj.cb.att.com	decay@cbnewsj.cb.att.com
(	(	(
dean	dean	dean
.	.	.
kaflowitz	kaflowitz	kaflowitz
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
spreading	spread	spreading
christianity	christian	christianity
(	(	(
re	re	re
:	:	:
christian	christian	christian
extremist	extremist	extremist
kills	kill	kill
doctor	doctor	doctor
)	)	)

organization	organ	organization
:	:	:
at	at	at
&	&	&
t	t	t

distribution	distribut	distribution
:	:	:
na	na	na

lines	line	line
:	:	:
29	29	29

in	in	in
article	articl	article
<	<	<
c51pua.k2u@mailer.cc.fsu.edu	c51pua.k2u@mailer.cc.fsu.edu	c51pua.k2u@mailer.cc.fsu.edu
>	>	>
,	,	,
dlecoint@garnet.acns.fsu.edu	dlecoint@garnet.acns.fsu.edu	dlecoint@garnet.acns.fsu.edu
(	(	(
darius_lecointe	darius_lecoint	darius_lecointe
)	)	)
writes	write	writes
:	:	:

>	>	>
"	"	"
david	david	david
r	r	r
.	.	.

sacco	sacco	sacco
"	"	"
<	<	<
dsav+@andrew.cmu.edu	dsav+@andrew.cmu.edu	dsav+@andrew.cmu.edu
>	>	>
writes	write	writes
:	:	:

>	>	>
>	>	>
not	not	not
to	to	to
be	be	be
too	too	too
snide	snide	snide
about	about	about
it	it	it
,	,	,
but	but	but
i	i	i
think	think	think
this	this	this
christianity	christian	christianity
must	must	must

>	>	>
>	>	>
be	be	be
a	a	a
very	veri	very
convenient	conveni	convenient
religion	religion	religion
,	,	,
very	veri	very
maliable	maliabl	maliable
and	and	and
suitable	suitabl	suitable
for	for	for

>	>	>
>	>	>
any	ani	any
occassion	occass	occassion
since	sinc	since
it	it	it
seems	seem	seems
one	one	one
can	can	can
take	take	take
it	it	it
any	ani	any
way	way	way
one	one	one
wants	want	want

>	>	>
>	>	>
to	to	to
go	go	go
with	with	with
it	it	it
and	and	and
follow	follow	follow
whichever	whichev	whichever
bits	bit	bit
one	one	one
pleases	pleas	pleases
and	and	and

>	>	>
>	>	>
reinterpret	reinterpret	reinterpret
the	the	the
bits	bit	bit
that	that	that
don	don	don
'	'	'
t	t	t
match	match	match
with	with	with
one	one	one
'	'	'
s	s	s
desires	desir	desire
.	.	.

it	it	it

>	>	>
>	>	>
is	is	is
,	,	,
in	in	in
fact	fact	fact
,	,	,
so	so	so
convenient	conveni	convenient
that	that	that
,	,	,
were	were	were
i	i	i
capable	capabl	capable
of	of	of
believing	believ	believing

>	>	>
>	>	>
in	in	in
a	a	a
god	god	god
,	,	,
i	i	i
might	might	might
consider	consid	consider
going	go	going
for	for	for
some	some	some
brand	brand	brand
of	of	of
christianity	christian	christianity
.	.	.

>	>	>
>	>	>
the	the	the
only	onli	only
difficulty	difficulti	difficulty
left	left	left
then	then	then
,	,	,
of	of	of
course	cours	course
,	,	,
is	is	is
picking	pick	picking
which	which	which
sect	sect	sect

>	>	>
>	>	>
to	to	to
join	join	join
.	.	.

there	there	there
are	are	are
just	just	just
so	so	so
many	mani	many
.	.	.

>	>	>
>	>	>

>	>	>
>	>	>
dean	dean	dean
kaflowitz	kaflowitz	kaflowitz

>	>	>
>	>	>

>	>	>
>	>	>
yes	yes	yes
,	,	,
christianity	christian	christianity
is	is	is
convenient	conveni	convenient
.	.	.

following	follow	following
the	the	the
teachings	teach	teaching
of	of	of
jesus	jesus	jesus

>	>	>
>	>	>
christ	christ	christ
and	and	and
the	the	the
ten	ten	ten
commandments	command	commandment
is	is	is
convenient	conveni	convenient
.	.	.

trying	tri	trying
to	to	to
love	love	love
in	in	in
a	a	a

>	>	>
>	>	>
hateful	hate	hateful
world	world	world
is	is	is
convenient	conveni	convenient
.	.	.

turning	turn	turning
the	the	the
other	other	other
cheek	cheek	cheek
is	is	is
convenient	conveni	convenient
.	.	.

so	so	so

>	>	>
>	>	>
convenient	conveni	convenient
that	that	that
it	it	it
is	is	is
burdensome	burdensom	burdensome
at	at	at
times	time	time
.	.	.

>	>	>

>	>	>
some	some	some
christians	christian	christian
take	take	take
a	a	a
10	10	10
%	%	%
discount	discount	discount
off	off	off
the	the	the
ten	ten	ten
commandments	command	commandment
.	.	.

sunday	sunday	sunday

>	>	>
cannot	cannot	cannot
be	be	be
substituted	substitut	substituted
for	for	for
the	the	the
sabbath	sabbath	sabbath
.	.	.

make	make	make
that	that	that
20	20	20
%	%	%
.	.	.

where	where	where
did	did	did
i	i	i
see	see	see
that	that	that
poll	poll	poll
recently	recent	recently
about	about	about
the	the	the
very	veri	very
religious	religi	religious
and	and	and
adultery	adulteri	adultery
?	?	?

was	was	wa
it	it	it
this	this	this
newsgroup	newsgroup	newsgroup
or	or	or
alt	alt	alt
.	.	.
atheism	atheism	atheism
or	or	or
some	some	some
other	other	other
place	place	place
?	?	?

dean	dean	dean
kaflowitz	kaflowitz	kaflowitz
