from	from	from
:	:	:
system@kalki33.lakes.trenton.sc.us	system@kalki33.lakes.trenton.sc.us	system@kalki33.lakes.trenton.sc.us
(	(	(
kalki	kalki	kalki
dasa	dasa	dasa
)	)	)

subject	subject	subject
:	:	:
bhagavad	bhagavad	bhagavad
-	-	-
gita	gita	gita
2	2	2
.	.	.
44	44	44

organization	organ	organization
:	:	:
kalki	kalki	kalki
'	'	'
s	s	s
infoline	infolin	infoline
bbs	bbs	bb
,	,	,
aiken	aiken	aiken
,	,	,
sc	sc	sc
,	,	,
usa	usa	usa

lines	line	line
:	:	:
42	42	42

text	text	text
44	44	44

bhogaisvarya	bhogaisvarya	bhogaisvarya
-	-	-
prasaktanam	prasaktanam	prasaktanam

tayapahrta	tayapahrta	tayapahrta
-	-	-
cetasam	cetasam	cetasam

vyavasayatmika	vyavasayatmika	vyavasayatmika
buddhih	buddhih	buddhih

samadhau	samadhau	samadhau
na	na	na
vidhiyate	vidhiy	vidhiyate

bhoga	bhoga	bhoga
-	-	-
-	-	-
to	to	to
material	materi	material
enjoyment	enjoy	enjoyment
;	;	;
aisvarya	aisvarya	aisvarya
-	-	-
-	-	-
and	and	and
opulence	opul	opulence
;	;	;
prasaktanam	prasaktanam	prasaktanam
-	-	-
-	-	-
for	for	for
those	those	those
who	who	who
are	are	are
attached	attach	attached
;	;	;
taya	taya	taya
-	-	-
-	-	-
by	by	by
such	such	such
things	thing	thing
;	;	;
apahrta	apahrta	apahrta
-	-	-
cetasam	cetasam	cetasam
-	-	-
-	-	-
bewildered	bewild	bewildered
in	in	in
mind	mind	mind
;	;	;
vyavasaya	vyavasaya	vyavasaya
-	-	-
atmika	atmika	atmika
-	-	-
-	-	-
fixed	fix	fixed
in	in	in
determination	determin	determination
;	;	;
buddhih	buddhih	buddhih
-	-	-
-	-	-
devotional	devot	devotional
service	servic	service
to	to	to
the	the	the
lord	lord	lord
;	;	;
samadhau	samadhau	samadhau
-	-	-
-	-	-
in	in	in
the	the	the
controlled	control	controlled
mind	mind	mind
;	;	;
na	na	na
-	-	-
-	-	-
never	never	never
;	;	;
vidhiyate	vidhiy	vidhiyate
-	-	-
-	-	-
does	doe	doe
take	take	take
place	place	place
.	.	.

translation	translat	translation

in	in	in
the	the	the
minds	mind	mind
of	of	of
those	those	those
who	who	who
are	are	are
too	too	too
attached	attach	attached
to	to	to
sense	sens	sense
enjoyment	enjoy	enjoyment
and	and	and
material	materi	material
opulence	opul	opulence
,	,	,
and	and	and
who	who	who
are	are	are
bewildered	bewild	bewildered
by	by	by
such	such	such
things	thing	thing
,	,	,
the	the	the
resolute	resolut	resolute
determination	determin	determination
for	for	for
devotional	devot	devotional
service	servic	service
to	to	to
the	the	the
supreme	suprem	supreme
lord	lord	lord
does	doe	doe
not	not	not
take	take	take
place	place	place
.	.	.

purport	purport	purport

samadhi	samadhi	samadhi
means	mean	mean
`	`	`
`	`	`
fixed	fix	fixed
mind	mind	mind
.	.	.
'	'	'
'	'	'
the	the	the
vedic	vedic	vedic
dictionary	dictionari	dictionary
,	,	,
the	the	the
nirukti	nirukti	nirukti
,	,	,
says	say	say
,	,	,
samyag	samyag	samyag
adhiyate	adhiy	adhiyate
'	'	'
sminn	sminn	sminn
atma	atma	atma
-	-	-
tattva	tattva	tattva
-	-	-
yathatmyam	yathatmyam	yathatmyam
