from	from	from
:	:	:
brian@lpl.arizona.edu	brian@lpl.arizona.edu	brian@lpl.arizona.edu
(	(	(
brian	brian	brian
ceccarelli	ceccarelli	ceccarelli
602	602	602
/	/	/
621	621	621
-	-	-
9615	9615	9615
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
14	14	14
apr	apr	apr
93	93	93
god	god	god
'	'	'
s	s	s
promise	promis	promise
in	in	in
1	1	1
john	john	john
1	1	1
:	:	:
7	7	7

organization	organ	organization
:	:	:
lunar	lunar	lunar
&	&	&
planetary	planetari	planetary
laboratory	laboratori	laboratory
,	,	,
tucson	tucson	tucson
az	az	az
.	.	.

lines	line	line
:	:	:
30	30	30

i	i	i
had	had	had
said	said	said
:	:	:

>	>	>
merlyn	merlyn	merlyn
,	,	,
you	you	you
missed	miss	missed
the	the	the
point	point	point
too	too	too
.	.	.

christianity	christian	christianity
is	is	is
a	a	a
relationship	relationship	relationship
.	.	.

i	i	i
have	have	have

>	>	>
a	a	a
relationship	relationship	relationship
with	with	with
my	my	my
god	god	god
.	.	.

i	i	i
<	<	<
<	<	<
know	know	know
>	>	>
>	>	>
him	him	him
.	.	.

>	>	>

>	>	>
consider	consid	consider
your	your	your
mother	mother	mother
merlyn	merlyn	merlyn
.	.	.

you	you	you
know	know	know
your	your	your
mother	mother	mother
.	.	.

what	what	what
would	would	would
you	you	you
think	think	think

>	>	>
of	of	of
me	me	me
if	if	if
i	i	i
asserted	assert	asserted
that	that	that
your	your	your
mother	mother	mother
is	is	is
9	9	9
feet	feet	foot
tall	tall	tall
,	,	,
murdered	murder	murdered
your	your	your
father	father	father
,	,	,
>	>	>
and	and	and
sexually	sexual	sexually
abused	abus	abused
you	you	you
when	when	when
you	you	you
were	were	were
a	a	a
kid	kid	kid
?	?	?

would	would	would
you	you	you
,	,	,
who	who	who
knows	know	know
your	your	your

>	>	>
mother	mother	mother
well	well	well
,	,	,
think	think	think
was	was	wa
a	a	a
blind	blind	blind
arrogant	arrog	arrogant
idiot	idiot	idiot
to	to	to
proclaim	proclaim	proclaim
such	such	such
things	thing	thing
?	?	?

merlyn	merlyn	merlyn
leroy	leroy	leroy
says	say	say
:	:	:

>	>	>
this	this	this
analogy	analog	analogy
is	is	is
not	not	not
good	good	good
;	;	;
for	for	for
example	exampl	example
,	,	,
there	there	there
are	are	are
plenty	plenti	plenty
of	of	of
people	peopl	people
who	who	who

>	>	>
"	"	"
know	know	know
"	"	"
god	god	god
as	as	a
well	well	well
as	as	a
you	you	you
do	do	do
,	,	,
but	but	but
don	don	don
'	'	'
t	t	t
agree	agre	agree
on	on	on
things	thing	thing
like	like	like
:	:	:

>	>	>

>	>	>
1	1	1
)	)	)
how	how	how
many	mani	many
children	children	child
he	he	he
/	/	/
she	she	she
has	has	ha

>	>	>
2	2	2
)	)	)
whether	whether	whether
he	he	he
/	/	/
she	she	she
approves	approv	approves
of	of	of
polygamy	polygami	polygamy

>	>	>
3	3	3
)	)	)
whether	whether	whether
mohammed	moham	mohammed
was	was	wa
one	one	one
of	of	of
his	his	his
/	/	/
her	her	her
prophets	prophet	prophet

>	>	>

>	>	>
now	now	now
,	,	,
if	if	if
you	you	you
and	and	and
all	all	all
these	these	these
other	other	other
people	peopl	people
who	who	who
absolutely	absolut	absolutely
know	know	know
what	what	what
god	god	god
is	is	is

>	>	>
like	like	like
can	can	can
'	'	'
t	t	t
agree	agre	agree
on	on	on
basic	basic	basic
attributes	attribut	attribute
like	like	like
these	these	these
,	,	,
at	at	at
least	least	least
one	one	one
of	of	of
you	you	you

>	>	>
who	who	who
"	"	"
knows	know	know
"	"	"
what	what	what
this	this	this
god	god	god
-	-	-
thing	thing	thing
is	is	is
like	like	like
must	must	must
be	be	be
wrong	wrong	wrong
;	;	;
therefore	therefor	therefore
,	,	,
>	>	>
subjective	subject	subjective
certainty	certainti	certainty
is	is	is
worthless	worthless	worthless
regarding	regard	regarding
knowledge	knowledg	knowledge
of	of	of
this	this	this
god	god	god
.	.	.

>	>	>

>	>	>
on	on	on
the	the	the
other	other	other
hand	hand	hand
,	,	,
i	i	i
don	don	don
'	'	'
t	t	t
know	know	know
any	ani	any
large	larg	large
groups	group	group
of	of	of
people	peopl	people
who	who	who
claim	claim	claim

>	>	>
absolute	absolut	absolute
knowledge	knowledg	knowledge
of	of	of
my	my	my
mother	mother	mother
and	and	and
who	who	who
disagree	disagre	disagree
about	about	about
her	her	her
basic	basic	basic

>	>	>
attributes	attribut	attribute
.	.	.

this	this	this
is	is	is
the	the	the
difference	differ	difference
between	between	between
real	real	real
people	peopl	people
and	and	and
imaginary	imaginari	imaginary
friends	friend	friend
.	.	.

meryln	meryln	meryln
,	,	,
therefore	therefor	therefore
by	by	by
your	your	your
logic	logic	logic
,	,	,
since	sinc	since
your	your	your
people	peopl	people
disagree	disagre	disagree
about	about	about
the	the	the
characteristics	characterist	characteristic
of	of	of
your	your	your
mother	mother	mother
,	,	,
you	you	you
mother	mother	mother
must	must	must
be	be	be
imaginary	imaginari	imaginary
.	.	.
