subject	subject	subject
:	:	:
re	re	re
:	:	:
atf	atf	atf
burns	burn	burn
dividian	dividian	dividian
ranch	ranch	ranch
!	!	!

no	no	no
survivors	survivor	survivor
!	!	!
!	!	!
!	!	!

from	from	from
:	:	:
steiner@jupiter.cse.utoledo.edu	steiner@jupiter.cse.utoledo.edu	steiner@jupiter.cse.utoledo.edu
(	(	(
jason	jason	jason
'	'	'
think	think	think
!	!	!
'	'	'
steiner	steiner	steiner
)	)	)

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
jupiter	jupit	jupiter
.	.	.
cse	cse	cse
.	.	.
utoledo	utoledo	utoledo
.	.	.
edu	edu	edu

x	x	x
-	-	-
newsreader	newsread	newsreader
:	:	:
tin	tin	tin
[	[	[
version	version	version
1	1	1
.	.	.
1	1	1
pl9	pl9	pl9
]	]	]

lines	line	line
:	:	:
26	26	26

brent	brent	brent
irvine	irvin	irvine
(	(	(
irvine@uxh.cso.uiuc.edu	irvine@uxh.cso.uiuc.edu	irvine@uxh.cso.uiuc.edu
)	)	)
writes	write	writes
:	:	:

>	>	>
cdt@sw.stratus.com	cdt@sw.stratus.com	cdt@sw.stratus.com
(	(	(
c	c	c
.	.	.
d	d	d
.	.	.
tavares	tavar	tavares
)	)	)
writes	write	writes
:	:	:

>	>	>
>	>	>
mfrhein@wpi.wpi.edu	mfrhein@wpi.wpi.edu	mfrhein@wpi.wpi.edu
(	(	(
michael	michael	michael
frederick	frederick	frederick
rhein	rhein	rhein
)	)	)
writes	write	writes
:	:	:

>	>	>
>	>	>

>	>	>
>	>	>
>	>	>
>	>	>
napalm	napalm	napalm
,	,	,
then	then	then
let	let	let
the	the	the
wood	wood	wood
stove	stove	stove
inside	insid	inside
ignite	ignit	ignite
it	it	it
.	.	.

>	>	>
>	>	>
>	>	>
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^
^	^	^

>	>	>
>	>	>
>	>	>
as	as	a
someone	someon	someone
else	els	else
has	has	ha
pointed	point	pointed
out	out	out
,	,	,
why	whi	why
would	would	would
the	the	the
stove	stove	stove
be	be	be
in	in	in
use	use	use

>	>	>
>	>	>
>	>	>
on	on	on
a	a	a
warm	warm	warm
day	day	day
in	in	in
texas	texa	texas
.	.	.

>	>	>
>	>	>

>	>	>
>	>	>
do	do	do
you	you	you
eat	eat	eat
all	all	all
your	your	your
food	food	food
cold	cold	cold
?	?	?

>	>	>
ever	ever	ever
hear	hear	hear
of	of	of
electric	electr	electric
ovens	oven	oven
or	or	or
microwaves	microwav	microwave
?	?	?

very	veri	very
popular	popular	popular
.	.	.

>	>	>
electric	electr	electric
stoves	stove	stove
outside	outsid	outside
metro	metro	metro
-	-	-
areas	area	area
especially	especi	especially
.	.	.

oh	oh	oh
,	,	,
i	i	i
see	see	see
.	.	.

electricity	electr	electricity
is	is	is
a	a	a
natural	natur	natural
right	right	right
&	&	&
our	our	our
wonderful	wonder	wonderful
government	govern	government
would	would	would
-	-	-
never	never	never
-	-	-
cut	cut	cut
off	off	off
the	the	the
power	power	power
to	to	to
the	the	the
people	peopl	people
they	they	they
were	were	were
besieging	besieg	besieging
.	.	.

are	are	are
you	you	you
really	realli	really
this	this	this
dumb	dumb	dumb
,	,	,
or	or	or
just	just	just
acting	act	acting
like	like	like
it	it	it
for	for	for
the	the	the
sake	sake	sake
of	of	of
argument	argument	argument
?	?	?

jason	jason	jason

-	-	-
-	-	-

`	`	`
,	,	,
`	`	`
,	,	,
`	`	`
,	,	,
`	`	`
,	,	,
`	`	`
,	,	,
`	`	`
,	,	,
`	`	`
,	,	,
`	`	`
,	,	,
`	`	`
,	,	,
`	`	`
,	,	,
`	`	`
,	,	,
`	`	`
,	,	,
`	`	`
,	,	,
`	`	`
,	,	,
`	`	`
,	,	,
`	`	`
,	,	,
`	`	`
,	,	,
`	`	`
,	,	,
`	`	`
,	,	,
`	`	`
,	,	,
`	`	`
,	,	,
`	`	`
,	,	,
`	`	`
,	,	,
`	`	`
,	,	,
`	`	`
,	,	,
`	`	`
,	,	,
`	`	`
,	,	,
`	`	`
,	,	,
`	`	`
,	,	,
`	`	`
,	,	,
`	`	`
,	,	,
`	`	`
,	,	,
`	`	`
,	,	,
`	`	`
,	,	,
`	`	`
,	,	,
`	`	`
,	,	,
`	`	`
,	,	,
`	`	`

`	`	`
,	,	,
`	`	`
"	"	"
true	true	true
love	love	love
is	is	is
better	better	better
than	than	than
anything	anyth	anything
,	,	,
except	except	except
cough	cough	cough
drops	drop	drop
.	.	.
"	"	"
`	`	`
,	,	,
`	`	`

`	`	`
,	,	,
`	`	`
-	-	-
the	the	the
princess	princess	princess
bride	bride	bride
(	(	(
book	book	book
)	)	)
,	,	,
by	by	by
william	william	william
goldman	goldman	goldman
`	`	`
,	,	,
`	`	`

`	`	`
,	,	,
`	`	`
,	,	,
`	`	`
,	,	,
`	`	`
,	,	,
`	`	`
,	,	,
`	`	`
,	,	,
`	`	`
,	,	,
`	`	`
,	,	,
`	`	`
,	,	,
`	`	`
,	,	,
`	`	`
,	,	,
`	`	`
,	,	,
`	`	`
,	,	,
`	`	`
,	,	,
`	`	`
,	,	,
`	`	`
,	,	,
`	`	`
,	,	,
`	`	`
steiner@jupiter.cse.utoledo.edu	steiner@jupiter.cse.utoledo.edu	steiner@jupiter.cse.utoledo.edu
`	`	`
,	,	,
`	`	`
,	,	,
`	`	`
,	,	,
`	`	`
