from	from	from
:	:	:
stevela@csulb.edu	stevela@csulb.edu	stevela@csulb.edu
(	(	(
steve	steve	steve
la	la	la
)	)	)

subject	subject	subject
:	:	:
cdrom	cdrom	cdrom
audio	audio	audio
cable	cabl	cable
.	.	.
.	.	.
.	.	.

lines	line	line
:	:	:
10	10	10

organization	organ	organization
:	:	:
cal	cal	cal
state	state	state
long	long	long
beach	beach	beach

distribution	distribut	distribution
:	:	:
usa	usa	usa

i	i	i
am	am	am
looking	look	looking
for	for	for
a	a	a
cdrom	cdrom	cdrom
audio	audio	audio
cable	cabl	cable
to	to	to
connect	connect	connect
my	my	my
toshiba	toshiba	toshiba
3401b	3401b	3401b
(	(	(
l	l	l
/	/	/
r	r	r
audio	audio	audio
)	)	)
to	to	to
the	the	the
pro	pro	pro
audio	audio	audio
spectrum	spectrum	spectrum
16	16	16
sound	sound	sound
card	card	card
.	.	.

thanks	thank	thanks
in	in	in
advance	advanc	advance
for	for	for
any	ani	any
pointers	pointer	pointer
.	.	.
.	.	.
.	.	.

-	-	-
steve	steve	steve

___	___	___
_____	_____	_____
____	____	____
_	_	_
_	_	_
____	____	____
_	_	_
__	__	__
steve	steve	steve
la	la	la

/	/	/
___	___	___
)	)	)
(	(	(
_	_	_
_	_	_
)	)	)
|	|	|
___	___	___
)	)	)
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
___	___	___
)	)	)
|	|	|
|	|	|
/	/	/
\	\	\
network	network	network
manager	manag	manager

\	\	\
__	__	__
\	\	\
|	|	|
|	|	|
|	|	|
_	_	_
)	)	)
_	_	_
|	|	|
|	|	|
|	|	|
|	|	|
|	|	|
_	_	_
)	)	)
_	_	_
|	|	|
|	|	|
__	__	__
|	|	|
|	|	|
|	|	|
|	|	|
stevela@csulb.edu	stevela@csulb.edu	stevela@csulb.edu

(	(	(
____	____	____
/	/	/
|	|	|
_	_	_
|	|	|
|	|	|
____	____	____
)	)	)
\	\	\
__	__	__
/	/	/
|	|	|
____	____	____
)	)	)
|	|	|
____	____	____
)	)	)
|	|	|
_	_	_
|	|	|
|	|	|
_	_	_
|	|	|
(	(	(
310) 985-4750	310) 985-4750	310) 985-4750
calstate	calstat	calstate
university	univers	university
long	long	long
beach	beach	beach
,	,	,
1250	1250	1250
bellflower	bellflow	bellflower
blvd	blvd	blvd
.	.	.

long	long	long
beach	beach	beach
,	,	,
ca	ca	ca
90840	90840	90840
