from	from	from
:	:	:
dcoleman@utxvms.cc.utexas.edu	dcoleman@utxvms.cc.utexas.edu	dcoleman@utxvms.cc.utexas.edu
(	(	(
daniel	daniel	daniel
m	m	m
.	.	.

coleman	coleman	coleman
)	)	)
subject	subject	subject
:	:	:
re	re	re
:	:	:
do	do	do
the	the	the
2mb	2mb	2mb
ati	ati	ati
ultra	ultra	ultra
pro	pro	pro
16	16	16
and	and	and
24	24	24
bit	bit	bit
windows	window	window
drivers	driver	driver
work	work	work
?	?	?

lines	line	line
:	:	:
47	47	47

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
ecru	ecru	ecru
.	.	.
cc	cc	cc
.	.	.
utexas	utexa	utexas
.	.	.
edu	edu	edu

organization	organ	organization
:	:	:
the	the	the
university	univers	university
of	of	of
texas	texa	texas
at	at	at
austin	austin	austin

lines	line	line
:	:	:
47	47	47

in	in	in
article	articl	article
<	<	<
87402@ut-emx.uucp	87402@ut-emx.uucp	87402@ut-emx.uucp
>	>	>
,	,	,
reza@magellan.ae.utexas.edu	reza@magellan.ae.utexas.edu	reza@magellan.ae.utexas.edu
(	(	(
alireza	alireza	alireza
vali	vali	vali
)	)	)
writes	write	writes
:	:	:

>	>	>
hi	hi	hi
there	there	there
.	.	.

we	we	we
just	just	just
bought	bought	bought
a	a	a
486	486	486
dx2	dx2	dx2
/	/	/
66	66	66
gateway	gateway	gateway
system	system	system
with	with	with
a	a	a
2	2	2
meg	meg	meg
ati	ati	ati

>	>	>
ultra	ultra	ultra
pro	pro	pro
video	video	video
card	card	card
.	.	.

everything	everyth	everything
seems	seem	seems
to	to	to
work	work	work
fine	fine	fine
except	except	except
for	for	for
the	the	the

>	>	>
windows	window	window
drivers	driver	driver
for	for	for
800x600	800x600	800x600
24	24	24
bit	bit	bit
,	,	,
and	and	and
800x600	800x600	800x600
and	and	and
1024x768	1024x768	1024x768
16	16	16
bit	bit	bit

>	>	>
modes	mode	mode
.	.	.

the	the	the
fonts	font	font
and	and	and
icons	icon	icon
start	start	start
deteriorating	deterior	deteriorating
after	after	after
windows	window	window
