from	from	from
:	:	:
winfrvk@dutiws.twi.tudelft.nl	winfrvk@dutiws.twi.tudelft.nl	winfrvk@dutiws.twi.tudelft.nl
(	(	(
r	r	r
.	.	.
v	v	v
.	.	.
kampen	kampen	kampen
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
adding	ad	adding
hard	hard	hard
drive	drive	drive
to	to	to
original	origin	original
ibm	ibm	ibm
pc	pc	pc

keywords	keyword	keywords
:	:	:
hard	hard	hard
drive	drive	drive
,	,	,
ibm	ibm	ibm
pc	pc	pc

organization	organ	organization
:	:	:
delft	delft	delft
university	univers	university
of	of	of
technology	technolog	technology

lines	line	line
:	:	:
22	22	22

in	in	in
article	articl	article
<	<	<
c5dxbs.5ov@panix.com	c5dxbs.5ov@panix.com	c5dxbs.5ov@panix.com
>	>	>
schuster@panix.com	schuster@panix.com	schuster@panix.com
(	(	(
michael	michael	michael
schuster	schuster	schuster
)	)	)
writes	write	writes
:	:	:

>	>	>
in	in	in
article	articl	article
<	<	<
lsj4ruinnl7o@saltillo.cs.utexas.edu	lsj4ruinnl7o@saltillo.cs.utexas.edu	lsj4ruinnl7o@saltillo.cs.utexas.edu
>	>	>
goolsbey@cs.utexas.edu	goolsbey@cs.utexas.edu	goolsbey@cs.utexas.edu
(	(	(
keith	keith	keith
goolsbey	goolsbey	goolsbey
)	)	)
writes	write	writes
:	:	:

>	>	>
>	>	>
i	i	i
have	have	have
an	an	an
original	origin	original
ibm	ibm	ibm
pc	pc	pc
(	(	(
not	not	not
an	an	an
xt	xt	xt
or	or	or
at	at	at
)	)	)
that	that	that

>	>	>
>	>	>
has	has	ha
never	never	never
had	had	had
a	a	a
hard	hard	hard
drive	drive	drive
.	.	.

questions	question	question
:	:	:

>	>	>
>	>	>

>	>	>
>	>	>
[	[	[
1	1	1
]	]	]
do	do	do
i	i	i
need	need	need
new	new	new
bios	bio	bios
to	to	to
add	add	add
a	a	a
hard	hard	hard
drive	drive	drive
?	?	?

>	>	>
>	>	>
[	[	[
2	2	2
]	]	]
does	doe	doe
anyone	anyon	anyone
sell	sell	sell
a	a	a
complete	complet	complete
package	packag	package
to	to	to
do	do	do
this	this	this
?	?	?

>	>	>
>	>	>

>	>	>
>	>	>
please	pleas	please
e	e	e
-	-	-
mail	mail	mail
me	me	me
with	with	with
suggestions	suggest	suggestion
.	.	.

i	i	i
only	onli	only
need	need	need
to	to	to

>	>	>
>	>	>
add	add	add
about	about	about
a	a	a
20meg	20meg	20meg
or	or	or
40meg	40meg	40meg
hard	hard	hard
drive	drive	drive
.	.	.

>	>	>

>	>	>
sent	sent	sent
by	by	by
mail	mail	mail
too	too	too
.	.	.

>	>	>
you	you	you
need	need	need
the	the	the
10	10	10
/	/	/
82	82	82
bios	bio	bios
which	which	which
has	has	ha
support	support	support
for	for	for
rom	rom	rom
bios	bio	bios
extensions	extens	extension
,	,	,
such	such	such

>	>	>
as	as	a
the	the	the
rom	rom	rom
on	on	on
a	a	a
hard	hard	hard
disk	disk	disk
controller	control	controller
.	.	.

>	>	>

>	>	>
a	a	a
20	20	20
mb	mb	mb
hard	hard	hard
card	card	card
,	,	,
available	avail	available
for	for	for
not	not	not
much	much	much
over	over	over
$	$	$
100	100	100
,	,	,
will	will	will
do	do	do
the	the	the
trick	trick	trick

>	>	>
if	if	if
you	you	you
have	have	have
the	the	the
proper	proper	proper
bios	bio	bios
date	date	date
.	.	.

use	use	use
norton	norton	norton
si	si	si
or	or	or
similar	similar	similar
program	program	program
to	to	to

>	>	>
find	find	find
out	out	out
.	.	.

you	you	you
also	also	also
need	need	need
to	to	to
set	set	set
the	the	the
correct	correct	correct
switch	switch	switch
settings	set	setting
on	on	on
your	your	your
xt	xt	xt
controller	control	controller
,	,	,
which	which	which
can	can	can
be	be	be
a	a	a
pain	pain	pain
,	,	,
since	sinc	since
most	most	most
pc	pc	pc
'	'	'
s	s	s
don	don	don
'	'	'
t	t	t
come	come	come
with	with	with
proper	proper	proper
docs	doc	doc
for	for	for
all	all	all
hardware	hardwar	hardware
contained	contain	contained
inside	insid	inside
it	it	it
.	.	.
