from	from	from
:	:	:
dpage@ra.csc.ti.com	dpage@ra.csc.ti.com	dpage@ra.csc.ti.com
(	(	(
doug	doug	doug
page	page	page
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
quaint	quaint	quaint
us	us	u
archaisms	archaism	archaism

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
ra	ra	ra

organization	organ	organization
:	:	:
texas	texa	texas
instruments	instrument	instrument

lines	line	line
:	:	:
41	41	41

in	in	in
article	articl	article
<	<	<
c512wc.b0m.1@cs.cmu.edu	c512wc.b0m.1@cs.cmu.edu	c512wc.b0m.1@cs.cmu.edu
>	>	>
,	,	,
nickh@cs.cmu.edu	nickh@cs.cmu.edu	nickh@cs.cmu.edu
(	(	(
nick	nick	nick
haines	hain	haines
)	)	)
writes	write	writes
:	:	:

|	|	|
>	>	>
in	in	in
article	articl	article
<	<	<
1993apr2.170157.24251@ke4zv.uucp	1993apr2.170157.24251@ke4zv.uucp	1993apr2.170157.24251@ke4zv.uucp
>	>	>
gary@ke4zv.uucp	gary@ke4zv.uucp	gary@ke4zv.uucp
(	(	(
gary	gari	gary
coffman	coffman	coffman
)	)	)
writes	write	writes
:	:	:

|	|	|
>	>	>

<	<	<
stuff	stuff	stuff
deleted	delet	deleted
>	>	>

|	|	|
>	>	>
of	of	of
course	cours	course
the	the	the
units	unit	unit
of	of	of
force	forc	force
have	have	have
the	the	the
same	same	same
names	name	name
as	as	a
those	those	those
of	of	of
weight	weight	weight
,	,	,
|	|	|
>	>	>
but	but	but
in	in	in
order	order	order
to	to	to
use	use	use
them	them	them
you	you	you
need	need	need
to	to	to
keep	keep	keep
useful	use	useful
constants	constant	constant
like	like	like
the	the	the

|	|	|
>	>	>
omnipresent	omnipres	omnipresent
32	32	32
.	.	.
?	?	?
?	?	?
?	?	?
?	?	?

ft	ft	ft
/	/	/
sec	sec	sec
^	^	^
2	2	2
around	around	around
.	.	.

|	|	|
>	>	>

|	|	|
>	>	>
maybe	mayb	maybe
you	you	you
'	'	'
d	d	d
like	like	like
to	to	to
go	go	go
over	over	over
again	again	again
how	how	how
this	this	this
system	system	system
is	is	is
_so_	_so_	_so_
natural	natur	natural
and	and	and

|	|	|
>	>	>
_so_	_so_	_so_
easy	easi	easy
to	to	to
use	use	use
,	,	,
gary	gari	gary
?	?	?

while	while	while
you	you	you
'	'	'
re	re	re
at	at	at
it	it	it
,	,	,
you	you	you
can	can	can
figure	figur	figure
out	out	out
for	for	for
us	us	u

|	|	|
>	>	>
the	the	the
weight	weight	weight
of	of	of
17	17	17
barrels	barrel	barrel
and	and	and
a	a	a
quart	quart	quart
of	of	of
foo	foo	foo
(	(	(
density	densiti	density
17lb	17lb	17lb
2	2	2
3	3	3
/	/	/
4	4	4
oz	oz	oz
per	per	per

|	|	|
>	>	>
cubic	cubic	cubic
foot	foot	foot
)	)	)
on	on	on
the	the	the
moon	moon	moon
(	(	(
gravity	graviti	gravity
5	5	5
ft	ft	ft
7	7	7
3	3	3
/	/	/
32	32	32
in	in	in
/	/	/
sec	sec	sec
^	^	^
2	2	2
)	)	)
.	.	.

let	let	let
'	'	'
s	s	s
face	face	face
it	it	it
,	,	,
|	|	|
>	>	>
even	even	even
the	the	the
imperial	imperi	imperial
system	system	system
uses	use	us
a	a	a
basically	basic	basically
metric	metric	metric
way	way	way
of	of	of
relating	relat	relating

|	|	|
>	>	>
quantities	quantiti	quantity
(	(	(
i	i	i
.	.	.
e	e	e
.	.	.
that	that	that
would	would	would
be	be	be
written	written	written
as	as	a
5	5	5
.	.	.
59	59	59
ft	ft	ft
/	/	/
sec	sec	sec
^	^	^
2	2	2
)	)	)
;	;	;
the	the	the
only	onli	only

|	|	|
>	>	>
thing	thing	thing
you	you	you
'	'	'
re	re	re
hanging	hang	hanging
on	on	on
to	to	to
is	is	is
the	the	the
right	right	right
to	to	to
express	express	express
the	the	the
same	same	same
quantity	quantiti	quantity

|	|	|
>	>	>
as	as	a
1731	1731	1731
inches	inch	inch
,	,	,
144	144	144
.	.	.
25	25	25
feet	feet	foot
,	,	,
48	48	48
.	.	.
0833	0833	0833
yards	yard	yard
or	or	or
2	2	2
.	.	.
186	186	186
chains	chain	chain
.	.	.

what	what	what

|	|	|
>	>	>
everyone	everyon	everyone
else	els	else
is	is	is
saying	say	saying
is	is	is
_why_	_why_	_why_
do	do	do
you	you	you
want	want	want
to	to	to
do	do	do
that	that	that
?	?	?

|	|	|
>	>	>

|	|	|
>	>	>
any	ani	any
apparent	appar	apparent
remaining	remain	remaining
complexity	complex	complexity
in	in	in
the	the	the
si	si	si
system	system	system
is	is	is
due	due	due
to	to	to
the	the	the

|	|	|
>	>	>
multiplicity	multipl	multiplicity
of	of	of
the	the	the
aforesaid	aforesaid	aforesaid
prefixes	prefix	prefix
.	.	.

in	in	in
fact	fact	fact
what	what	what
'	'	'
s	s	s
going	go	going
on	on	on
(	(	(
and	and	and

|	|	|
>	>	>
the	the	the
fundamental	fundament	fundamental
difference	differ	difference
between	between	between
si	si	si
and	and	and
imperial	imperi	imperial
)	)	)
is	is	is
that	that	that
you	you	you
have	have	have

|	|	|
>	>	>
exactly	exact	exactly
one	one	one
unit	unit	unit
of	of	of
each	each	each
type	type	type
,	,	,
and	and	and
all	all	all
values	valu	value
of	of	of
that	that	that
type	type	type
are	are	are

|	|	|
>	>	>
expressed	express	expressed
as	as	a
some	some	some
multiple	multipl	multiple
of	of	of
the	the	the
unit	unit	unit
.	.	.

you	you	you
mean	mean	mean
like	like	like
:	:	:
seconds	second	second
,	,	,
minutes	minut	minute
,	,	,
hours	hour	hour
,	,	,
days	day	day
,	,	,
months	month	month
,	,	,
years	year	year
.	.	.

.	.	.

.	.	.

:	:	:
-	-	-
)	)	)

remember	rememb	remember
,	,	,
the	the	the
fahrenheit	fahrenheit	fahrenheit
temperature	temperatur	temperature
scale	scale	scale
is	is	is
also	also	also
a	a	a
centigrade	centigrad	centigrade
scale	scale	scale
.	.	.

some	some	some

revisionists	revisionist	revisionist
tell	tell	tell
the	the	the
history	histori	history
something	someth	something
like	like	like
this	this	this
:	:	:
the	the	the
coldest	coldest	coldest
point	point	point
in	in	in
a	a	a

particular	particular	particular
russian	russian	russian
winter	winter	winter
was	was	wa
marked	mark	marked
on	on	on
the	the	the
thermometer	thermomet	thermometer
as	as	a
was	was	wa
the	the	the
body	bodi	body

temperature	temperatur	temperature
of	of	of
a	a	a
volunteer	volunt	volunteer
(	(	(
turns	turn	turn
out	out	out
he	he	he
was	was	wa
sick	sick	sick
,	,	,
but	but	but
you	you	you
can	can	can
'	'	'
t	t	t
win	win	win
'	'	'
em	em	em
all	all	all
)	)	)
.	.	.

then	then	then
the	the	the
space	space	space
in	in	in
between	between	between
the	the	the
marks	mark	mark
on	on	on
the	the	the
thermometer	thermomet	thermometer
was	was	wa
then	then	then
divided	divid	divided
into	into	into
hundredths	hundredth	hundredth
.	.	.

:	:	:
-	-	-
)	)	)

fwiw	fwiw	fwiw
,	,	,
doug	doug	doug
page	page	page

*	*	*
*	*	*
*	*	*
the	the	the
opinions	opinion	opinion
are	are	are
mine	mine	mine
(	(	(
maybe	mayb	maybe
)	)	)
,	,	,
and	and	and
do	do	do
not	not	not
necessarily	necessarili	necessarily
represent	repres	represent
those	those	those
*	*	*
*	*	*
*	*	*

*	*	*
*	*	*
*	*	*
of	of	of
my	my	my
employer	employ	employer
(	(	(
or	or	or
any	ani	any
other	other	other
sane	sane	sane
person	person	person
,	,	,
fot	fot	fot
that	that	that
matter	matter	matter
)	)	)
.	.	.

*	*	*
*	*	*
*	*	*
