from	from	from
:	:	:
aws@iti.org	aws@iti.org	aws@iti.org
(	(	(
allen	allen	allen
w	w	w
.	.	.

sherzer	sherzer	sherzer
)	)	)
subject	subject	subject
:	:	:
re	re	re
:	:	:
nasa	nasa	nasa
"	"	"
wraps	wrap	wrap
"	"	"
organization	organ	organization
:	:	:
evil	evil	evil
geniuses	genius	genius
for	for	for
a	a	a
better	better	better
tomorrow	tomorrow	tomorrow
lines	line	line
:	:	:
91	91	91

in	in	in
article	articl	article
<	<	<
17apr199316423628@judy.uh.edu	17apr199316423628@judy.uh.edu	17apr199316423628@judy.uh.edu
>	>	>
wingo%cspara.decnet@fedex.msfc.nasa.gov	wingo%cspara.decnet@fedex.msfc.nasa.gov	wingo%cspara.decnet@fedex.msfc.nasa.gov
writes	write	writes
:	:	:

>	>	>
i	i	i
don	don	don
'	'	'
t	t	t
care	care	care
who	who	who
told	told	told
you	you	you
this	this	this
it	it	it
is	is	is
not	not	not
generally	general	generally
true	true	true
.	.	.

i	i	i
see	see	see
every	everi	every
single	singl	single

>	>	>
line	line	line
item	item	item
on	on	on
a	a	a
contract	contract	contract
and	and	and
i	i	i
have	have	have
to	to	to
sign	sign	sign
it	it	it
.	.	.

there	there	there
is	is	is
no	no	no
such	such	such
thing	thing	thing
as	as	a

>	>	>
wrap	wrap	wrap
at	at	at
this	this	this
university	univers	university
.	.	.

dennis	denni	dennis
,	,	,
i	i	i
have	have	have
worked	work	worked
on	on	on
or	or	or
written	written	written
proposals	propos	proposal
worth	worth	worth
tens	ten	ten
of	of	of
millions	million	million
of	of	of
$	$	$
$	$	$
.	.	.

customers	custom	customer
included	includ	included
government	govern	government
(	(	(
including	includ	including
nasa	nasa	nasa
)	)	)
,	,	,
for	for	for
profit	profit	profit
and	and	and
non	non	non
-	-	-
profit	profit	profit
companies	compani	company
.	.	.

all	all	all
expected	expect	expected
a	a	a
wrap	wrap	wrap
(	(	(
usually	usual	usually
called	call	called
a	a	a
fee	fee	fee
)	)	)
.	.	.

much	much	much
of	of	of
the	the	the
work	work	work
involved	involv	involved
allocating	alloc	allocating
and	and	and
costing	cost	costing
the	the	the
work	work	work
of	of	of
subcontractors	subcontractor	subcontractor
.	.	.

the	the	the
subcontractors	subcontractor	subcontractor
where	where	where
universities	univers	university
,	,	,
for	for	for
-	-	-
profits	profit	profit
,	,	,
non	non	non
-	-	-
profits	profit	profit
,	,	,
and	and	and
even	even	even
some	some	some
of	of	of
the	the	the
nasa	nasa	nasa
centers	center	center
for	for	for
the	the	the
commercialization	commerci	commercialization
of	of	of
space	space	space
.	.	.

all	all	all
charged	charg	charged
fees	fee	fee
as	as	a
part	part	part
of	of	of
the	the	the
work	work	work
.	.	.

down	down	down
the	the	the
street	street	street
is	is	is
one	one	one
of	of	of
the	the	the
nasa	nasa	nasa
commercialization	commerci	commercialization
centers	center	center
;	;	;
they	they	they
charge	charg	charge
a	a	a
fee	fee	fee
.	.	.

now	now	now
,	,	,
i	i	i
'	'	'
m	m	m
sure	sure	sure
your	your	your
a	a	a
competent	compet	competent
engineer	engin	engineer
dennis	denni	dennis
,	,	,
but	but	but
you	you	you
clearly	clear	clearly
lack	lack	lack
experience	experi	experience
in	in	in
several	sever	several
areas	area	area
.	.	.

your	your	your
posts	post	post
show	show	show
that	that	that
you	you	you
don	don	don
'	'	'
t	t	t
understand	understand	understand
the	the	the
importance	import	importance
of	of	of
integration	integr	integration
in	in	in
large	larg	large
projects	project	project
.	.	.

you	you	you
also	also	also
show	show	show
a	a	a
lack	lack	lack
of	of	of
understanding	understand	understanding
of	of	of
costing	cost	costing
efforts	effort	effort
as	as	a
shown	shown	shown
by	by	by
your	your	your
belief	belief	belief
that	that	that
it	it	it
is	is	is
reasonable	reason	reasonable
to	to	to
charge	charg	charge
incremental	increment	incremental
costs	cost	cost
for	for	for
everything	everyth	everything
.	.	.

this	this	this
isn	isn	isn
'	'	'
t	t	t
a	a	a
flame	flame	flame
,	,	,
jsut	jsut	jsut
a	a	a
statement	statement	statement
.	.	.

your	your	your
employer	employ	employer
does	doe	doe
charge	charg	charge
a	a	a
fee	fee	fee
.	.	.

you	you	you
may	may	may
not	not	not
see	see	see
it	it	it
but	but	but
you	you	you
do	do	do
.	.	.

>	>	>
>	>	>
sounds	sound	sound
like	like	like
they	they	they
are	are	are
adding	ad	adding
it	it	it
to	to	to
their	their	their
overhead	overhead	overhead
rate	rate	rate
.	.	.

go	go	go
ask	ask	ask
your	your	your

>	>	>
>	>	>
costing	cost	costing
people	peopl	people
how	how	how
much	much	much
fee	fee	fee
they	they	they
add	add	add
to	to	to
a	a	a
project	project	project
.	.	.

>	>	>
i	i	i
did	did	did
they	they	they
never	never	never
heard	heard	heard
of	of	of
it	it	it
but	but	but
suggest	suggest	suggest
that	that	that
,	,	,
like	like	like
our	our	our
president	presid	president
did	did	did
,	,	,
that	that	that

>	>	>
any	ani	any
percentage	percentag	percentage
number	number	number
like	like	like
this	this	this
is	is	is
included	includ	included
in	in	in
the	the	the
overhead	overhead	overhead
.	.	.

well	well	well
there	there	there
you	you	you
are	are	are
dennis	denni	dennis
.	.	.

as	as	a
i	i	i
said	said	said
,	,	,
they	they	they
simply	simpli	simply
include	includ	include
the	the	the
fee	fee	fee
in	in	in
their	their	their
overhead	overhead	overhead
.	.	.

many	mani	many
seoparate	seopar	seoparate
the	the	the
fee	fee	fee
since	sinc	since
the	the	the
fee	fee	fee
structure	structur	structure
can	can	can
change	chang	change
depending	depend	depending
on	on	on
the	the	the
customer	custom	customer
.	.	.

>	>	>
no	no	no
allen	allen	allen
you	you	you
did	did	did
not	not	not
.	.	.

you	you	you
merely	mere	merely
repeated	repeat	repeated
allegations	alleg	allegation
made	made	made
by	by	by
an	an	an
employee	employe	employee

>	>	>
of	of	of
the	the	the
overhead	overhead	overhead
capital	capit	capital
of	of	of
nasa	nasa	nasa
.	.	.

integration	integr	integration
,	,	,
dennis	denni	dennis
,	,	,
isn	isn	isn
'	'	'
t	t	t
overhead	overhead	overhead
.	.	.

>	>	>
nothing	noth	nothing
that	that	that
reston	reston	reston
does	doe	doe
could	could	could
not	not	not
be	be	be
dont	dont	dont

>	>	>
better	better	better
or	or	or
cheaper	cheaper	cheaper
at	at	at
the	the	the
other	other	other
nasa	nasa	nasa
centers	center	center
where	where	where
the	the	the
work	work	work
is	is	is
going	go	going
on	on	on
.	.	.

dennis	denni	dennis
,	,	,
reston	reston	reston
has	has	ha
been	been	been
the	the	the
only	onli	only
nasa	nasa	nasa
agency	agenc	agency
working	work	working
to	to	to
reduce	reduc	reduce
costs	cost	cost
.	.	.

when	when	when
wp	wp	wp
02	02	02
was	was	wa
hemoraging	hemorag	hemoraging
out	out	out
a	a	a
billion	billion	billion
$	$	$
$	$	$
,	,	,
the	the	the
centers	center	center
you	you	you
love	love	love
so	so	so
much	much	much
where	where	where
doing	do	doing
their	their	their
best	best	best
to	to	to
cover	cover	cover
it	it	it
up	up	up
and	and	and
ignore	ignor	ignore
the	the	the
problem	problem	problem
.	.	.

reston	reston	reston
was	was	wa
the	the	the
only	onli	only
place	place	place
you	you	you
would	would	would
find	find	find
people	peopl	people
actually	actual	actually
interested	interest	interested
in	in	in
solving	solv	solving
the	the	the
problems	problem	problem
and	and	and
building	build	building
a	a	a
station	station	station
.	.	.

>	>	>
kinda	kinda	kinda
funny	funni	funny
isn	isn	isn
'	'	'
t	t	t
it	it	it
that	that	that
someone	someon	someone
who	who	who
talks	talk	talk
about	about	about
a	a	a
problem	problem	problem
like	like	like
this	this	this
is	is	is

>	>	>
at	at	at
