from	from	from
:	:	:
wingo%cspara.decnet@fedex.msfc.nasa.gov	wingo%cspara.decnet@fedex.msfc.nasa.gov	wingo%cspara.decnet@fedex.msfc.nasa.gov

subject	subject	subject
:	:	:
re	re	re
:	:	:
nasa	nasa	nasa
"	"	"
wraps	wrap	wrap
"	"	"

organization	organ	organization
:	:	:
university	univers	university
of	of	of
houston	houston	houston

lines	line	line
:	:	:
160	160	160

distribution	distribut	distribution
:	:	:
world	world	world

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
judy	judi	judy
.	.	.
uh	uh	uh
.	.	.
edu	edu	edu

news	news	news
-	-	-
software	softwar	software
:	:	:
vax	vax	vax
/	/	/
vms	vms	vms
vnews	vnew	vnews
1	1	1
.	.	.
41	41	41

in	in	in
article	articl	article
<	<	<
1993apr18.034101.21934@iti.org	1993apr18.034101.21934@iti.org	1993apr18.034101.21934@iti.org
>	>	>
,	,	,
aws@iti.org	aws@iti.org	aws@iti.org
(	(	(
allen	allen	allen
w	w	w
.	.	.

sherzer	sherzer	sherzer
)	)	)
writes	write	writes
.	.	.
.	.	.
.	.	.

>	>	>
in	in	in
article	articl	article
<	<	<
17apr199316423628@judy.uh.edu	17apr199316423628@judy.uh.edu	17apr199316423628@judy.uh.edu
>	>	>
wingo%cspara.decnet@fedex.msfc.nasa.gov	wingo%cspara.decnet@fedex.msfc.nasa.gov	wingo%cspara.decnet@fedex.msfc.nasa.gov
writes	write	writes
:	:	:

>	>	>

>	>	>
>	>	>
i	i	i
don	don	don
'	'	'
t	t	t
care	care	care
who	who	who
told	told	told
you	you	you
this	this	this
it	it	it
is	is	is
not	not	not
generally	general	generally
true	true	true
.	.	.

i	i	i
see	see	see
every	everi	every
single	singl	single

>	>	>
>	>	>
line	line	line
item	item	item
on	on	on
a	a	a
contract	contract	contract
and	and	and
i	i	i
have	have	have
to	to	to
sign	sign	sign
it	it	it
.	.	.

there	there	there
is	is	is
no	no	no
such	such	such
thing	thing	thing
as	as	a

>	>	>
>	>	>
wrap	wrap	wrap
at	at	at
this	this	this
university	univers	university
.	.	.

>	>	>

>	>	>
dennis	denni	dennis
,	,	,
i	i	i
have	have	have
worked	work	worked
on	on	on
or	or	or
written	written	written
proposals	propos	proposal
worth	worth	worth
tens	ten	ten
of	of	of
millions	million	million

>	>	>
of	of	of
$	$	$
$	$	$
.	.	.

customers	custom	customer
included	includ	included
government	govern	government
(	(	(
including	includ	including
nasa	nasa	nasa
)	)	)
,	,	,
for	for	for
profit	profit	profit
and	and	and

>	>	>
non	non	non
-	-	-
profit	profit	profit
companies	compani	company
.	.	.

all	all	all
expected	expect	expected
a	a	a
wrap	wrap	wrap
(	(	(
usually	usual	usually
called	call	called
a	a	a
fee	fee	fee
)	)	)
.	.	.

much	much	much

>	>	>
of	of	of
the	the	the
work	work	work
involved	involv	involved
allocating	alloc	allocating
and	and	and
costing	cost	costing
the	the	the
work	work	work
of	of	of
subcontractors	subcontractor	subcontractor
.	.	.

>	>	>
the	the	the
subcontractors	subcontractor	subcontractor
where	where	where
universities	univers	university
,	,	,
for	for	for
-	-	-
profits	profit	profit
,	,	,
non	non	non
-	-	-
profits	profit	profit
,	,	,
and	and	and

>	>	>
even	even	even
some	some	some
of	of	of
the	the	the
nasa	nasa	nasa
centers	center	center
for	for	for
the	the	the
commercialization	commerci	commercialization
of	of	of
space	space	space
.	.	.

all	all	all

>	>	>
charged	charg	charged
fees	fee	fee
as	as	a
part	part	part
of	of	of
the	the	the
work	work	work
.	.	.

down	down	down
the	the	the
street	street	street
is	is	is
one	one	one
of	of	of
the	the	the
nasa	nasa	nasa

>	>	>
commercialization	commerci	commercialization
centers	center	center
;	;	;
they	they	they
charge	charg	charge
a	a	a
fee	fee	fee
.	.	.

>	>	>

you	you	you
totally	total	totally
forgot	forgot	forgot
the	the	the
original	origin	original
post	post	post
that	that	that
you	you	you
posted	post	posted
allen	allen	allen
.	.	.

in	in	in
that	that	that
post	post	post
you	you	you
stated	state	stated
that	that	that
the	the	the
"	"	"
wrap	wrap	wrap
"	"	"
was	was	wa
on	on	on
top	top	top
of	of	of
and	and	and
in	in	in
addition	addit	addition
to	to	to
any	ani	any
overhead	overhead	overhead
.	.	.

geez	geez	geez
in	in	in
this	this	this
post	post	post
you	you	you
finally	final	finally
admit	admit	admit
that	that	that
this	this	this
is	is	is
not	not	not
true	true	true
.	.	.

>	>	>
now	now	now
,	,	,
i	i	i
'	'	'
m	m	m
sure	sure	sure
your	your	your
a	a	a
competent	compet	competent
engineer	engin	engineer
dennis	denni	dennis
,	,	,
but	but	but
you	you	you
clearly	clear	clearly
lack	lack	lack

>	>	>
experience	experi	experience
in	in	in
several	sever	several
areas	area	area
.	.	.

your	your	your
posts	post	post
show	show	show
that	that	that
you	you	you
don	don	don
'	'	'
t	t	t
understand	understand	understand

>	>	>
the	the	the
importance	import	importance
of	of	of
integration	integr	integration
in	in	in
large	larg	large
projects	project	project
.	.	.

you	you	you
also	also	also
show	show	show
a	a	a
lack	lack	lack

>	>	>
of	of	of
understanding	understand	understanding
of	of	of
costing	cost	costing
efforts	effort	effort
as	as	a
shown	shown	shown
by	by	by
your	your	your
belief	belief	belief
that	that	that
it	it	it

>	>	>
is	is	is
reasonable	reason	reasonable
to	to	to
charge	charg	charge
incremental	increment	incremental
costs	cost	cost
for	for	for
everything	everyth	everything
.	.	.

this	this	this
isn	isn	isn
'	'	'
t	t	t

>	>	>
a	a	a
flame	flame	flame
,	,	,
jsut	jsut	jsut
a	a	a
statement	statement	statement
.	.	.

come	come	come
your	your	your
little	littl	little
ol	ol	ol
buns	bun	bun
down	down	down
here	here	here
and	and	and
you	you	you
will	will	will
find	find	find
out	out	out
who	who	who
is	is	is
doing	do	doing
what	what	what
and	and	and
who	who	who
is	is	is
working	work	working
on	on	on
integration	integr	integration
.	.	.

this	this	this
is	is	is
simply	simpli	simply
an	an	an
ad	ad	ad
hominum	hominum	hominum
attack	attack	attack
and	and	and
you	you	you
know	know	know
it	it	it
.	.	.

>	>	>

>	>	>
your	your	your
employer	employ	employer
does	doe	doe
charge	charg	charge
a	a	a
fee	fee	fee
.	.	.

you	you	you
may	may	may
not	not	not
see	see	see
it	it	it
but	but	but
you	you	you
do	do	do
.	.	.

>	>	>

of	of	of
course	cours	course
there	there	there
is	is	is
a	a	a
fee	fee	fee
.	.	.

it	it	it
is	is	is
for	for	for
administration	administr	administration
.	.	.

geez	geez	geez
allen	allen	allen
any	ani	any
organization	organ	organization
has	has	ha
costs	cost	cost
but	but	but
there	there	there
is	is	is
a	a	a
heck	heck	heck
of	of	of
a	a	a
difference	differ	difference
in	in	in
legitimate	legitim	legitimate
costs	cost	cost
,	,	,
such	such	such
as	as	a
libraries	librari	library
and	and	and
other	other	other
things	thing	thing
that	that	that
must	must	must
be	be	be
there	there	there
to	to	to
support	support	support
a	a	a
program	program	program
and	and	and
"	"	"
wrap	wrap	wrap
"	"	"
as	as	a
you	you	you
originally	origin	originally
stated	state	stated
it	it	it
.	.	.
you	you	you
stated	state	stated
that	that	that
wrap	wrap	wrap
was	was	wa
on	on	on
top	top	top
of	of	of
all	all	all
of	of	of
the	the	the
overhead	overhead	overhead
which	which	which
a	a	a
couple	coupl	couple
of	of	of
sentences	sentenc	sentence
down	down	down
you	you	you
say	say	say
is	is	is
not	not	not
true	true	true
.	.	.

which	which	which
is	is	is
it	it	it
allen	allen	allen
?	?	?

>	>	>
>	>	>
>	>	>
sounds	sound	sound
like	like	like
they	they	they
are	are	are
adding	ad	adding
it	it	it
to	to	to
their	their	their
overhead	overhead	overhead
rate	rate	rate
.	.	.

go	go	go
ask	ask	ask
your	your	your

>	>	>
>	>	>
>	>	>
costing	cost	costing
people	peopl	people
how	how	how
much	much	much
fee	fee	fee
they	they	they
add	add	add
to	to	to
a	a	a
project	project	project
.	.	.

>	>	>

>	>	>
>	>	>
i	i	i
did	did	did
they	they	they
never	never	never
heard	heard	heard
of	of	of
it	it	it
but	but	but
suggest	suggest	suggest
that	that	that
,	,	,
like	like	like
our	our	our
president	presid	president
did	did	did
,	,	,
that	that	that

>	>	>
>	>	>
any	ani	any
percentage	percentag	percentage
number	number	number
like	like	like
this	this	this
is	is	is
included	includ	included
in	in	in
the	the	the
overhead	overhead	overhead
.	.	.

>	>	>

>	>	>
well	well	well
there	there	there
you	you	you
are	are	are
dennis	denni	dennis
.	.	.

as	as	a
i	i	i
said	said	said
,	,	,
they	they	they
simply	simpli	simply
include	includ	include
the	the	the
fee	fee	fee
in	in	in

>	>	>
their	their	their
overhead	overhead	overhead
.	.	.

many	mani	many
seoparate	seopar	seoparate
the	the	the
fee	fee	fee
since	sinc	since
the	the	the
fee	fee	fee
structure	structur	structure
can	can	can

>	>	>
change	chang	change
depending	depend	depending
on	on	on
the	the	the
customer	custom	customer
.	.	.

>	>	>

as	as	a
you	you	you
have	have	have
posted	post	posted
on	on	on
this	this	this
subject	subject	subject
allen	allen	allen
,	,	,
you	you	you
state	state	state
that	that	that
wrap	wrap	wrap
is	is	is
over	over	over
and	and	and
above	abov	above
overhead	overhead	overhead
and	and	and
is	is	is
a	a	a
seperate	seper	seperate
charge	charg	charge
.	.	.

you	you	you
admit	admit	admit
here	here	here
that	that	that
this	this	this
is	is	is
wrong	wrong	wrong
.	.	.

nasa	nasa	nasa
has	has	ha
a	a	a
line	line	line
item	item	item
budget	budget	budget
every	everi	every
year	year	year
.	.	.

i	i	i
have	have	have
seen	seen	seen
it	it	it
allen	allen	allen
.	.	.

get	get	get
some	some	some
numbers	number	number
from	from	from
that	that	that
detailed	detail	detailed
nasa	nasa	nasa
budget	budget	budget
and	and	and
dig	dig	dig
out	out	out
the	the	the
wrap	wrap	wrap
numbers	number	number
and	and	and
then	then	then
howl	howl	howl
to	to	to
high	high	high
heaven	heaven	heaven
about	about	about
it	it	it
.	.	.

until	until	until
you	you	you
do	do	do
that	that	that
you	you	you
are	are	are
barking	bark	barking
in	in	in
the	the	the
wind	wind	wind
.	.	.

>	>	>
>	>	>
no	no	no
allen	allen	allen
you	you	you
did	did	did
not	not	not
.	.	.

you	you	you
merely	mere	merely
repeated	repeat	repeated
allegations	alleg	allegation
made	made	made
by	by	by
an	an	an
employee	employe	employee

>	>	>
>	>	>
of	of	of
the	the	the
overhead	overhead	overhead
capital	capit	capital
of	of	of
nasa	nasa	nasa
.	.	.

>	>	>

>	>	>
integration	integr	integration
,	,	,
dennis	denni	dennis
,	,	,
isn	isn	isn
'	'	'
t	t	t
overhead	overhead	overhead
.	.	.

>	>	>

>	>	>
>	>	>
nothing	noth	nothing
that	that	that
reston	reston	reston
does	doe	doe
could	could	could
not	not	not
be	be	be
dont	dont	dont

>	>	>
>	>	>
better	better	better
or	or	or
cheaper	cheaper	cheaper
at	at	at
the	the	the
other	other	other
nasa	nasa	nasa
centers	center	center
where	where	where
the	the	the
work	work	work
is	is	is
going	go	going
on	on	on
.	.	.

>	>	>

integration	integr	integration
could	could	could
be	be	be
done	done	done
better	better	better
at	at	at
the	the	the
centers	center	center
.	.	.

apollo	apollo	apollo
integration	integr	integration
was	was	wa
done	done	done
here	here	here
at	at	at
msfc	msfc	msfc
and	and	and
that	that	that
did	did	did
not	not	not
turn	turn	turn
out	out	out
so	so	so
bad	bad	bad
.	.	.

the	the	the
philosophy	philosophi	philosophy
of	of	of
reston	reston	reston
is	is	is
totally	total	totally
wrong	wrong	wrong
allen	allen	allen
.	.	.

there	there	there
you	you	you
have	have	have
a	a	a
bunch	bunch	bunch
of	of	of
people	peopl	people
who	who	who
are	are	are
completely	complet	completely
removed	remov	removed
from	from	from
the	the	the
work	work	work
that	that	that
they	they	they
are	are	are
trying	tri	trying
to	to	to
oversee	overse	oversee
.	.	.

there	there	there
is	is	is
no	no	no
way	way	way
that	that	that
will	will	will
ever	ever	ever
work	work	work
.	.	.

it	it	it
has	has	ha
never	never	never
worked	work	worked
in	in	in
any	ani	any
large	larg	large
scale	scale	scale
project	project	project
that	that	that
it	it	it
was	was	wa
ever	ever	ever
tried	tri	tried
on	on	on
.	.	.

could	could	could
you	you	you
imagine	imagin	imagine
a	a	a
reston	reston	reston
like	like	like
set	set	set
up	up	up
for	for	for
apollo	apollo	apollo
?	?	?

>	>	>
dennis	denni	dennis
,	,	,
reston	reston	reston
has	has	ha
been	been	been
the	the	the
only	onli	only
nasa	nasa	nasa
agency	agenc	agency
working	work	working
to	to	to
reduce	reduc	reduce
costs	cost	cost
.	.	.

when	when	when

>	>	>
wp	wp	wp
02	02	02
was	was	wa
hemoraging	hemorag	hemoraging
out	out	out
a	a	a
billion	billion	billion
$	$	$
$	$	$
,	,	,
the	the	the
centers	center	center
you	you	you
love	love	love
so	so	so
much	much	much
where	where	where

>	>	>
doing	do	doing
their	their	their
best	best	best
to	to	to
cover	cover	cover
it	it	it
up	up	up
and	and	and
ignore	ignor	ignore
the	the	the
problem	problem	problem
.	.	.

reston	reston	reston
was	was	wa
the	the	the

>	>	>
only	onli	only
