from	from	from
:	:	:
prb@access.digex.com	prb@access.digex.com	prb@access.digex.com
(	(	(
pat	pat	pat
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
eco	eco	eco
-	-	-
freaks	freak	freak
forcing	forc	forcing
space	space	space
mining	mine	mining
.	.	.

organization	organ	organization
:	:	:
express	express	express
access	access	access
online	onlin	online
communications	communic	communication
usa	usa	usa

lines	line	line
:	:	:
25	25	25

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
access	access	access
.	.	.
digex	digex	digex
.	.	.
net	net	net

in	in	in
article	articl	article
<	<	<
1993apr23.001718.1@aurora.alaska.edu	1993apr23.001718.1@aurora.alaska.edu	1993apr23.001718.1@aurora.alaska.edu
>	>	>
nsmca@aurora.alaska.edu	nsmca@aurora.alaska.edu	nsmca@aurora.alaska.edu
writes	write	writes
:	:	:

>	>	>
in	in	in
article	articl	article
<	<	<
1r6b7v	1r6b7v	1r6b7v
$	$	$
ec5@access.digex.net	ec5@access.digex.net	ec5@access.digex.net
>	>	>
,	,	,
prb@access.digex.com	prb@access.digex.com	prb@access.digex.com
(	(	(
pat	pat	pat
)	)	)
writes	write	writes
:	:	:

>	>	>
>	>	>
besides	besid	besides
this	this	this
was	was	wa
the	the	the
same	same	same
line	line	line
of	of	of
horse	hors	horse
puckey	puckey	puckey
the	the	the
mining	mine	mining
companies	compani	company
claimed	claim	claimed

>	>	>
>	>	>
when	when	when
they	they	they
were	were	were
told	told	told
to	to	to
pay	pay	pay
for	for	for
restoring	restor	restoring
land	land	land
after	after	after
strip	strip	strip
mining	mine	mining
.	.	.

>	>	>
=	=	=
=	=	=
=	=	=

>	>	>
i	i	i
aint	aint	aint
talking	talk	talking
the	the	the
large	larg	large
or	or	or
even	even	even
the	the	the
"	"	"
mining	mine	mining
companies	compani	company
"	"	"
i	i	i
am	am	am
talking	talk	talking
the	the	the
small	small	small

>	>	>
miners	miner	miner
,	,	,
the	the	the
people	peopl	people
who	who	who
have	have	have
themselves	themselv	themselves
and	and	and
a	a	a
few	few	few
employees	employe	employee
(	(	(
if	if	if
at	at	at
all	all	all
)	)	)
.	.	.
the	the	the

>	>	>
people	peopl	people
who	who	who
go	go	go
out	out	out
every	everi	every
year	year	year
and	and	and
set	set	set
up	up	up
thier	thier	thier
sluice	sluic	sluice
box	box	box
,	,	,
and	and	and
such	such	such
and	and	and
do	do	do

>	>	>
mining	mine	mining
the	the	the
semi	semi	semi
-	-	-
old	old	old
fashion	fashion	fashion
way	way	way
.	.	.
.	.	.

(	(	(
okay	okay	okay
they	they	they
use	use	use
modern	modern	modern
methods	method	method
toa	toa	toa
point	point	point
)	)	)
.	.	.

lot	lot	lot
'	'	'
s	s	s
of	of	of
these	these	these
small	small	small
miners	miner	miner
are	are	are
no	no	no
longer	longer	longer
miners	miner	miner
.	.	.

they	they	they
are	are	are
people	peopl	people
living	live	living
rent	rent	rent
free	free	free
on	on	on
federal	feder	federal
land	land	land
,	,	,
under	under	under
the	the	the
claim	claim	claim
of	of	of
being	be	being
a	a	a
miner	miner	miner
.	.	.

the	the	the
facts	fact	fact
are	are	are
many	mani	many
of	of	of
these	these	these
people	peopl	people
do	do	do
not	not	not
sustaint	sustaint	sustaint
heir	heir	heir
income	incom	income
from	from	from
mining	mine	mining
,	,	,
do	do	do
not	not	not
often	often	often
even	even	even
live	live	live
their	their	their
full	full	full
time	time	time
,	,	,
and	and	and
do	do	do
fotentimes	fotentim	fotentimes
do	do	do
a	a	a
fair	fair	fair
bit	bit	bit
of	of	of
environmental	environment	environmental
damage	damag	damage
.	.	.

these	these	these
minign	minign	minign
statutes	statut	statute
were	were	were
created	creat	created
inthe	inth	inthe
1830	1830	1830
'	'	'
s	s	s
-	-	-
1870	1870	1870
'	'	'
s	s	s
when	when	when
the	the	the
west	west	west
was	was	wa
uninhabited	uninhabit	uninhabited
and	and	and
were	were	were
designed	design	designed
to	to	to
bring	bring	bring
people	peopl	people
into	into	into
the	the	the
frontier	frontier	frontier
.	.	.

times	time	time
change	chang	change
people	peopl	people
change	chang	change
.	.	.

deal	deal	deal
.	.	.

you	you	you
don	don	don
'	'	'
t	t	t
have	have	have
a	a	a
constitutional	constitut	constitutional
right	right	right
to	to	to
live	live	live
off	off	off
the	the	the
same	same	same
industry	industri	industry
forever	forev	forever
.	.	.

anyone	anyon	anyone
who	who	who
claims	claim	claim
the	the	the
have	have	have
a	a	a
right	right	right
to	to	to
their	their	their
job	job	job
in	in	in
particular	particular	particular
,	,	,
is	is	is
spouting	spout	spouting
nonsense	nonsens	nonsense
.	.	.

this	this	this
has	has	ha
been	been	been
a	a	a
long	long	long
term	term	term
federal	feder	federal
welfare	welfar	welfare
program	program	program
,	,	,
that	that	that
has	has	ha
outlived	outliv	outlived
it	it	it
'	'	'
s	s	s
usefulness	use	usefulness
.	.	.

pat	pat	pat
