from	from	from
:	:	:
wallacen@cs.colostate.edu	wallacen@cs.colostate.edu	wallacen@cs.colostate.edu
(	(	(
nathan	nathan	nathan
wallace	wallac	wallace
)	)	)

subject	subject	subject
:	:	:
orion	orion	orion
space	space	space
drive	drive	drive

reply	repli	reply
-	-	-
to	to	to
:	:	:
wallacen@cs.colostate.edu	wallacen@cs.colostate.edu	wallacen@cs.colostate.edu

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
beethoven	beethoven	beethoven
.	.	.
cs	cs	c
.	.	.
colostate	colost	colostate
.	.	.
edu	edu	edu

organization	organ	organization
:	:	:
colorado	colorado	colorado
state	state	state
university	univers	university
-	-	-
=	=	=
-	-	-
computer	comput	computer
science	scienc	science
dept	dept	dept
.	.	.

lines	line	line
:	:	:
16	16	16

an	an	an
excellent	excel	excellent
reference	refer	reference
for	for	for
non	non	non
-	-	-
technical	technic	technical
readers	reader	reader
on	on	on
the	the	the
orion	orion	orion
system	system	system
is	is	is

"	"	"
the	the	the
starflight	starflight	starflight
handbook	handbook	handbook
"	"	"
,	,	,
by	by	by
eugene	eugen	eugene
mallove	mallov	mallove
and	and	and
gregory	gregori	gregory
matloff	matloff	matloff
,	,	,
isbn	isbn	isbn
0-471-61912-4	0-471-61912-4	0-471-61912-4
.	.	.

the	the	the
relevant	relev	relevant
chapter	chapter	chapter
is	is	is
4	4	4
:	:	:
nuclear	nuclear	nuclear
pulse	puls	pulse
propulsion	propuls	propulsion
.	.	.

the	the	the
book	book	book
also	also	also
contains	contain	contains
lots	lot	lot
of	of	of
technical	technic	technical
references	refer	reference
for	for	for
the	the	the
more	more	more
academically	academ	academically
inclined	inclin	inclined
.	.	.

enjoy	enjoy	enjoy
!	!	!

-	-	-
-	-	-
-	-	-
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
nathan	nathan	nathan
f	f	f
.	.	.

wallace	wallac	wallace
c	c	c
/	/	/
c	c	c
/	/	/
"	"	"
reality	realiti	reality
is	is	is
"	"	"
c	c	c
/	/	/
c	c	c
/	/	/
e	e	e
-	-	-
mail	mail	mail
:	:	:
wallacen@cs.colostate.edu	wallacen@cs.colostate.edu	wallacen@cs.colostate.edu
c	c	c
/	/	/
c	c	c
/	/	/
ancient	ancient	ancient
alphaean	alphaean	alphaean
proverb	proverb	proverb
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
c	c	c
/	/	/
