from	from	from
:	:	:
mccall@mksol.dseg.ti.com	mccall@mksol.dseg.ti.com	mccall@mksol.dseg.ti.com
(	(	(
fred	fred	fred
j	j	j
mccall	mccall	mccall
575	575	575
-	-	-
3539	3539	3539
)	)	)

subject	subject	subject
:	:	:
re	re	re
:	:	:
alaska	alaska	alaska
pipeline	pipelin	pipeline
and	and	and
space	space	space
station	station	station
!	!	!

organization	organ	organization
:	:	:
texas	texa	texas
instruments	instrument	instrument
inc	inc	inc

lines	line	line
:	:	:
45	45	45

in	in	in
<	<	<
1pq7rj	1pq7rj	1pq7rj
$	$	$
q2u@access.digex.net	q2u@access.digex.net	q2u@access.digex.net
>	>	>
prb@access.digex.com	prb@access.digex.com	prb@access.digex.com
(	(	(
pat	pat	pat
)	)	)
writes	write	writes
:	:	:

>	>	>
in	in	in
article	articl	article
<	<	<
1993apr5.160550.7592@mksol.dseg.ti.com	1993apr5.160550.7592@mksol.dseg.ti.com	1993apr5.160550.7592@mksol.dseg.ti.com
>	>	>
mccall@mksol.dseg.ti.com	mccall@mksol.dseg.ti.com	mccall@mksol.dseg.ti.com
(	(	(
fred	fred	fred
j	j	j
mccall	mccall	mccall
575	575	575
-	-	-
3539	3539	3539
)	)	)
writes	write	writes
:	:	:

>	>	>
|	|	|

>	>	>
|	|	|
i	i	i
think	think	think
this	this	this
would	would	would
be	be	be
a	a	a
great	great	great
way	way	way
to	to	to
build	build	build
it	it	it
,	,	,
but	but	but
unfortunately	unfortun	unfortunately

>	>	>
|	|	|
current	current	current
spending	spend	spending
rules	rule	rule
don	don	don
'	'	'
t	t	t
permit	permit	permit
it	it	it
to	to	to
be	be	be
workable	workabl	workable
.	.	.

for	for	for
this	this	this
to	to	to

>	>	>
|	|	|
work	work	work
it	it	it
would	would	would
be	be	be
necessary	necessari	necessary
for	for	for
the	the	the
government	govern	government
to	to	to
guarantee	guarante	guarantee
a	a	a
certain	certain	certain

>	>	>
|	|	|
minimum	minimum	minimum
amount	amount	amount
of	of	of
business	busi	business
in	in	in
order	order	order
to	to	to
sufficiently	suffici	sufficiently
reduce	reduc	reduce
the	the	the
risk	risk	risk

>	>	>
|	|	|
enough	enough	enough
to	to	to
make	make	make
this	this	this
attractive	attract	attractive
to	to	to
a	a	a
private	privat	private
firm	firm	firm
.	.	.

since	sinc	since
they	they	they

>	>	>
|	|	|
generally	general	generally
can	can	can
'	'	'
t	t	t
allocate	alloc	allocate
money	money	money
except	except	except
one	one	one
year	year	year
at	at	at
a	a	a
time	time	time
,	,	,
the	the	the

>	>	>
|	|	|
government	govern	government
can	can	can
'	'	'
t	t	t
provide	provid	provide
such	such	such
a	a	a
tenant	tenant	tenant
guarantee	guarante	guarantee
.	.	.

>	>	>
fred	fred	fred
.	.	.

>	>	>
try	tri	try
reading	read	reading
a	a	a
bit	bit	bit
.	.	.

the	the	the
government	govern	government
does	doe	doe
lots	lot	lot
of	of	of
multi	multi	multi
year	year	year

>	>	>
contracts	contract	contract
with	with	with
penalty	penalti	penalty
for	for	for
cancellation	cancel	cancellation
clauses	claus	clause
.	.	.

they	they	they
just	just	just
like	like	like
to	to	to
be	be	be

>	>	>
damn	damn	damn
sure	sure	sure
they	they	they
know	know	know
what	what	what
they	they	they
are	are	are
doing	do	doing
before	befor	before
they	they	they
sign	sign	sign
a	a	a
multi	multi	multi
year	year	year

>	>	>
contract	contract	contract
.	.	.

the	the	the
reason	reason	reason
they	they	they
aren	aren	aren
'	'	'
t	t	t
cutting	cut	cutting
defense	defens	defense
spending	spend	spending
as	as	a
much	much	much

>	>	>
as	as	a
they	they	they
would	would	would
like	like	like
is	is	is
the	the	the
reagan	reagan	reagan
administration	administr	administration
signed	sign	signed
enough	enough	enough

>	>	>
multi	multi	multi
year	year	year
contracts	contract	contract
,	,	,
that	that	that
it	it	it
'	'	'
s	s	s
now	now	now
cheaper	cheaper	cheaper
to	to	to
just	just	just
finish	finish	finish
them	them	them
out	out	out
.	.	.

i	i	i
don	don	don
'	'	'
t	t	t
have	have	have
to	to	to
"	"	"
try	tri	try
reading	read	reading
a	a	a
bit	bit	bit
"	"	"
,	,	,
pat	pat	pat
.	.	.

i	i	i
*	*	*
work	work	work
*	*	*
as	as	a
a	a	a
government	govern	government
contractor	contractor	contractor
and	and	and
know	know	know
what	what	what
the	the	the
rules	rule	rule
are	are	are
like	like	like
.	.	.

yes	yes	yes
,	,	,
they	they	they
sign	sign	sign
some	some	some

(	(	(
damned	damn	damned
few	few	few
-	-	-
-	-	-
which	which	which
is	is	is
why	whi	why
everyone	everyon	everyone
is	is	is
always	alway	always
having	have	having
to	to	to
go	go	go
to	to	to
washington	washington	washington
to	to	to
see	see	see
about	about	about
next	next	next
week	week	week
'	'	'
s	s	s
funding	fund	funding
)	)	)
multi	multi	multi
-	-	-
year	year	year
contracts	contract	contract
;	;	;
they	they	they
also	also	also
aren	aren	aren
'	'	'
t	t	t
willing	will	willing
to	to	to
include	includ	include
sufficient	suffici	sufficient
cancellation	cancel	cancellation
penalties	penalti	penalty
when	when	when
they	they	they
*	*	*
do	do	do
*	*	*
decide	decid	decide
to	to	to
cut	cut	cut
the	the	the
multi	multi	multi
-	-	-
year	year	year
contract	contract	contract
and	and	and
not	not	not
pay	pay	pay
on	on	on
it	it	it

(	(	(
which	which	which
can	can	can
happen	happen	happen
arbitrarily	arbitrarili	arbitrarily
at	at	at
any	ani	any
time	time	time
,	,	,
no	no	no
matter	matter	matter
what	what	what
previous	previous	previous
plans	plan	plan
were	were	were
)	)	)
to	to	to
make	make	make
the	the	the
risk	risk	risk
acceptable	accept	acceptable
of	of	of
something	someth	something
like	like	like
putting	put	putting
up	up	up
a	a	a
private	privat	private
space	space	space
station	station	station
with	with	with
the	the	the
government	govern	government
as	as	a
the	the	the
expected	expect	expected
prime	prime	prime
occupant	occup	occupant
.	.	.

i	i	i
'	'	'
d	d	d
like	like	like
a	a	a
source	sourc	source
for	for	for
that	that	that
statement	statement	statement
about	about	about
"	"	"
the	the	the
reason	reason	reason
they	they	they
aren	aren	aren
'	'	'
t	t	t
cutting	cut	cutting
defense	defens	defense
spending	spend	spending
as	as	a
much	much	much
as	as	a
they	they	they
would	would	would
like	like	like
"	"	"
;	;	;
i	i	i
just	just	just
don	don	don
'	'	'
t	t	t
buy	buy	buy
it	it	it
.	.	.

the	the	the
other	other	other
thing	thing	thing
i	i	i
find	find	find
a	a	a
bit	bit	bit
'	'	'
funny	funni	funny
'	'	'
about	about	about
your	your	your
posting	post	posting
,	,	,
pat	pat	pat
,	,	,
is	is	is
that	that	that
several	sever	several
other	other	other
people	peopl	people
answered	answer	answered
the	the	the
question	question	question
pretty	pretti	pretty
much	much	much
the	the	the
same	same	same
way	way	way
i	i	i
did	did	did
;	;	;
mine	mine	mine
is	is	is
the	the	the
one	one	one
you	you	you
comment	comment	comment
(	(	(
and	and	and
incorrectly	incorrect	incorrectly
,	,	,
i	i	i
think	think	think
)	)	)
on	on	on
.	.	.

i	i	i
think	think	think
that	that	that
says	say	say
a	a	a
lot	lot	lot
.	.	.

you	you	you
and	and	and
tommy	tommi	tommy
should	should	should
move	move	move
in	in	in
together	togeth	together
.	.	.

-	-	-
-	-	-

