from	from	from
:	:	:
cbruno@wpi.wpi.edu	cbruno@wpi.wpi.edu	cbruno@wpi.wpi.edu
(	(	(
christopher	christoph	christopher
james	jame	james
bruno	bruno	bruno
)	)	)

subject	subject	subject
:	:	:
coil	coil	coil

organization	organ	organization
:	:	:
worcester	worcest	worcester
polytechnic	polytechn	polytechnic
institute	institut	institute

lines	line	line
:	:	:
11	11	11

nntp	nntp	nntp
-	-	-
posting	post	posting
-	-	-
host	host	host
:	:	:
wpi	wpi	wpi
.	.	.
wpi	wpi	wpi
.	.	.
edu	edu	edu

hey	hey	hey
everyone	everyon	everyone
,	,	,
i	i	i
'	'	'
m	m	m
new	new	new
to	to	to
this	this	this
newsgroup	newsgroup	newsgroup
so	so	so
please	pleas	please
excuse	excus	excuse
me	me	me
if	if	if
this	this	this
is	is	is
a	a	a
dumb	dumb	dumb
question	question	question
.	.	.
.	.	.
.	.	.
.	.	.
i	i	i
want	want	want
to	to	to
build	build	build
a	a	a
crossover	crossov	crossover
for	for	for
my	my	my
stereo	stereo	stereo
and	and	and
i	i	i
need	need	need
a	a	a
coil	coil	coil
with	with	with
an	an	an
inductance	induct	inductance
of	of	of
6	6	6
.	.	.
8mh	8mh	8mh
(	(	(
actually	actual	actually
i	i	i
need	need	need
4	4	4
)	)	)
.	.	.

i	i	i
was	was	wa
wondering	wonder	wondering
if	if	if
anyone	anyon	anyone
knew	knew	knew
where	where	where
i	i	i
could	could	could
buy	buy	buy
these	these	these
or	or	or
how	how	how
to	to	to
make	make	make
these	these	these
.	.	.

i	i	i
'	'	'
ve	ve	ve
called	call	called
many	mani	many
places	place	place
and	and	and
no	no	no
one	one	one
i	i	i
can	can	can
find	find	find
sells	sell	sell
them	them	them
.	.	.

if	if	if
you	you	you
have	have	have
the	the	the
answers	answer	answer
just	just	just
e	e	e
-	-	-
mail	mail	mail
me	me	me
.	.	.
.	.	.
.	.	.
.	.	.

thanks	thank	thanks
in	in	in
advance	advanc	advance
.	.	.
.	.	.
.	.	.
.	.	.

chris	chris	chris
